"COMID"	"Value"
1	32.1
2	4.5
3	37.9
4	23
5	47.2
6	1
7	51.9
8	6.8
9	1.1
10	0.3
11	26.6
12	1.4
13	0.8
14	26.3
15	4.1
16	13.9
17	33.6
18	27.4
19	33.2
20	50.8
21	9.9
22	33.6
23	0.2
24	0.6
25	19.6
26	13.3
27	12.9
28	42.9
29	4.3
30	4.3
31	38.6
32	46.6
33	31.2
34	0.6
35	11.6
36	2.3
37	20.4
38	0.3
39	1
40	48.1
41	22.3
42	8.5
43	53.2
44	51
45	5.9
46	0.4
47	2.9
48	31.5
49	12
50	6.9
51	0.6
52	0.2
53	2.9
54	39.4
55	36.5
56	30
57	46.2
58	0.3
59	8.5
60	0.2
61	1.9
62	1.9
63	28.6
64	8
65	1
66	4.2
67	26.8
68	1.6
69	3.4
70	3.4
71	0.5
72	20.2
73	0.2
74	32.8
75	2.6
76	1.8
77	2.1
78	2.2
79	28.5
80	1.3
81	7
82	1
83	12.8
84	0.3
85	17.3
86	2.4
87	0.3
88	0.3
89	0.8
90	2.2
91	6.6
92	28.3
93	17.9
94	1.6
95	61.9
96	0.5
97	26.7
98	0.2
99	0.4
100	28.4
101	17.6
102	7.8
103	0.1
104	1.4
105	1.2
106	20.4
107	1.5
108	0.4
109	0.6
110	0.5
111	0.3
112	24.9
113	0.3
114	28.2
115	3.6
116	3
117	34.2
118	27.9
119	0.1
120	1.4
121	0.2
122	11.1
123	0.5
124	23.1
125	13.4
126	23.1
127	5.1
128	37.5
129	0.2
130	1.6
131	0.4
132	0.2
133	32
134	4.5
135	23.2
136	14.9
137	36.6
138	0.4
139	0.2
140	2.3
141	2.3
142	0.3
143	0.1
144	0.7
145	0.3
146	21.4
147	37
148	34.2
149	15
150	32.4
151	4.9
152	18.7
153	0.2
154	13.6
155	0.8
156	1.6
157	33.2
158	0.7
159	1.2
160	11.6
161	1.7
162	0.5
163	0.2
164	1.5
165	0.1
166	0.3
167	29.4
168	0.2
169	33.8
170	7.8
171	14.7
172	1.2
173	3.5
174	0.3
175	0.2
176	29.2
177	1.4
178	8.1
179	18.4
180	0.2
181	0.6
182	2.7
183	1.6
184	0.1
185	0.4
186	2.9
187	7.4
188	0.2
189	0.1
190	5.2
191	0.1
192	9.7
193	0.8
194	58.7
195	3.8
196	0.2
197	1.8
198	0.1
199	16.2
200	0.1
201	0.1
202	0.5
