"COMID"	"Value"
1	42
2	32.1
3	42
4	31.9
5	41.9
6	28.7
7	114.4
8	24.2
9	1.6
10	6.6
11	38.5
12	0.6
13	141.9
14	71.5
15	18.2
16	74.5
17	39.2
18	118.5
19	83.6
20	48.7
21	31.2
22	41.2
23	0.5
24	0.5
25	26.3
26	13.4
27	14.2
28	50
29	68
30	12.2
31	46
32	43.2
33	57.1
34	0.2
35	16.2
36	1.7
37	56.2
38	5.7
39	0.7
40	30.5
41	58.3
42	13.4
43	36.3
44	46.4
45	17.8
46	148.1
47	132.8
48	49
49	17.4
50	11.3
51	0.5
52	150.9
53	2.6
54	32.6
55	39.1
56	42.9
57	26.7
58	0.3
59	17.8
60	0.2
61	0.7
62	1.5
63	77.1
64	15.6
65	0.3
66	54.6
67	45.3
68	137
69	3.1
70	2.2
71	12.6
72	36.2
73	0.2
74	121.9
75	2.9
76	2
77	36.4
78	2.1
79	38.8
80	1.1
81	8.6
82	26.7
83	19
84	2.3
85	28.6
86	132.7
87	0.1
88	0.1
89	2.1
90	18.4
91	7.7
92	37.6
93	29.7
94	2.3
95	116.3
96	0.7
97	37.1
98	0.3
99	5.5
100	37.9
101	69
102	19.3
103	0.2
104	36
105	2.2
106	39.7
107	9
108	0.7
109	1.7
110	0.9
111	6.2
112	35.8
113	1
114	35
115	12.7
116	133.7
117	40.7
118	38.7
119	86.1
120	7.2
121	153.7
122	28.9
123	8.2
124	38.1
125	127
126	41.6
127	6.8
128	48.1
129	0.3
130	1.9
131	148.8
132	0.3
133	38
134	28
135	32.3
136	125.6
137	50.1
138	0.8
139	1.3
140	18.8
141	7.9
142	0.6
143	87.9
144	2.8
145	0.4
146	32.2
147	73.2
148	51.5
149	30.8
150	50.1
151	39.5
152	32.4
153	1.6
154	26.2
155	9.5
156	1.1
157	50.1
158	1.1
159	139.6
160	34.7
161	0.7
162	1.3
163	151.7
164	3.3
165	72.5
166	1.8
167	38.9
168	130.1
169	43
170	18.1
171	125.2
172	2.8
173	0.9
174	1.6
175	151.7
176	47.3
177	136.6
178	19.6
179	30.5
180	2
181	4.2
182	9.5
183	14.3
184	2.2
185	0.4
186	9.3
187	11.1
188	2.3
189	2.3
190	9.3
191	2.4
192	24.8
193	0.3
194	47.5
195	23.5
196	1.3
197	134.9
198	2.5
199	25.6
200	1.8
201	2.5
202	0.3
203	0.7
204	0.3
205	0.5
206	49.6
207	1.9
208	43
209	24.8
210	122.4
211	73.5
212	38.4
213	21.7
214	0.2
215	36.4
216	13.8
217	134.3
218	1.4
219	2
220	0.8
221	160.8
222	32
223	34.7
224	2.4
225	5
226	26.2
227	10.6
228	23.3
229	0.4
230	2
231	130.6
232	8.1
233	31.5
234	155.5
235	0.9
236	17.5
237	145.2
238	2.2
239	22.8
240	119.9
241	19.1
242	2.1
243	103.5
244	26.2
245	22.4
246	19.7
247	0.5
248	0.4
249	1
250	24.1
251	19.8
252	70.3
253	7.5
254	0.6
255	0.4
256	1.8
257	0.2
258	39.4
259	0.4
260	0.5
261	15.9
262	15.5
263	1
264	0.3
265	0.6
266	11.8
267	20.2
268	73.8
269	26.1
270	0.2
271	122
272	13.6
273	16.4
274	130.5
275	10.4
276	156.8
277	1
278	10.5
279	0.5
280	8.6
281	9.7
282	13.1
283	0.7
284	3.2
285	1.9
286	6.7
287	70.5
288	1
289	0.1
290	1.3
291	82.7
292	1.6
293	121.2
294	81.3
295	1.2
296	8.5
297	6.9
298	1.1
299	134.2
300	6.4
301	1.1
302	7.1
303	4
304	1.4
305	8.3
306	2.8
307	7.2
308	131.8
309	1.1
310	2
311	6.4
312	6.9
313	2.7
314	2
315	0.6
316	0.6
317	135.2
318	2.1
319	152.9
320	6.8
321	0.5
322	1.6
323	5.6
324	1.1
325	154.6
326	88.1
327	1.4
328	1.3
329	0.3
330	2.2
331	1.8
332	1.1
333	4.1
334	1.1
335	138.8
336	3.4
337	152.1
338	4.4
339	3
340	4.1
341	4.1
342	137.2
343	4.8
344	20.1
345	2.8
346	135.5
347	4.7
348	1.7
349	1.8
350	4.4
351	3.5
352	3.2
353	122.1
354	2.1
355	135.6
356	2.6
357	96.7
358	2.2
359	148.9
360	2
361	2.2
362	2
363	2
364	139.6
365	140
366	42.7
367	99.8
368	62.2
369	101.2
370	120.2
371	115.9
372	6
373	52.6
374	94.1
375	76.1
376	1.1
377	121.9
378	46.9
379	105.8
380	120.3
381	57.5
382	78.6
383	131
384	98.2
385	99.3
386	71.7
387	57.4
388	153.8
389	150.1
390	56.3
391	7.9
392	144.5
393	128.2
394	12.5
395	74.4
396	130.5
397	133.8
398	0.7
399	139.7
400	4.7
401	96.1
402	125.7
403	80.6
404	62.2
405	44.2
406	81.8
407	136.2
408	50.1
409	107.4
410	100.1
411	93.3
412	16.2
413	78.2
414	9.7
415	138.5
416	27.8
417	72.9
418	71.9
419	60.8
420	53.7
421	119.5
422	137.3
423	60.9
424	78.1
425	74.7
426	100.5
427	68.4
428	73
429	108.4
430	63.5
431	108
432	16.3
433	76.5
434	26.9
435	4.6
436	84.8
437	123.2
438	83.4
439	67.7
440	121.6
441	69.2
442	4.3
443	67.6
444	19.7
445	84.8
446	0.9
447	86.2
448	79.2
449	0.6
450	48.6
451	108.2
452	68.9
453	89.3
