"COMID"	"Value"
1	77
2	72.4
3	89.7
4	76.7
5	82.1
6	17.8
7	108.5
8	84.1
9	6.2
10	5.2
11	81.1
12	2.9
13	139.4
14	97.2
15	81.5
16	74.7
17	64.8
18	106.1
19	90.9
20	88.2
21	96.2
22	91.9
23	1.1
24	2.3
25	84.2
26	56.2
27	69.3
28	84
29	73.9
30	48.7
31	83.1
32	77.9
33	96.3
34	1.6
35	73.8
36	9.3
37	94.6
38	5.2
39	1.5
40	53.9
41	96
42	90.4
43	53.8
44	81
45	70
46	139.1
47	131.2
48	94.9
49	83.4
50	38.1
51	1.4
52	146.1
53	14.2
54	90.1
55	86.6
56	82.3
57	52.6
58	1.2
59	85.1
60	1.4
61	4.2
62	8.8
63	86
64	78.6
65	2.5
66	63.6
67	91.3
68	136.6
69	51.6
70	18.8
71	14.8
72	93.8
73	1.4
74	106.2
75	15.6
76	8.5
77	50.4
78	47
79	84.6
80	4
81	75.5
82	39.1
83	95.7
84	3.2
85	86.7
86	130.4
87	1.6
88	1.6
89	37.3
90	88.9
91	49.7
92	84.4
93	78.6
94	13
95	109.5
96	3.6
97	84.7
98	3.2
99	48.8
100	87
101	78.7
102	86.9
103	1.5
104	43.2
105	9.1
106	87.2
107	76.3
108	5
109	2.1
110	1.1
111	9.6
112	84.6
113	14.4
114	83.9
115	94.9
116	131
117	86.5
118	81
119	27.5
120	89.3
121	151.6
122	74.3
123	11.7
124	83.6
125	123.5
126	81.7
127	52.9
128	88.8
129	0.9
130	26.9
131	146.7
132	3.2
133	86.3
134	67.7
135	85.8
136	119.1
137	89.3
138	1.3
139	0.6
140	80.1
141	89.4
142	6.9
143	16.1
144	68.4
145	1.8
146	82.5
147	79.9
148	89.4
149	87
150	87.1
151	47.5
152	84.4
153	0.4
154	87.7
155	12.6
156	24.6
157	88.4
158	4.6
159	137.7
160	81.5
161	18.4
162	1.8
163	148.7
164	22.7
165	23.8
166	0.3
167	86.6
168	83.5
169	86.9
170	82.4
171	108.4
172	13.9
173	25.7
174	0.5
175	148.1
176	85.9
177	133.8
178	91.2
179	86.7
180	0.3
181	4.7
182	71.7
183	15.9
184	0.2
185	2
186	79.5
187	79.3
188	0.2
189	0.2
190	83.5
191	0.2
192	92.6
193	8.9
194	83.8
195	27.7
196	0.2
197	128.3
198	0.1
199	91.6
200	0.2
201	0.1
202	4.2
203	0.4
204	0.4
205	4.2
206	65.7
207	46.7
208	84.5
209	93.8
210	108.2
211	87
212	81.8
213	95.3
214	1.8
215	86.5
216	95
217	129.1
218	72.4
219	80.9
220	0.3
221	85.8
222	84.4
223	79.2
224	1.6
225	83.2
226	85.8
227	11.8
228	94.6
229	0.7
230	45.4
231	114.8
232	93.7
233	86.1
234	128.2
235	28.8
236	95.6
237	141.1
238	81.4
239	78.1
240	112.9
241	87.5
242	0.8
243	40.7
244	78.9
245	88.7
246	78.4
247	12.2
248	5.9
249	0.4
250	80.1
251	84.3
252	80.3
253	91.8
254	1.3
255	0.3
256	46.6
257	0.8
258	47.4
259	14.5
260	2.6
261	88.2
262	87.8
263	24.8
264	0.3
265	0.2
266	86.7
267	84.3
268	81.4
269	86.7
270	0.1
271	106.6
272	90
273	79.7
274	49.1
275	82.8
276	77
277	0.4
278	89.5
279	0.3
280	79
281	89.7
282	79.3
283	0.7
284	33.5
285	0.9
286	86.5
287	79.1
288	23.2
289	3.6
290	0.1
291	74.2
292	17.5
293	49.9
294	83.9
295	0.1
296	82.2
297	87
298	0.1
299	87.9
300	93.1
301	0.2
302	92.3
303	86.5
304	13.4
305	83.6
306	38.5
307	91.3
308	89.5
309	4
310	94.3
311	89
312	86.2
313	90
314	26.2
315	2.1
316	1.6
317	60
318	70.4
319	64.6
320	86.8
321	0.2
322	85.2
323	80.4
324	3.3
325	78
326	84.2
327	2.8
328	2.7
329	0.3
330	0.8
331	1.7
332	0.2
333	0.4
334	1.3
335	83.2
336	0.3
337	96.4
338	0.4
339	16.8
340	4.9
341	0.3
342	58
343	0.8
344	21.2
345	15.8
346	70.1
347	0.7
348	37.3
349	18.6
350	0.6
351	1.3
352	1.3
353	99.8
354	9.6
355	63.3
356	1.7
357	41.2
358	9.4
359	67.8
360	6.8
361	1.8
362	6.5
363	5.6
364	63.1
365	95.6
366	38.3
367	45.8
368	79.4
369	28.1
370	103.4
371	52.6
372	3.6
373	49.2
374	41.4
375	88.5
376	1.1
377	100.8
378	42.5
379	47.2
380	102.3
381	18.4
382	42
383	123.9
384	41.5
385	50.7
386	28.1
387	83.6
388	151.8
389	148.1
390	70.8
391	6.4
392	142.3
393	47.9
394	10.6
395	36.4
396	64.9
397	61.2
398	0.9
399	111.4
400	2.7
401	90.2
402	54
403	21.9
404	30.2
405	27.5
406	84.6
407	113.7
408	24.4
409	50.2
410	102
411	91.9
412	12
413	81.4
414	2
415	86.1
416	11
417	33
418	27.5
419	69.4
420	21.9
421	91.8
422	79.9
423	77.4
424	87.2
425	66.2
426	45.8
427	70.5
428	83
429	103.9
430	70.8
431	75.4
432	18.1
433	65.8
434	42.2
435	3.6
436	60.1
437	110.9
438	79.4
439	37
440	102.6
441	72
442	11.8
443	82.6
444	27.8
445	81.8
446	1
447	84.2
448	76.2
449	0.4
450	68.4
451	38.9
452	83.5
453	41.3
454	0.8
455	56.1
456	1.3
457	101.1
458	83
459	86.5
460	22.2
461	97.5
462	88.5
463	17.6
464	25.4
465	84.4
466	62.5
467	72.6
468	0.4
469	47.5
470	1.9
471	14.1
472	99.9
473	88.9
474	0.4
475	24.1
476	0.1
477	94.8
478	0.7
479	63.6
480	91.8
481	35.5
482	14.9
483	88.2
484	3.1
485	43
486	81.7
487	73.7
488	79.4
489	26.8
490	83.6
491	77.1
492	91.2
493	46.5
494	93.5
495	77.9
496	10
497	92.5
498	78.3
499	29.2
500	95.3
501	52.5
502	91.9
503	0.8
504	4
505	104.6
506	102.5
507	96
508	113.2
509	106.2
510	52.5
511	92.9
512	92.9
513	2.6
514	98.4
515	10.8
516	14.3
517	96.9
518	19.1
519	44.8
520	82.5
521	53
522	3.2
523	2.5
524	103.8
525	52.9
526	38.9
527	52.8
528	0.4
529	9.3
530	99.1
531	84
532	106.3
533	52.9
534	45.7
535	101.1
536	100.9
537	69
538	29.8
539	10.5
540	1.2
541	102.6
542	80.8
543	53.2
544	18.5
545	84.9
546	96
547	1.1
548	77
549	83.2
550	13.3
551	100.6
552	1.1
553	131.9
554	8.6
555	0.7
556	1.1
557	44.3
558	66.4
559	90.9
560	93.9
561	138.8
562	81.4
563	17.2
564	72.6
565	93.7
566	76.1
567	2.4
568	91.8
569	74.2
570	6.4
571	132.7
572	86.3
573	38.2
574	1.1
575	1.9
576	36.1
577	31.1
578	94.8
579	95.6
580	71.9
581	23.7
582	1.1
583	0.5
584	0.6
585	33.7
586	1.1
587	62.5
588	1.1
589	74.9
590	7.5
591	1.1
592	95.9
593	55.7
594	75.6
595	1.1
596	0.8
597	4.2
598	9.7
599	62.4
600	66.6
601	15.8
602	4.8
603	88.2
604	1.1
605	10.5
606	1.1
607	1.7
608	43.4
609	19.2
610	1
611	126.1
612	16.8
613	1.3
614	72.1
615	116.1
616	10
617	114.8
618	77.3
619	92.7
620	77.6
621	1.1
622	79
623	80.8
624	76.9
625	1.2
626	3.5
627	66.7
628	10.5
629	74.7
630	78.3
631	0.9
632	86.3
633	73.3
634	0.8
635	101.7
636	72.8
637	77.1
638	0.7
639	95.7
640	126.1
641	89.6
642	6.5
643	82.8
644	20.6
645	87.7
646	83
647	0.9
648	92.9
649	81.6
650	1.1
651	87.2
652	12
653	0.5
654	1.1
655	2.1
656	19.2
657	83.9
658	137.5
659	84.6
660	41.8
661	134.3
662	68.8
663	83.8
664	0.7
665	1.2
666	0.8
667	135.8
668	98.5
669	134.6
670	0.9
671	1
672	1.1
673	71.5
674	134.3
675	94.9
676	82.6
677	99.2
678	55.6
679	8
680	99.6
681	85.8
682	72.5
683	113
684	82.1
685	1.2
686	94.3
687	3.5
688	97.6
689	1.1
690	83.2
691	138.2
692	103.2
693	44.3
694	136.2
695	139.1
696	90.8
697	5.7
698	85.1
699	57.5
700	92.1
701	141.1
702	93.2
703	98.2
704	51.2
705	84.4
706	43.2
707	90.4
708	95.6
709	84.5
710	81.9
711	125.1
712	74
713	86.6
714	22.6
715	81.9
716	18.2
717	98.9
718	91.2
719	83.4
720	97.4
721	1.4
722	87.5
723	95.7
724	74
725	1.3
726	6.7
727	147
728	81
729	140.2
730	79.5
731	45.2
732	140
733	82.5
734	93.1
735	81.2
736	41.7
737	64.4
738	94.4
739	77.4
740	78.2
741	83.1
742	76.9
743	83.9
744	97.6
745	3.9
746	93.1
747	99.3
748	0.5
749	89.5
750	13.2
751	87.1
752	82.9
753	101.2
754	93.7
755	89.2
756	68.8
757	120.6
758	84
759	1.2
760	91.8
761	2.4
762	82
763	84.9
764	95
765	102.5
766	112.4
767	84.2
768	88
769	97.3
770	85.6
771	76.8
772	91.3
773	79.7
774	83.7
775	139.7
776	27.3
777	81.1
778	75.6
779	61.6
780	97.7
781	86.5
782	103.7
783	115.8
784	105.9
785	113.7
786	113.4
787	109.6
788	86.2
789	89.6
790	117.2
791	109.8
792	117
793	113.4
794	113.8
795	106
796	102.8
797	106.8
798	107.5
799	114.3
800	115.7
801	105.7
802	105.9
803	114.4
804	82.8
805	107.6
806	104.1
807	74.5
808	109.4
809	106.3
810	115.6
811	113.8
812	117.4
813	107
