"COMID"	"Value"
1	23.4
2	11.9
3	23.6
4	24.5
5	17.4
6	8.2
7	90.2
8	9.3
9	0.4
10	1.9
11	29.9
12	0.1
13	130.8
14	38.6
15	6.4
16	11.2
17	29.3
18	92.2
19	55.7
20	27.6
21	13.1
22	20.8
23	0.3
24	0.3
25	18.7
26	9.5
27	12.2
28	28
29	8.7
30	6.6
31	24.4
32	26.6
33	29.9
34	0.2
35	10
36	0.3
37	31.1
38	1.6
39	0.2
40	6.5
41	31.9
42	6.4
43	7.1
44	30.1
45	6.4
46	132.9
47	115.8
48	24.4
49	11.8
50	6.9
51	0.2
52	131.3
53	0.7
54	15.1
55	20.6
56	22.9
57	7.5
58	0.3
59	6.1
60	0.3
61	0.4
62	0.6
63	49.7
64	8.1
65	0.4
66	25
67	23.4
68	121
69	1.8
70	1.9
71	3.6
72	18.5
73	0.2
74	103.3
75	2.4
76	1.1
77	21.6
78	1.2
79	22.1
80	0.7
81	4.7
82	10.9
83	10.8
84	0.7
85	14.3
86	117.4
87	0.2
88	0.3
89	1
90	10.8
91	4.2
92	21.7
93	17.5
94	0.7
95	96.1
96	0.5
97	18.8
98	0.1
99	3.4
100	19.7
101	42.1
102	8.8
103	0.3
104	14.5
105	1.3
106	18.6
107	3.2
108	0.3
109	1.2
110	0.8
111	2
112	17.8
113	0.6
114	18.8
115	6.8
116	117.8
117	21
118	20.1
119	78.8
120	3.1
121	129.3
122	14
123	2.5
124	16.3
125	109.6
126	25.1
127	5.6
128	24
129	0.5
130	1.2
131	131.8
132	0.3
133	18.7
134	11
135	16.3
136	107.7
137	25.6
138	0.5
139	0.8
140	7.6
141	3.3
142	0.6
143	101.8
144	1
145	0.4
146	13.8
147	48.3
148	27.4
149	16.4
150	26.7
151	19.6
152	12.6
153	1.1
154	10.5
155	2.7
156	0.6
157	27.9
158	1
159	114.4
160	16.9
161	0.3
162	1.8
163	130.5
164	2.2
165	108.1
166	2.3
167	18.4
168	110.4
169	21.2
170	8.3
171	93.6
172	2.1
173	0.5
174	1.6
175	130.9
176	30.1
177	105.5
178	6.5
179	11.1
180	2.3
181	1.2
182	3.8
183	5.4
184	3.1
185	0.5
186	3.5
187	4.6
188	3
189	2.7
190	4.8
191	2.5
192	7.5
193	0.1
194	26.5
195	11.4
196	1.9
197	103.4
198	3
199	9.4
200	2.5
201	3.2
202	0.2
203	1.1
204	0.4
205	0.4
206	25.7
207	1.1
208	23.3
209	9.2
210	91.2
211	44.8
212	21.9
213	7
214	0.1
215	15.6
216	3.8
217	110.8
218	1.1
219	1.4
220	1.1
221	95.9
222	15
223	19.9
224	0.8
225	1.6
226	10.3
227	3.4
228	8
229	0.3
230	1.1
231	108.2
232	1.6
233	15.8
234	120.5
235	0.5
236	5
237	124
238	0.4
239	10.5
240	96.1
241	7.6
242	0.5
243	93.3
244	13.6
245	8.7
246	11.4
247	0.4
248	0.3
249	0.3
250	12.5
251	8.1
252	26.2
253	1.8
254	0.3
255	0.3
256	1.4
257	0.2
258	14.9
259	0.3
260	0.3
261	7
262	6.7
263	0.5
264	0.2
265	0.4
266	5.8
267	9
268	23.9
269	12.2
270	0.2
271	104.3
272	5.2
273	8.5
274	80.8
275	4.9
276	94.6
277	0.6
278	4.2
279	0.3
280	3.5
281	3.9
282	6.1
283	0.4
284	1.8
285	0.5
286	2.2
287	28.4
288	0.5
289	0.2
290	0.6
291	19.5
292	0.9
293	94.3
294	25.8
295	0.6
296	4.4
297	2.2
298	0.2
299	121
300	1.6
301	0.6
302	3.2
303	2.3
304	0.7
305	3.1
306	1.6
307	1.9
308	117.2
309	0.5
310	0.7
311	1.7
312	1.8
313	0.8
314	1
315	0.4
316	0.5
317	103.9
318	1
319	101.3
320	1.7
321	0.4
322	0.5
323	1.5
324	0.6
325	102.9
326	24.7
327	0.8
328	0.8
329	0.3
330	0.5
331	1.1
332	0.8
333	2.6
334	0.8
335	125.6
336	2.2
337	102.6
338	2.7
339	1.6
340	2.4
341	2.6
342	101.4
343	2.7
344	9
345	1.6
346	122.2
347	2.7
348	1
349	1.2
350	2.6
351	2
352	1.7
353	110.2
354	1.3
355	93.8
356	1.3
357	106.3
358	1.2
359	112.1
360	1.2
361	1
362	1.2
363	1.2
364	109.7
365	125.8
366	5.8
367	109.1
368	41.1
369	83
370	104.8
371	99.8
372	0.6
373	7.7
374	109.8
375	22.6
376	1.1
377	102
378	7.8
379	102
380	100.1
381	85.8
382	70.8
383	114.5
384	116.2
385	103.9
386	101.9
387	38.6
388	134.7
389	134.8
390	40.5
391	1.2
392	125.1
393	97.9
394	1.6
395	53.3
396	105.9
397	94.8
398	0.7
399	106.5
400	0.6
401	82
402	93.6
403	45.8
404	59.9
405	11.7
406	41.4
407	95.6
408	50.7
409	84.6
410	60.5
411	83.3
412	6.6
413	44.9
414	4
415	86.6
416	17.5
417	50
418	42
419	11
420	30.1
421	83.4
422	77.1
423	35.6
424	34.4
425	68.8
426	51.3
427	27.7
428	30.9
429	89.5
430	28.7
431	72.8
432	2.4
433	74
434	3.4
435	0.7
436	84.9
437	96.3
438	79.3
439	42.6
440	96.6
441	23.9
442	0.4
443	25.2
444	3.5
445	72.9
446	0.2
447	76.6
448	75.7
449	0.2
450	9.4
451	69.6
452	41
453	58
454	0
455	4.1
456	0.2
457	91.2
458	31.4
459	24.4
460	2.8
461	25.1
462	73.5
463	1.5
464	0.9
465	18.6
466	86.4
467	17.1
