"COMID"	"Value"
1	27.8
2	4.5
3	25.4
4	28.7
5	27.5
6	0.9
7	36.7
8	7
9	0.1
10	0.3
11	34
12	0.1
13	0.9
14	26.3
15	6.6
16	4.4
17	25.2
18	24.2
19	25
20	22.3
21	13.8
22	26.4
23	0.2
24	0.1
25	21.1
26	20.7
27	16.9
28	30.4
29	2
30	8.7
31	24.7
32	23
33	28.1
34	0.1
35	27.6
36	0.3
37	22.7
38	0.3
39	0.2
40	18.6
41	27
42	14.3
43	21.1
44	29.7
45	3.8
46	1
47	3.7
48	25.8
49	17.3
50	11.5
51	0
52	1.7
53	0.5
54	22.3
55	22.6
56	22.6
57	16.1
58	0
59	7
60	0.1
61	0.5
62	0.4
63	19.8
64	12.5
65	0.3
66	4.4
67	24.7
68	3
69	11.9
70	3.9
71	0.6
72	21.7
73	0
74	25.4
75	4.3
76	2.4
77	4.3
78	8.8
79	20.1
80	1.1
81	21.1
82	1.9
83	18.7
84	0.2
85	18.2
86	4.8
87	0.1
88	0.2
89	3.1
90	11.4
91	15.7
92	20.9
93	19.1
94	0.2
95	36.1
96	0.9
97	19.5
98	0.2
99	5.5
100	19.2
101	12.1
102	14.7
103	0
104	2.7
105	1.9
106	19.9
107	3.4
108	0.2
109	0.6
110	0.3
111	0.5
112	21.8
113	0.9
114	20.9
115	10.7
116	5.2
117	17.1
118	8.2
119	0.3
120	5.9
121	1
122	13.5
123	0.6
124	8.8
125	9.9
126	20.5
127	17.2
128	24.7
129	0.1
130	5.2
131	1.3
132	0.9
133	14.9
134	9.6
135	6.2
136	13.1
137	22.9
138	0.3
139	0.2
140	9.1
141	9
142	1.6
143	0.4
144	5.8
145	0.3
146	14.2
147	21.8
148	20.8
149	7.5
150	23.2
151	5.1
152	6.2
153	0.1
154	5
155	0.8
156	5.2
157	23.3
158	0.7
159	3
160	16.1
161	4.7
162	0.4
163	1.3
164	3.5
165	0.3
166	0.3
167	11.4
168	0.4
169	13.6
170	12.7
171	12.7
172	2.1
173	7.9
174	0.2
175	1.6
176	30.5
177	3.3
178	4.6
179	5.4
180	0.2
181	0.4
182	6
183	1.5
184	0.2
185	0.6
186	7.8
187	6.6
188	0.2
189	0.2
190	11.2
191	0.1
192	4.2
193	1.7
194	32
195	2.8
196	0.2
197	3.9
198	0.1
199	5.2
200	0.2
201	0.1
202	0.8
203	0.3
204	0.1
205	0.9
206	6
207	11.3
208	26.3
209	5.3
210	8.7
211	20.7
212	21.3
213	4.7
214	0.3
215	11
216	3.1
217	2.8
218	1.9
219	2.5
220	0.3
221	0.7
222	12.4
223	22.7
224	0.2
225	2.5
226	10.9
227	0.8
228	6.8
229	0.1
230	9.4
231	5.2
232	2.5
233	17.1
234	0.6
235	4.3
236	4.9
237	2.3
238	0.8
