"COMID"	"Value"
1	58.6
2	1.6
3	56.9
4	19.2
5	65.2
6	2.7
7	53.2
8	2.8
9	0.5
10	0.7
11	23.4
12	0.3
13	0.6
14	57.4
15	4
16	38.1
17	50.3
18	40.6
19	60.8
20	61.5
21	5.9
22	60.7
23	0.3
24	0.3
25	15
26	7.4
27	7.7
28	63.3
29	20.4
30	2.3
31	52.4
32	60.9
33	49
34	0.1
35	6.9
36	0.8
37	36
38	0.7
39	0.2
40	48.8
41	47.1
42	2.6
43	53.7
44	71.2
45	3
46	0.6
47	6.5
48	45.3
49	7.9
50	2.1
51	0.1
52	1
53	0.7
54	52.1
55	48.1
56	48.6
57	48
58	0.1
59	1.9
60	0
61	0.3
62	0.3
63	51.5
64	2.4
65	0.1
66	13.4
67	30.8
68	5.1
69	1.1
70	0.5
71	1.4
72	20.2
73	0.1
74	38.4
75	0.7
76	0.6
77	12.3
78	0.4
79	38.6
80	0.5
81	1.9
82	4.6
83	9.4
84	0.4
85	13.8
86	8.4
87	0.1
88	0.1
89	0.2
90	1.9
91	2.2
92	30.3
93	12.4
94	0.4
95	54.5
96	0.3
97	42.4
98	0.3
99	0.4
100	36.1
101	31.7
102	8.3
103	0
104	7.1
105	0.5
106	33.4
107	0.2
108	0.8
109	0.6
110	0.5
111	1
112	34.6
113	0.1
114	34.3
115	2.8
116	11
117	35.5
118	28.7
119	0.3
120	0.8
121	0.7
122	5.6
123	1.2
124	21
125	23.7
126	24.7
127	3.4
128	48.5
129	0.1
130	0.8
131	3.6
132	0.2
133	26.7
134	4.5
135	22.9
136	19.3
137	49.7
138	0.3
139	0.3
140	3.9
141	3.3
142	0.3
143	0.4
144	1.1
145	0.3
146	22.8
147	57.7
148	47.6
149	23.4
150	56.8
151	8.3
152	16.4
153	0.4
154	14.7
155	1.3
156	0.8
157	46.4
158	0.4
159	2.3
160	13.4
161	0.7
162	0.8
163	1
164	0.8
165	0.4
166	0.9
167	21
168	0.6
169	28.5
170	4.7
171	13.8
172	0.9
173	1
174	0.7
175	1.6
176	43.4
177	1.5
178	6
179	13.5
180	0.9
181	0.7
182	2.8
183	3.3
184	1.1
185	0.4
186	2
187	3.3
188	1
189	1
190	2.4
191	1.1
192	7.9
193	0.3
194	51.3
195	7.5
196	0.8
197	1.9
198	1.1
199	10.6
200	0.8
201	1.2
202	0.3
203	0.5
204	0.2
205	0.3
206	24.6
207	1.1
208	51.6
209	10.1
210	11.8
211	66
212	35.8
213	7.5
214	0.2
215	23.2
216	2.8
217	1.8
218	0.4
219	0.6
220	0.5
221	0.6
222	25.1
223	40.5
224	0.7
225	1
226	23
227	4.7
228	14.6
229	0.1
230	1.7
231	4.7
232	1.1
233	48
234	0.5
235	0.5
236	7.3
237	1.8
238	0.3
239	25
240	24
241	20.2
242	0.3
243	1.1
244	39.5
245	18.5
246	24.8
247	0.4
248	0.3
249	0.3
250	34.8
251	20.3
252	74.2
253	2.6
254	0.2
255	0.2
256	2.1
257	0.2
258	19.8
259	0.4
260	0.3
261	20.2
262	19.2
263	0.8
264	0.1
265	0.2
266	14.9
267	33.7
268	56.9
269	39.3
270	0.1
271	16.7
272	18.5
273	25.4
274	1.2
275	20.1
276	0.6
277	0.2
278	16.8
279	0.1
280	22
281	16.9
282	27
283	0.1
284	1.8
