"COMID"	"Value"
1	25.2
2	2.9
3	30.7
4	22.9
5	12.6
6	1.6
7	47.6
8	4.6
9	0.4
10	0.5
11	29.3
12	0.2
13	6.4
14	30
15	5.3
16	1
17	19.8
18	34
19	31.8
20	24.2
21	14.3
22	29.9
23	0.2
24	0.4
25	18.1
26	10.7
27	11.7
28	15.2
29	0.4
30	3.7
31	23.3
32	13.5
33	30.4
34	0.3
35	14.7
36	0.5
37	25.2
38	0.4
39	0.3
40	1.3
41	28.1
42	10.2
43	2.1
44	15.2
45	3.8
46	7.5
47	20.5
48	29.1
49	13.7
50	2.5
51	0.3
52	11.6
53	0.7
54	27
55	27
56	19.6
57	1.6
58	0.3
59	5.9
60	0.2
61	0.5
62	0.5
63	25.5
64	8.5
65	0.4
66	7.5
67	24.4
68	21.6
69	4.1
70	0.6
71	0.9
72	20.9
73	0.1
74	39.9
75	1.1
76	0.8
77	6.2
78	3.3
79	25.4
80	0.5
81	7.5
82	2.9
83	16
84	0.3
85	18.1
86	22.1
87	0.2
88	0.3
89	1.4
90	10.2
91	4.6
92	24.6
93	19.5
94	0.3
95	43.6
96	0.3
97	23.7
98	0.1
99	3.5
100	24.9
101	17.6
102	14
103	0.1
104	4.3
105	0.9
106	23.3
107	2.7
108	0.2
109	0.5
110	0.4
111	0.6
112	21.6
113	0.5
114	21
115	10.3
116	20.8
117	14.4
118	16.1
119	2.1
120	5.2
121	9.1
122	15.3
123	0.8
124	14.8
125	31.3
126	24.4
127	8.3
128	15.6
129	0.2
130	2
131	8.1
132	0.4
133	16
134	10.3
135	14.3
136	27.1
137	18.1
138	0.3
139	0.3
140	10.1
141	7.5
142	0.8
143	2.2
144	3.5
145	0.3
146	14.2
147	24.5
148	20.1
149	13.9
150	19.5
151	6.3
152	12.7
153	0.3
154	10.5
155	0.9
156	1.7
157	21.3
158	0.4
159	11.9
160	17
161	1.3
162	0.7
163	10
164	1.7
165	2
166	0.8
167	16
168	2.7
169	17.2
170	10.9
171	17.9
172	1.3
173	2
174	0.5
175	10.9
176	27.5
177	12.9
178	6.7
179	12
180	0.7
181	0.4
182	4.7
183	1.6
184	0.9
185	0.5
186	5.3
187	4.9
188	0.9
189	0.7
190	7.7
191	0.6
192	8.6
193	0.5
194	23.8
195	3.1
196	0.6
197	13.9
198	0.8
199	11.5
