"COMID"	"Value"
1	30.4
2	11
3	49.3
4	45.2
5	20
6	4.6
7	87.2
8	19.9
9	0.8
10	1.5
11	49.5
12	0.4
13	20.3
14	50.2
15	22
16	12.9
17	27.7
18	82.4
19	58.7
20	37.4
21	35
22	49.8
23	0.3
24	0.5
25	38.4
26	27.7
27	27.5
28	23.4
29	9.2
30	13.8
31	32.2
32	20.7
33	51.8
34	0.3
35	35.5
36	1
37	47.5
38	1.2
39	0.3
40	9.9
41	48.2
42	26.7
43	7.1
44	21.6
45	12.2
46	23.1
47	61.2
48	51.1
49	33.1
50	10.1
51	0.4
52	31.8
53	1.6
54	47.2
55	44.5
56	32.4
57	5.7
58	0.4
59	18
60	0.2
61	0.6
62	0.9
63	52.3
64	24.5
65	0.4
66	21
67	43.6
68	63.3
69	12
70	4.8
71	2.9
72	41.1
73	0.2
74	87.8
75	5.7
76	4.1
77	21.1
78	8.9
79	39.7
80	2
81	25.1
82	10.1
83	39.6
84	0.6
85	37.7
86	64.7
87	0.2
88	0.3
89	5
90	30.1
91	17.6
92	40
93	36.6
94	1
95	88.4
96	1.5
97	39.7
98	0.1
99	10.2
100	41
101	41.8
102	37.5
103	0.3
104	11.5
105	3.9
106	36.4
107	11
108	0.3
109	1.4
110	0.9
111	1.7
112	34.3
113	1.7
114	34.8
115	37.6
116	62.9
117	27.4
118	26.2
119	3.7
120	31
121	15.5
122	33.2
123	2
124	23.7
125	75.9
126	37.8
127	26.7
128	29
129	0.3
130	13.5
131	28.6
132	0.9
133	27.7
134	24.1
135	24.2
136	72.4
137	30.3
138	1
139	0.9
140	31.1
141	35.5
142	2.1
143	4.9
144	28
145	0.4
146	24.1
147	54
148	31
149	26.8
150	30.8
151	15
152	22.2
153	0.8
154	21.9
155	1.9
156	15.6
157	32.5
158	1.5
159	42.2
160	32.7
161	12.3
162	0.5
163	17.3
164	5.8
165	3.2
166	0.4
167	28.5
168	4
169	29.8
170	28.6
171	62.8
172	3.8
173	15.5
174	0.7
175	19.9
176	41
177	47
178	19.9
179	24.8
180	0.4
181	0.7
182	19.8
183	4
184	0.3
185	0.8
186	24.6
187	16.9
188	0.3
189	0.3
190	27.9
191	0.3
192	23.8
193	5.1
194	31.5
195	9.1
196	0.3
197	51.9
198	0.2
199	26.9
200	0.3
201	0.3
202	2.4
203	0.4
204	0.4
205	1.9
206	25.1
207	20.3
208	27.3
209	28.5
210	65.2
211	53.9
212	29
213	27.9
214	0.7
215	28.9
216	21.2
217	39.4
218	8.4
219	12
220	0.4
221	3.3
222	28.2
223	28
224	0.5
225	11.7
226	23.7
227	3
228	27.8
229	0.2
230	12.8
231	58.3
232	22.9
233	23.8
234	6.9
235	6
236	25.9
237	25.4
238	8.7
239	21.7
240	77.5
241	23.9
242	0.2
243	3.1
244	22
245	26.4
246	29.1
247	4.2
248	2.2
249	0.1
250	25.1
251	22.8
252	40.6
253	21.7
254	0.6
255	0.2
256	21.4
257	0.4
258	15.4
259	4.8
260	1.2
261	25
262	23.4
263	7.6
264	0.2
265	0.1
266	21.6
267	28.7
268	27.1
269	27.6
270	0.1
271	70
272	23.7
273	28.6
274	2.1
275	21
276	3.4
277	0.2
278	22.8
279	0.2
280	17.7
281	23
282	27.1
283	0.3
284	18
285	0.2
286	19.2
287	42.6
288	10.3
289	1.9
290	0.1
291	15.5
292	11.9
293	2.4
294	30.4
295	0.1
296	25
297	25
298	0.1
299	40.8
300	25.6
301	0.2
302	30.3
303	23
304	8.7
305	28.2
306	16.6
307	26.9
308	61.3
309	2.6
310	15.1
311	25.4
312	28.1
313	19.6
314	9.3
315	0.7
316	0.9
317	2.6
318	18.5
319	2.9
320	25.1
321	0.1
322	17.4
323	22.7
324	2.8
325	3.4
326	22.7
327	2.5
328	2.4
329	0.1
330	0.2
331	0.9
332	0.1
333	0.1
334	1
335	34.2
336	0.2
337	4.6
338	0.2
339	5.5
340	2.3
341	0.1
342	2.6
343	0.4
344	7.7
345	4.7
346	10.6
347	0.4
348	12.3
349	6
350	0.2
351	0.6
352	0.3
353	62.1
354	3
355	3.1
356	0.4
357	5.4
358	2.6
359	2.8
360	2.2
361	0.3
362	1.9
363	1.6
364	2.6
365	39.6
366	4
367	2.5
368	52.2
369	1.7
370	57.4
371	2.4
372	0.5
373	4.9
374	2.4
375	36.8
376	1.1
377	53.7
378	5
379	2.4
380	53.6
381	1.6
382	1.9
383	75.7
384	8.6
385	6.9
386	2.2
387	54.3
388	31
389	30.4
390	49.7
391	0.8
392	37.2
393	3.1
394	1.2
395	1.9
396	10.7
397	3.4
398	0.4
399	25.4
400	0.3
401	63.3
402	2.7
403	5.3
404	1.9
405	5.4
406	39.7
407	17.1
408	2
409	2.3
410	52.4
411	67.1
412	2.6
413	42.7
414	0.9
415	5.8
416	0.9
417	2.4
418	1.9
419	9.9
420	1.4
421	14.4
422	5.4
423	36.5
424	33.6
425	58.4
426	2.4
427	23.6
428	31.4
429	59.8
430	30.7
431	8.6
432	1.6
433	61.6
434	2.4
435	0.4
436	41.5
437	37.6
438	79.3
439	3.2
440	57
441	26
442	0.2
443	27.2
444	2.2
445	73.8
446	0.3
447	77.8
448	76
449	0
450	7.8
451	7.8
452	36.9
453	6.8
454	0.1
455	10.5
456	0.3
457	81.2
458	40.8
459	19.6
460	2.6
461	46.6
462	73
463	4.9
464	4
465	36.5
466	13.5
467	19
468	0.3
469	3
470	1.1
471	5.5
472	55.7
473	16.3
474	0.3
475	7.8
476	0.1
477	75.2
478	0.2
479	7.5
480	59.8
481	6.6
482	5
483	66.2
484	0.3
485	2
486	21.6
487	8.6
488	33.8
489	5
490	28.7
491	14.2
492	55.2
493	6.2
494	42.2
495	26.3
496	2.5
497	54.5
498	4.7
499	4.5
500	49.4
501	11.1
502	42.3
503	0.1
504	0.3
505	28.5
506	46.8
507	56.4
508	24.2
509	44.4
510	14.5
511	27.6
512	32.1
513	1.8
514	29.5
515	3.5
516	1.3
517	60.1
518	2.8
519	7.7
520	38.2
521	7.4
522	0.5
523	1.6
524	70.2
525	8.8
526	5.7
527	11.7
528	0.1
529	3.7
530	68.5
531	39.9
532	81.8
533	10.2
534	2.2
535	74.3
536	62.3
537	20.4
538	6.8
539	0.7
540	0.2
541	47.1
542	34.8
543	3.8
544	4.3
545	26.1
546	50.8
547	1.1
548	19.5
549	28.4
550	0.7
551	40.1
552	1.1
553	51.1
554	2.4
555	0.1
556	1.1
557	6.2
558	19.2
559	34.7
560	41.3
561	74.9
562	37.7
563	3
564	19.9
565	39.1
566	36.7
567	0.3
568	44.1
569	11.6
570	2
571	82.4
572	31.7
573	3.9
574	1.1
575	0.3
576	19.1
577	7
578	33.2
579	37.1
580	35.7
581	6.2
582	1.1
583	0.1
584	0.2
585	21.6
586	1.1
587	35.9
588	1.1
589	59.7
590	2
591	1.1
592	40.3
593	32.5
594	10.9
595	1.1
596	0.1
597	1.4
598	0.8
599	42.1
600	6.6
601	0.9
602	1.5
603	74.9
604	1.1
605	3.1
606	1.1
607	0.2
608	3.1
609	8.5
610	0.2
611	50.6
612	8.3
613	0.6
614	38.3
615	32.5
616	4.7
617	81
618	65.7
619	16.6
620	8.5
621	1.1
622	45.7
623	49.2
624	41.8
625	0.2
626	0.2
627	34.9
628	0.5
629	15.6
630	57
631	0.3
632	72.6
633	47
634	0.6
635	20.8
636	14.2
637	12.5
638	0.1
639	73.3
640	44.1
641	51.9
642	3.1
643	42.1
644	11
645	72
646	51.5
647	0.3
648	81.5
649	40.1
650	0.2
651	63.6
652	0.7
653	0.5
654	0.1
655	1.1
656	1.1
657	45.8
658	79.2
659	43.9
660	21
661	76.1
662	46.8
663	42.5
664	0.1
665	0
666	0.2
667	66.3
668	72.1
669	79.1
670	0.2
671	0.3
672	0.1
673	52.2
674	44
675	55.6
676	35
677	59
678	7.2
679	0.3
680	18.9
681	55.6
682	33.5
683	85.6
684	40.7
685	0.2
686	56.3
687	1.7
688	53.1
689	0.3
690	58.6
691	60.9
692	54.4
693	5.9
694	30.2
695	64.8
696	51.9
697	0.2
698	42.2
699	30.1
700	53.3
701	60
702	51.8
703	53.3
704	26.8
705	23
706	6
707	51.5
708	50.2
709	22.4
710	36.9
711	18.8
712	35.1
713	32.5
714	2.1
715	28.7
716	7.4
717	80
718	50.7
719	29.8
720	49.4
721	0.3
722	21
723	47.7
724	36.7
725	0.3
726	2.5
727	34.8
728	24.6
729	55.4
730	38
731	8
732	26.8
733	27.8
734	45.5
735	38.4
736	5.6
737	31.5
738	38.9
739	35.1
740	37.7
741	22.9
742	74.1
743	43.6
744	15.8
745	1.4
746	42.1
747	43.2
748	0.5
749	46.1
750	1.3
751	29.5
752	30.5
753	43.8
754	48.7
755	45
756	37.9
757	97.5
758	51.8
759	0.3
760	31.8
761	0.3
762	22.5
763	32.3
764	46.4
765	35.6
766	21.7
767	52.4
768	57.4
769	52.7
770	55.1
771	44.9
772	54.6
773	17.9
774	17.9
775	52.6
776	3.6
777	19.5
778	40.6
779	11.6
780	51.4
781	30.1
782	109.7
783	108.6
784	107.3
785	108.5
786	106.6
787	106.8
788	100.7
789	104.7
790	105.8
791	103.8
792	103.3
793	99.4
794	108.1
795	109.7
796	99.1
797	110.2
798	103.7
799	102.3
800	106.4
801	97.5
802	98.6
803	104.1
804	96.2
805	102.1
806	101.5
807	91.1
808	98.8
809	111.2
810	107.5
811	106.1
812	105.8
813	102.2
814	101.3
815	103.7
816	100.2
817	98.1
818	102.7
819	110.9
820	105.1
821	90.7
822	100
823	103.1
824	102.8
825	89.4
826	108.1
827	101.8
828	100.5
829	92.1
830	99
831	88.1
832	102.5
833	93.4
834	98.5
835	98.3
836	100.1
837	82.9
838	95.9
839	95.7
840	97.2
841	95.5
842	96.5
843	55.7
844	95.9
845	92.1
846	99.2
847	96.6
848	94.1
849	98.4
850	100.1
851	99.5
852	91.5
853	95.6
854	96.2
855	97
856	91.2
