"COMID"	"Value"
1	41.5
2	1.6
3	37.2
4	17.9
5	34.7
6	1.1
7	62.5
8	2.5
9	0.1
10	0.5
11	22.9
12	0.2
13	0.2
14	33.6
15	1.6
16	17.1
17	44.8
18	45.5
19	43.6
20	41.1
21	6.4
22	30.9
23	0.5
24	0.1
25	10.2
26	10.7
27	7.1
28	33.4
29	8.9
30	3
31	42.8
32	41.8
33	38.5
34	0.1
35	12.2
36	0.4
37	22
38	0.5
39	0.1
40	33.1
41	31.7
42	5.2
43	48.3
44	40
45	1.8
46	0.3
47	8.9
48	34.1
49	5.4
50	4.3
51	0.1
52	0.8
53	0.7
54	26.7
55	27.3
56	37
57	43.9
58	0.1
59	2.3
60	0
61	0.6
62	0.5
63	33.8
64	2.4
65	0.4
66	9
67	25.3
68	5.7
69	2.7
70	1.2
71	1.3
72	13.9
73	0.1
74	54.9
75	2
76	1.7
77	7.5
78	1.9
79	25.5
80	1.1
81	5.7
82	3.8
83	5.7
84	0.6
85	9.6
86	12.6
87	0.2
88	0.2
89	0.4
90	1.9
91	4.6
92	22
93	8.7
94	0.2
95	66.6
96	0.3
97	34.6
98	0.4
99	0.7
100	25
101	16
102	4.7
103	0.1
104	4
105	0.8
106	35.7
107	0.6
108	0.5
109	0.6
110	0.3
111	1.2
112	40.8
113	0.1
114	39.8
115	2.2
116	14
117	36.7
118	16.3
119	0.1
120	0.8
121	0.8
122	4.7
123	1.3
124	20.2
125	26.7
126	10.6
127	6.8
128	32.4
129	0.2
130	2.1
131	4.3
132	0.3
133	41
134	2.8
135	13.9
136	19.6
137	30.6
138	0.4
139	0.3
140	2.7
141	1.5
142	0.7
143	0.1
144	0.6
145	0.3
146	29
147	30.4
148	28.9
149	7.1
150	31.1
151	4.8
152	16.1
153	0.2
154	8.1
155	1.4
156	1.6
157	31.1
158	0.4
159	1.6
160	5.8
161	1.1
162	0.5
163	1.5
164	1.1
165	0.2
166	0.6
167	30.4
168	0.4
169	29.2
170	4.5
171	12.4
172	0.9
173	1.5
174	0.3
175	1.7
176	35.1
177	1
178	4.3
179	14
180	0.4
181	1
182	1.4
183	1.3
184	0.3
185	0.5
186	2
187	2.5
188	0.4
189	0.3
190	3
191	0.3
192	6
193	0.5
194	41.3
195	2.7
196	0.3
197	1.3
198	0.2
199	8.7
200	0.2
201	0.3
202	0.6
203	0.3
204	0.2
205	0.6
206	5.4
207	3.2
208	37.4
209	6.6
210	13.3
211	26.5
212	40.3
213	4.4
214	0.3
215	24.6
216	2.3
217	1.3
218	0.4
219	0.4
220	0.3
221	0.6
222	24.9
223	40
224	0.5
225	1
226	19.6
227	1.2
228	9.9
229	0.2
230	3.1
231	4.7
232	0.9
233	24.9
234	0.5
235	1.2
236	4.9
237	1.7
238	0.3
239	31.4
240	25.7
241	17.2
242	0.4
243	0.5
244	32.1
245	15.7
246	32.6
247	1.2
248	0.7
249	0.2
250	33.6
251	22.4
252	38
253	2
254	0.3
255	0.2
256	5.5
257	0.3
258	4.7
259	1.2
260	0.4
261	14.5
262	18.8
263	1.4
264	0.1
265	0.1
266	8.3
267	40.7
268	13.1
269	33.3
270	0.1
271	14.7
272	15.7
273	36.7
274	0.4
275	17.4
276	0.5
277	0.1
278	14.4
279	0.1
280	18.1
281	13.2
282	36.1
283	0.1
284	3.6
285	0.3
286	14.3
287	36
288	1.3
289	0.2
290	0.1
291	3.6
292	1.8
293	0.4
294	13.9
295	0.1
296	5.6
297	15
298	0.1
299	3.7
300	13.6
301	0.3
302	9.8
303	3.5
304	1.4
305	16.9
306	3.6
307	12.1
308	7.7
309	0.4
310	1.3
311	8.2
312	10.6
313	2.4
314	1.5
315	0.3
316	0.4
317	0.6
318	3.2
319	0.7
320	7.9
321	0.2
322	1.4
323	6.5
324	0.6
325	1
326	5.8
327	0.6
328	0.6
329	0.3
330	0.6
331	0.6
332	0.5
333	1.2
334	0.6
335	5.3
336	1
337	1.2
338	1.1
339	1.2
340	0.9
341	1.2
342	0.4
343	0.8
344	3.1
345	1.3
346	2.2
347	0.9
348	3.8
349	2.3
350	1.1
351	0.7
352	0.7
353	12.3
354	1.8
355	1.5
356	0.8
357	2.2
358	1.6
359	0.9
360	1.6
361	0.7
362	1.6
363	1.7
364	0.6
365	6.6
366	1.8
367	0.3
368	27
369	0.1
370	18.3
371	1
372	0.6
373	1.7
374	0.5
375	13.7
376	1.1
377	24
378	1.6
379	0.6
380	23.3
381	0.2
382	0.8
383	15.3
384	0.1
385	2
386	0.3
387	28.7
388	2
389	4.7
390	25.7
391	0.5
392	3.2
393	0.8
394	0.4
395	1.3
396	2.6
397	0.8
398	0.3
399	6.2
400	0.2
401	34.4
402	0.6
403	1.2
404	0.4
405	0.9
406	15.7
407	3.6
408	0.4
409	0.5
410	26.2
411	23.5
412	1.1
413	27
414	1.2
415	1.6
416	0.7
417	0.7
418	1.6
419	2.4
420	1.2
421	2.4
422	2.1
423	17
424	9.7
425	31.7
426	1.1
427	42.5
428	6.9
429	9.1
430	49.7
431	2
432	0.8
433	26
434	0.9
435	0.2
436	11
437	3.9
438	49.6
439	0.8
440	10.8
441	36.5
442	0.4
443	4.7
444	1.3
445	70.4
446	0.3
447	70.2
448	57.7
449	0.1
450	0.3
451	1
452	74
453	1
454	0.2
455	1.3
456	0.3
457	28.8
458	50.3
459	61.8
460	0.2
461	12.1
462	72.8
463	1.1
464	0.4
465	36.9
466	2
467	24.7
468	0.4
469	0.8
470	0.4
471	0.6
472	9.2
473	2.2
474	0.2
475	1.6
476	0.1
477	79.1
478	1
479	6
480	15.9
481	1
482	0.6
483	31.1
484	0.1
485	1.9
486	3.1
487	7.8
488	6.2
489	0.7
490	4.2
491	17.2
492	26.4
493	1.1
