"COMID"	"Value"
1	4.5
2	6.6
3	3.1
4	0.9
5	6.7
6	0
7	5
8	6.8
9	5.6
10	0
11	1.1
12	5.6
13	0
14	10.1
15	6.7
16	4.7
17	10.1
18	1.7
19	4.8
20	5.1
21	6.9
22	3.7
23	0
24	5.6
25	5.6
26	0.5
27	5.3
28	4.7
29	3.8
30	0
31	3.3
32	4.4
33	10.4
34	5.6
35	0.7
36	5.6
37	6.9
38	0
39	5.6
40	67.9
41	8.6
42	6.9
43	136.9
44	6.1
45	6.5
46	0
47	2.3
48	9.7
49	5.5
50	7.5
51	5.6
52	0.7
53	5.6
54	7.9
55	7.6
56	7.8
57	89.7
58	5.6
59	6.7
60	5.6
61	5.6
62	5.6
63	2.4
64	5.3
65	5.6
66	0.6
67	7.5
68	2.3
69	1.5
70	1
71	0
72	6.1
73	5.6
74	1.9
75	1
76	1
77	0
78	1.4
79	5.9
80	1
81	0.7
82	0
83	5.6
84	0
85	4
86	2.3
87	5.6
88	5.6
89	1.1
90	5.4
91	7.6
92	7.2
93	4.1
94	5.6
95	4
96	7.5
97	7.6
98	0
99	1.2
100	5.5
101	1.1
102	3.8
103	5.6
104	0
105	7.5
106	5.5
107	1.6
108	0
109	7.5
110	7.5
111	0
112	5.9
113	1
114	5.9
115	3.7
116	2.3
117	0.9
118	2.4
119	0
120	3.5
121	0.9
122	3.8
123	0
124	2.3
125	2.5
126	4.4
127	1.2
128	1.2
129	5.6
130	1
131	2.2
132	1
133	0.9
134	3.6
135	2.2
136	2.4
137	1.1
138	1
139	1
140	3.6
141	3.6
142	1
143	0
144	3.4
145	1
146	2.5
147	2.4
148	1.1
149	2
150	1
151	0
152	2.1
153	1
154	1.9
155	0
156	1
157	0.9
158	1
159	2.3
160	3.9
161	1
162	1
163	1
164	1
165	0
166	1
167	0.4
168	0
169	0.5
170	3.8
171	2.3
172	1
173	1
174	7.5
175	1.1
176	5.8
177	2.3
178	1.8
179	1.9
180	1
181	0
182	3.4
183	0
184	1
185	1
186	3.7
187	1.7
188	1
189	1
190	3.8
191	1
192	1.8
193	1
194	7.3
195	0
196	1
197	2.2
198	1
199	1.8
200	1
201	1
202	1
203	1
204	1
205	1
206	0.7
207	1.3
208	6.3
209	1.9
210	2.3
211	2.1
212	0.6
213	1.9
214	1
215	0.3
216	1.8
217	2.2
218	1.5
219	1.7
220	1
221	0
222	0.3
223	5
224	0
225	1.6
226	0.2
227	0
228	1.9
229	1
230	0
231	2.2
232	1.8
233	4.3
234	0.4
235	0
236	1.8
237	1.1
238	1.6
239	0.3
240	2.6
241	0.2
242	0
243	0
244	4.3
245	1.9
246	4
247	0
248	0
249	0
250	4.1
251	0.2
252	20.5
253	1.8
254	0
255	0
256	0
257	0
258	0
259	0
260	0
