"COMID"	"Value"
1	0.9
2	6.3
3	0.6
4	0.3
5	0.8
6	0
7	2.9
8	6.3
9	5.6
10	0
11	0.3
12	5.6
13	0.1
14	5.7
15	6.3
16	3.8
17	5.8
18	2
19	1.8
20	0.7
21	6.3
22	0.6
23	0
24	5.6
25	4.9
26	0.1
27	4.9
28	1.3
29	3.6
30	0
31	0.7
32	0.9
33	5.9
34	5.6
35	0.2
36	5.6
37	5.3
38	0
39	5.6
40	13.4
41	5.7
42	6.3
43	18.2
44	1.2
45	6.3
46	0.3
47	3.5
48	5.7
49	4.9
50	7.5
51	5.6
52	1.9
53	5.6
54	4
55	4
56	4.3
57	14
58	5.6
59	6.3
60	5.6
61	5.6
62	5.6
63	1.2
64	4.9
65	5.6
66	0.4
67	5.3
68	3.5
69	1
70	1
71	0
72	5
73	5.6
74	2.2
75	1
76	1
77	0
78	1
79	3.9
80	1
81	0.1
82	0
83	4.9
84	0
85	3.1
86	3.5
87	5.6
88	5.6
89	1
90	4.9
91	7.5
92	5.4
93	3.1
94	5.6
95	2.5
96	7.5
97	4
98	0
99	1
100	3.8
101	0.7
102	3.1
103	5.6
104	0
105	7.5
106	4
107	1
108	0
109	7.5
110	7.5
111	0
112	4.2
113	1
114	4.2
115	3
116	3.4
117	0.3
118	1.6
119	0
120	3
121	1.8
122	3.1
123	0
124	1.4
125	3.4
126	3.4
127	1
128	0.4
129	5.6
130	1
131	3.2
132	1
133	0.3
134	3
135	1.3
136	3.4
137	0.6
138	1
139	1
140	3
141	3
142	1
143	0
144	3
145	1
146	1.7
147	1.1
148	1.3
149	1.3
150	0.6
151	0
152	1.2
153	1
154	1.1
155	0
156	1
157	0.7
158	1
159	3.1
160	3.1
161	1
162	1
163	1.9
164	1
165	0
166	1
167	0.2
168	0
169	0.3
170	3.1
171	3.1
172	1
173	1
174	7.5
175	1.9
176	4.5
177	3.2
178	1
179	1.3
180	1
181	0
182	3
183	0
184	1
185	1
186	3
187	1
188	1
189	1
190	3
191	1
192	1.1
193	1
194	4.2
195	0
196	1
197	3.2
198	1
199	1.2
200	1
201	1
202	1
203	1
204	1
205	1
206	0.4
207	1
208	4.1
209	1.2
210	3.1
211	1.1
212	0.2
213	1.1
214	1
215	0.1
216	1
217	3.1
218	0.9
219	0.9
220	1
221	0
222	0.1
223	3.9
224	0
225	0.9
226	0.1
227	0
228	1.1
229	1
230	0
231	3.1
232	1
233	3.6
234	1.1
235	0
236	1.1
237	1.8
238	0.9
239	0.1
240	3.3
241	0.1
242	0
243	0
244	3.6
245	1.2
246	3.4
247	0
248	0
249	0
250	3.5
251	0.1
252	9.9
253	1
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	1.1
262	0.1
263	0
264	0
265	0
266	1
267	3.4
268	8.7
269	3.6
270	0
271	3.2
272	0
273	3.3
274	0
275	0
276	0
277	1
278	0
279	0
280	0
281	0
282	3.2
283	1
284	1
285	0
286	0
287	9.9
288	1
289	1
290	1
291	8.4
292	1
293	0
294	8.6
295	1
296	3
297	3.1
298	0
299	0.4
300	3.1
301	1
302	3.1
303	3
304	1
305	3.1
306	1
307	3.1
308	1.6
309	1
310	3
311	3
312	3.1
313	3
314	1
315	1
316	1
317	0
318	1
319	0
320	3.1
321	1
322	3
323	3
324	1
325	0
326	8.4
327	1
328	1
329	1
330	0
331	1
332	1
333	1
334	1
335	0.2
336	1
337	0
338	1
339	1
340	1
341	1
342	0
343	1
344	0
345	1
346	0
347	1
348	1
349	1
350	1
351	1
352	1
353	1.4
354	1
355	0
356	1
357	0
358	1
359	0
360	1
361	1
362	1
363	1
364	0
365	1
366	5.6
367	0
368	6
369	0
370	0.9
371	0
372	5.6
373	5.6
374	0
375	5.9
376	2.9
377	0.7
378	5.6
379	0
380	0.7
381	0
382	0
383	2.2
384	0
385	0
386	0
387	25.3
388	2
389	3.3
390	25.1
391	5.6
392	3.1
393	0
394	5.6
395	0
396	0
397	0
398	5.6
399	0
400	5.6
401	0.8
402	0
403	0
404	0
405	0
406	6.3
407	0
408	0
409	0
410	14.6
411	0.7
412	0
413	6.7
414	0
415	0.1
416	0
417	0
418	0
419	5.6
420	0
421	0
422	0
423	0.7
424	6
425	6
426	0
427	11.2
428	5.8
429	0.4
430	10.7
431	0
432	5.6
433	6
434	5.6
435	5.6
436	5.6
437	0
438	9.8
439	0
440	0.6
441	7.3
442	4.8
443	5.7
444	5.6
445	23.4
446	5.6
447	26.9
448	16.9
449	5.6
450	5.6
451	0
452	1.4
453	0
454	5.6
455	5.6
456	5.6
457	1.8
458	0.5
459	1.3
460	5.6
461	6.4
462	9.4
463	7.5
464	1
465	4
466	0
467	6.1
468	1
469	4.8
470	1
471	1
472	0.8
473	1
474	1
475	0
476	0
477	9
478	1
479	5.1
480	1.6
481	0
482	0
483	2.1
484	5.6
485	4.8
486	0
487	5
488	0.7
489	0
490	0.6
491	5.5
492	1.2
493	0
494	6.4
495	0
496	0
497	3.8
498	4.9
499	0
500	4
501	3.9
502	6.5
503	5.6
504	5.6
505	3.5
506	3.5
507	3.3
508	3.3
509	3.7
510	4.7
511	5.6
512	5.7
513	0
514	3.1
515	0
516	5.6
517	3.1
518	5.6
519	5.6
520	0
521	1.6
522	5.6
523	0
524	0.6
525	1.3
526	5.6
527	1.4
528	5.6
529	0
530	15.7
531	14.3
532	1.2
533	1.3
534	0.7
535	16.5
536	0.7
537	0
538	0
539	0.5
540	5.6
541	14.1
542	14.3
543	0.7
544	0
545	0
546	14.6
547	2.6
548	0
549	0
550	0.5
551	14
552	5.3
553	2.3
554	0
555	5.6
556	5.3
557	5.6
558	0
559	5.6
560	14.2
561	2.5
562	14.5
563	0
564	13.9
565	5.6
566	14.5
567	5.6
568	14.5
569	5.6
570	0
571	2.5
572	14
573	5.6
574	4.5
575	5.6
576	0
577	0
578	5.6
579	5.6
580	14.2
581	0
582	1.4
583	5.6
584	5.6
585	0
586	3.5
587	14.4
588	0.3
589	30.7
590	0
591	1.2
592	5.6
593	14.1
594	5.6
595	0.7
596	5.6
597	0
598	5.6
599	14.6
600	5.6
601	5.6
602	0
603	1.3
604	0.5
605	0
606	0.7
607	5.6
608	5.6
609	0
610	5.6
611	2.2
612	0
613	0
614	1.7
615	0.6
616	0
617	31
618	0.8
619	5.6
620	5.6
621	0.3
622	1.1
623	1.1
624	1.5
625	5.6
626	5.6
627	14.5
628	5.6
629	5.6
630	16.6
631	5.6
632	0.8
633	6.3
634	0
635	5.6
636	5.6
637	5.6
638	5.6
639	1.7
640	0.5
641	15.3
642	0
643	0.8
644	0
645	0.9
646	6.3
647	5.6
648	1.4
649	1.1
650	5.6
651	17.3
652	5.6
653	0
654	5.6
655	0
656	5.6
657	0.9
658	2.2
659	0.8
660	0
661	2.2
662	6.3
663	0.6
664	5.6
665	5.6
666	5.6
667	2.2
668	34
669	2.3
670	5.6
671	5.6
672	5.6
673	6.3
674	0.1
675	6.3
676	0.6
677	15.4
678	5.6
679	5.6
680	0
681	6.3
682	1.5
683	31.8
684	0.6
685	5.6
686	15
687	0
688	6.3
689	5.6
690	6.3
691	2.1
692	15.1
693	5.6
694	0
695	2.1
696	6.8
697	5.6
698	0.5
699	6.2
700	6.3
701	0.7
702	6.6
703	6.3
704	5.6
705	2.3
706	5.6
707	14.7
708	6.4
709	2
710	0.6
711	0
712	0
713	0.8
714	5.6
715	0.5
716	0
717	1.3
718	6.6
719	0.9
720	6.3
721	5.6
722	1.2
723	6.4
724	9.4
725	5.6
726	0
727	0.1
728	1.8
729	0.7
730	0.6
731	5.6
732	0
733	0.8
734	6.3
735	0.1
736	5.6
737	8
738	6.3
739	8.8
740	8.9
741	1.4
742	1.5
743	0.6
744	0
745	0
746	6.3
747	6.3
748	0
749	0.6
750	5.6
751	6.3
752	1.1
753	6.3
754	6.6
755	0.7
756	6.3
757	2.7
758	0.4
759	5.6
760	6.3
761	5.6
762	1
763	0.8
764	14.6
765	6.3
766	0
767	0.4
768	1.6
769	6
770	1.4
771	0.3
772	0.3
773	6.3
774	6.3
775	2
776	5.6
777	1.2
778	6.3
779	0
780	6.1
781	0.8
782	117.2
783	101.8
784	124.9
785	123.3
786	92.8
787	110.8
788	66.5
789	83.2
790	78.5
791	97.4
792	73
793	76
794	89
795	100.9
796	85.6
797	100.3
798	89
799	71.4
800	74.7
801	92.8
802	108.4
803	72.8
804	58.2
805	98.3
806	80.6
807	50.1
808	94.6
809	112.5
810	114.7
811	105.2
812	89
813	85.8
814	98.8
815	98.3
816	93
817	59.6
818	82.1
819	143
820	115.1
821	92.2
822	144.6
823	115.1
824	97.4
825	71.4
826	119.2
827	120.8
828	139.8
829	75.8
