"COMID"	"Value"
1	1.3
2	6.8
3	1.1
4	1
5	1.2
6	0
7	6.1
8	6.9
9	5.6
10	0
11	1.2
12	5.6
13	0
14	8
15	6.9
16	4.1
17	7.8
18	2
19	2
20	1.8
21	7.2
22	1
23	0
24	5.6
25	5.9
26	0.5
27	5.5
28	2
29	3.9
30	0
31	1.5
32	2.5
33	8.1
34	5.6
35	0.9
36	5.6
37	7
38	0
39	5.6
40	36.8
41	7.7
42	7.1
43	72.7
44	2.9
45	6.6
46	0
47	2.5
48	7.7
49	5.7
50	7.5
51	5.6
52	0.8
53	5.6
54	5.2
55	5.7
56	5.7
57	55.7
58	5.6
59	6.9
60	5.6
61	5.6
62	5.6
63	1.6
64	5.5
65	5.6
66	0.6
67	7.3
68	2.6
69	1.6
70	1
71	0
72	6.3
73	5.6
74	2.3
75	1
76	1
77	0
78	1.4
79	5.2
80	1
81	0.8
82	0
83	5.9
84	0
85	4.3
86	2.6
87	5.6
88	5.6
89	1.2
90	5.6
91	7.7
92	6.8
93	4.3
94	5.6
95	5.3
96	7.5
97	5.8
98	0
99	1.2
100	4.9
101	1.1
102	4
103	5.6
104	0
105	7.5
106	5.2
107	1.7
108	0
109	7.5
110	7.5
111	0
112	5.5
113	1
114	5.4
115	4
116	2.6
117	0.8
118	2.4
119	0
120	3.7
121	1
122	4.1
123	0
124	2.4
125	2.8
126	4.5
127	1.3
128	0.9
129	5.6
130	1
131	2.5
132	1
133	0.8
134	3.8
135	2.3
136	2.7
137	0.8
138	1
139	1
140	3.8
141	3.8
142	1
143	0
144	3.5
145	1
146	2.6
147	1.6
148	0.7
149	2.2
150	0.7
151	0
152	2.3
153	1
154	2.1
155	0
156	1
157	0.7
158	1
159	2.5
160	4.2
161	1
162	1
163	1.2
164	1
165	0
166	1
167	0.5
168	0
169	0.5
170	4.1
171	2.5
172	1
173	1
174	7.5
175	1.3
176	5.7
177	2.5
178	2
179	2.1
180	1
181	0
182	3.6
183	0
184	1
185	1
186	3.8
187	1.9
188	1
189	1
190	4
191	1
192	2.1
193	1
194	6.4
195	0
196	1
197	2.5
198	1
199	2.1
200	1
