"COMID"	"Value"
1	4.5
2	6.7
3	0.9
4	0.9
5	5.6
6	0
7	5
8	6.9
9	5.6
10	0
11	1
12	5.6
13	0.3
14	6.9
15	6.8
16	4.5
17	10.5
18	1.9
19	7
20	2.2
21	7
22	1.2
23	0
24	5.6
25	5.7
26	0.5
27	5.5
28	3.7
29	3.9
30	0
31	2.1
32	3
33	6.7
34	5.6
35	0.7
36	5.6
37	6.1
38	0
39	5.6
40	37.1
41	6.4
42	6.9
43	75.6
44	4.6
45	6.6
46	0.3
47	2.4
48	6.7
49	5.6
50	7.5
51	5.6
52	1.2
53	5.6
54	6.1
55	5.8
56	6.3
57	44.8
58	5.6
59	6.8
60	5.6
61	5.6
62	5.6
63	4.4
64	5.4
65	5.6
66	0.8
67	6.1
68	2.4
69	1.4
70	1
71	0
72	5.8
73	5.6
74	2.3
75	1
76	1
77	0.1
78	1.3
79	5.3
80	1
81	0.7
82	0
83	5.7
84	0
85	3.9
86	2.4
87	5.6
88	5.6
89	1.1
90	5.5
91	7.6
92	6.1
93	3.9
94	5.6
95	6.9
96	7.5
97	5.8
98	0
99	1.3
100	4.9
101	1.5
102	3.8
103	5.6
104	0
105	7.5
106	5.9
107	1.6
108	0
109	7.5
110	7.5
111	0
112	6.9
113	1
114	6.9
115	3.9
116	2.4
117	1.8
118	2.4
119	0
120	3.7
121	1.2
122	3.7
123	0
124	2.4
125	2.6
126	4.2
127	1.5
128	3.3
129	5.6
130	1.1
131	2.3
132	1
133	1.4
134	3.6
135	2.5
136	2.5
137	4
138	1
139	1
140	3.7
141	3.8
142	1
143	0
144	3.6
145	1
146	3.4
147	5
148	4.1
149	2.2
150	3.6
151	0.1
152	2.6
153	1
154	2.1
155	0
156	1.1
157	2.6
158	1
159	2.3
160	3.9
161	1
162	1
163	1.2
164	1
165	0
166	1
167	0.7
168	0.1
169	1.3
170	3.8
171	2.4
172	1
173	1.1
174	7.5
175	1.2
176	7
177	2.3
178	1.8
179	2.2
180	1
181	0
182	3.6
183	0
184	1
185	1
186	3.7
187	1.7
188	1
189	1
190	3.8
191	1
192	1.9
193	1
194	7.7
195	0
196	1
197	2.3
198	1
199	2
200	1
201	1
202	1
203	1
204	1
205	1
206	0.9
207	1.3
208	6.6
209	2
210	2.4
211	3.9
212	0.8
213	1.9
214	1
215	0.5
216	1.8
217	2.3
218	1.6
219	1.7
220	1
221	0.1
222	0.4
223	5.2
224	0
225	1.7
226	0.3
227	0
228	2.1
229	1
230	0
231	2.3
232	1.8
233	4.6
234	1.1
235	0
236	1.9
237	1.2
238	1.7
239	0.3
240	2.9
241	0.2
242	0
243	0
