"COMID"	"Value"
1	1.4
2	7
3	1.5
4	1.2
5	0.9
6	0
7	2.4
8	7.1
9	5.6
10	0
11	1.5
12	5.6
13	0.1
14	7.8
15	7
16	4.3
17	6.3
18	1.7
19	3.2
20	1.2
21	7.4
22	1.4
23	0
24	5.6
25	6.4
26	0.9
27	6
28	1.5
29	4.1
30	0
31	1.2
32	1.3
33	8.5
34	5.6
35	1.2
36	5.6
37	7.1
38	0
39	5.6
40	22.6
41	8.5
42	7.4
43	25.3
44	1.6
45	6.9
46	0.1
47	2.6
48	8
49	6.1
50	7.6
51	5.6
52	1
53	5.6
54	6.1
55	7.1
56	5.6
57	24.8
58	5.6
59	7.1
60	5.6
61	5.6
62	5.6
63	2.2
64	5.8
65	5.6
66	0.8
67	7.3
68	2.7
69	1.9
70	1
71	0
72	6.4
73	5.6
74	1.9
75	1
76	1
77	0.1
78	1.7
79	5.6
80	1
81	0.9
82	0
83	6.2
84	0
85	4.4
86	2.7
87	5.6
88	5.6
89	1.2
90	5.8
91	7.8
92	7
93	4.5
94	5.6
95	2.3
96	7.5
97	6.3
98	0
99	1.5
100	5.4
101	1.4
102	4.2
103	5.6
104	0
105	7.5
106	5.8
107	1.6
108	0
109	7.5
110	7.5
111	0
112	6.6
113	1
114	6.1
115	4.1
116	2.7
117	1.2
118	2.6
119	0
120	3.9
121	0.7
122	4.2
123	0
124	2.5
125	2.9
126	4.9
127	1.6
128	1.4
129	5.6
130	1
131	2.3
132	1
133	1.2
134	4
135	2.3
136	2.9
137	1.2
138	1
139	1
140	4.1
141	4.1
142	1
143	0
144	3.9
145	1
146	4
147	2.4
148	1
149	2.3
150	1.8
151	0.1
152	2.3
153	1
154	2.2
155	0
156	1
157	1.5
158	1
159	2.5
160	4.3
161	1
162	1
163	0.8
164	1
165	0
166	1
167	0.6
168	0
169	0.5
170	4.2
171	2.7
172	1
173	1.1
174	7.5
175	0.9
176	8.2
177	2.5
178	2.1
179	2.2
180	1
181	0
182	3.8
183	0
184	1
185	1
186	4
187	2
188	1
189	1
190	4.1
191	1
192	2.1
193	1
194	5.8
195	0
196	1
197	2.6
198	1
199	2.1
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1.3
208	5.1
209	2.1
210	2.8
211	1.9
212	1.6
213	2.1
214	1
215	0.5
216	2
217	2.3
218	1.7
219	1.9
220	1
221	0
222	0.4
223	5.5
224	0
225	1.8
226	0.4
227	0
228	2.1
229	1
230	0
231	2.7
232	2
233	4.3
234	0.5
235	0
236	2.1
237	0.8
238	1.7
239	0.4
240	3
241	0.3
242	0
243	0
244	4.3
245	2.2
246	4.6
247	0
248	0
249	0
250	4.3
251	0.4
252	12.8
253	2
254	0
255	0
256	0
257	0
258	0.1
259	0
260	0
261	2.2
262	0.4
263	0
264	0
265	0
266	2
267	4.7
268	9.2
269	4.3
270	0
271	2.8
272	0.3
273	5
274	0
275	0.3
276	0
277	1
278	0.3
279	0
280	0.3
281	0.3
282	4.6
283	1
284	1.2
285	0
286	0.3
287	15.2
288	1
289	1
290	1
291	8.9
292	1
293	0
294	9.3
295	1
296	4
297	4.1
298	0
299	0.1
300	4.2
301	1
302	4.2
303	4
304	1
305	4.1
306	1.1
307	4.1
308	1.2
309	1
310	4
311	4.2
312	3.9
313	4
314	1
315	1
316	1
317	0
318	1.7
319	0
320	4
321	1
322	3.9
323	4
324	1
325	0
326	9.1
327	1
328	1
329	1
330	0
331	1
332	1
333	1
334	1
335	0.1
336	1
337	0
338	1
339	1
340	1
341	1
342	0
343	1
344	0
345	1
346	0
347	1
348	1.1
349	1
350	1
351	1
352	1
353	1.2
354	1
355	0
356	1
357	0
358	1
359	0
360	1
361	1
362	1
363	1
364	0
365	0.7
366	5.8
367	0
368	8.9
369	0
370	1.2
371	0
372	5.6
373	5.9
374	0
375	7.4
376	7.2
377	1.3
378	5.8
379	0
380	1.4
381	0
382	0
383	1.6
384	0
385	0
386	0
387	29.3
388	1
389	2.3
390	27.3
391	5.6
392	2.4
393	0
394	5.6
395	0
396	0
397	0
398	5.6
399	0.1
400	5.6
401	2
402	0
403	0
404	0
405	0
406	8.5
407	0.1
408	0
409	0
410	15.8
411	1.9
412	0
413	17
414	0
415	0
416	0
417	0
418	0
419	6.1
420	0
421	0
422	0
423	1.1
424	7.4
425	13.2
426	0
427	42.1
428	6.9
429	1.5
430	19.3
431	0
432	5.6
433	10.1
434	5.7
435	5.6
436	6.5
437	0.2
438	19.9
439	0
440	1.3
441	11.8
442	4.8
443	6.6
444	5.6
445	41.1
446	5.6
447	43.1
448	28.1
449	5.6
450	6.2
451	0
452	2.2
453	0
454	5.6
455	5.9
456	5.6
457	2.4
458	1
459	1.6
460	5.6
461	7.7
462	16.8
463	7.5
464	1.1
465	5.3
466	0
467	7.3
468	1
469	5.3
470	1
471	1
472	1.3
473	2
474	1
475	0
476	0
477	24.7
478	1
479	5.7
480	1.5
481	0
482	0
483	2.3
484	5.6
485	5
486	0.1
487	5.8
488	0.9
489	0
490	0.9
491	6.4
492	1.5
493	0
494	7.2
495	0.2
496	0
497	4.7
498	5.7
499	0
500	3.9
501	10.8
502	7.6
503	5.6
504	5.6
505	3.5
506	3.9
507	4.7
508	3.5
509	3.8
510	14.6
511	6.5
512	6.7
513	0
514	3.5
515	0
516	5.6
517	4.4
518	5.6
519	5.9
520	0.2
521	3.2
522	5.6
523	0
524	1.8
525	3.8
526	5.8
527	3.9
528	5.6
529	0
530	18.1
531	15.6
532	3.1
533	3.7
534	1.4
535	21.3
536	1.6
537	0.1
538	0
539	0.7
540	5.6
541	14.4
542	16.5
543	1.6
544	0
545	0.2
546	16.4
547	10.1
548	0.1
549	0.2
550	0.8
551	14.3
552	15.1
553	1.5
554	0
555	5.6
556	13.2
557	5.8
558	0.2
559	6.7
560	14.8
561	1.6
562	17
563	0
564	14.1
565	6.9
566	16.7
567	5.6
568	15.7
569	6.1
570	0
571	1.7
572	14.4
573	5.7
574	7.9
575	5.6
576	0
577	0
578	6.7
579	7.1
580	15.1
581	0
582	3
583	5.6
584	5.6
585	0
586	4.9
587	16.6
588	0.1
589	30.4
590	0
591	1.5
592	7.3
593	14.9
594	6.1
595	1.1
596	5.6
597	0
598	5.6
599	17.1
600	6
601	5.6
602	0
603	1.1
604	0.2
605	0
606	0.6
607	5.6
608	5.7
609	0
610	5.6
611	1.4
612	0
613	0
614	1.8
615	0.2
616	0
617	30.5
618	0.6
619	6.3
620	6.1
621	0.1
622	2.3
623	2.2
624	2.4
625	5.6
626	5.6
627	15.9
628	5.6
629	6.3
630	38.8
631	5.6
632	0.8
633	7.4
634	0
635	6.4
636	6.3
637	6.2
638	5.6
639	0.6
640	0.3
641	27.2
642	0
643	1.4
644	0
645	0.7
646	7.6
647	5.6
648	1.5
649	1.6
650	5.6
651	53.2
652	5.6
653	0
654	5.6
655	0
656	5.6
657	1.4
658	1.6
659	1.4
660	0.1
661	1.5
662	7.2
663	1.1
664	5.6
665	5.6
666	5.6
667	1.5
668	33.8
669	1.6
670	5.6
671	5.6
672	5.6
673	7.4
674	0.3
675	7.8
676	1
677	28.4
678	6.1
679	5.6
680	0
681	7.5
682	1.3
683	31.1
684	1.2
685	5.6
686	32.5
687	0
688	7.7
689	5.6
690	7.5
691	1.3
692	25.2
693	5.9
694	0.1
695	1.3
696	8.6
697	5.6
698	1
699	6.4
700	7.6
701	0.3
702	8.3
703	8
704	6
705	3
706	5.8
707	35.9
708	8
709	2.4
710	1.1
711	0.1
712	0.3
713	1.4
714	5.6
715	0.9
716	0
717	1
718	8.3
719	1.3
720	7.9
721	5.6
722	1.5
723	7.9
724	9.6
725	5.6
726	0
727	0.2
728	1.9
729	0.3
730	1.1
731	5.9
732	0.2
733	1.3
734	7.5
735	0.3
736	5.8
737	7.7
738	7.5
739	9.2
740	8.8
741	1.4
742	2.4
743	1.2
744	0
745	0
746	7.3
747	7.8
748	0
749	1.3
750	5.6
751	7.2
752	1.8
753	7.7
754	7.8
755	1.1
756	6.9
757	2.2
758	1.4
759	5.6
760	7.2
761	5.6
762	1.5
763	1.6
764	20.2
765	7.3
766	0.1
767	1.8
768	2.9
769	7.5
770	3.2
771	1.1
772	1.4
773	7.1
774	7.1
775	1.2
776	5.6
777	1.5
778	7
779	0
780	7.7
781	1.3
782	286.9
783	298.5
784	230
785	284.4
786	224.2
787	211.6
788	101.4
789	120.6
790	229.6
791	170.8
792	182.2
793	119
794	254.2
795	222.9
796	124.8
797	227.3
798	116.4
799	136.3
800	199.6
801	129.5
802	143.2
803	176.9
804	108.8
805	124.4
806	157
807	84.9
808	148
809	239.2
810	291.2
811	122.9
812	235.4
813	146.2
814	171.9
815	169.4
816	110.5
817	101
818	232.5
819	323.7
820	137.3
821	113.8
822	217.4
823	135.8
824	306.1
825	90.2
826	237.7
827	226.3
828	255.8
829	102.8
830	257.2
831	104.4
832	223.9
833	116
834	155.4
835	179.7
836	225.3
837	53.8
838	147.8
839	116.8
840	194.2
841	152.7
842	103.1
843	18.9
844	142.3
845	151.9
846	136.1
847	177.9
848	123.4
849	107.1
850	258.1
851	246
852	96.3
853	132.8
854	149.5
855	115.8
856	129.7
857	129.5
858	217.4
859	103.3
860	91.6
861	215.8
862	8.2
863	125.3
864	105.7
865	172.5
866	98.7
867	80.9
868	171.5
869	113.9
870	40.6
871	107.3
872	104.9
873	10.4
874	97.5
875	146.2
876	120.9
877	120.6
878	107.9
879	158.5
880	128.5
881	138.5
882	94.6
883	76
884	106.6
885	114
886	6.9
887	110.1
888	136.5
889	101.8
890	138.1
891	129.4
892	95.7
893	158.9
894	7.2
895	136.8
896	160.2
897	128.4
898	119.3
899	163.9
900	150.2
901	147.7
902	197.3
903	167
904	119.1
905	133.7
906	181.5
907	99
908	108.6
909	105.4
910	0
911	125.1
912	135.2
913	106.2
914	141.2
915	0
916	110.8
917	123.6
918	123.8
919	108.9
920	140
921	79.2
922	132.9
923	20.9
924	122.9
925	147.2
926	149.5
927	119.7
928	1.2
929	116.6
930	106.4
931	119.1
932	2
933	144.1
934	0
935	144.9
936	149.9
937	194.3
938	177.7
939	113.3
940	123.1
941	126.7
942	95.6
943	0
944	164.6
945	134.9
946	164.1
947	0
948	96.1
949	172.4
950	193
951	100.1
952	124.3
953	1.8
954	2.5
955	116.4
956	126.5
957	111.8
958	1.3
959	108
960	138
961	115.3
962	162.8
963	108.3
964	0
965	159.2
966	108.1
967	0
968	100.9
969	97.1
970	41.3
971	183
972	145.6
973	141.9
974	110.3
975	158
976	125.4
977	208.9
978	2.4
979	98.2
980	132
981	143.6
982	144.3
983	182.8
984	134.2
985	216.5
986	249.6
987	2.7
988	231.2
989	156.5
990	0
991	166
992	0
993	229.8
994	141.8
995	181.4
996	205.5
997	237.2
998	3.2
999	139.8
1000	0
1001	2.5
1002	157.2
1003	0
1004	174.5
1005	2.4
1006	169.1
1007	0
1008	2.9
1009	0
1010	109.9
1011	142
1012	145.9
1013	2.4
1014	241.1
1015	3.3
1016	0
1017	234
1018	3.6
1019	1.9
1020	115.8
1021	138.5
1022	110.4
1023	160.5
1024	253.4
1025	91.7
1026	142.7
1027	131.5
1028	160.6
1029	2.6
1030	0.3
1031	0
1032	0
1033	0.3
1034	111.6
1035	0.1
1036	131.4
1037	96.4
1038	111.7
1039	1.4
1040	1.9
1041	89.2
1042	1.7
1043	0
1044	0.8
1045	1.7
1046	3.2
1047	235.7
1048	132.5
1049	156.3
1050	0
1051	146.8
1052	139.8
1053	2.4
1054	107.4
1055	150
1056	104.2
1057	0.3
1058	129.4
1059	0.2
1060	111.7
1061	0
1062	96.8
1063	210.7
1064	0.1
1065	0.8
1066	152.4
1067	0.2
1068	0.3
1069	0.1
1070	168.7
1071	97.9
1072	0.1
1073	0.2
1074	155
1075	0
1076	142.9
1077	0.2
1078	107.6
1079	116.7
1080	2.3
1081	0.3
1082	160.8
1083	0.1
1084	127.6
1085	137.5
1086	191.9
1087	0
1088	0.2
1089	1.1
1090	95.2
1091	214.1
1092	0.3
1093	1.2
1094	0.1
1095	1.1
1096	1.4
1097	178.7
1098	1.5
1099	0
1100	0
1101	0.1
1102	122.9
1103	0.1
1104	1.4
1105	1.1
1106	0.9
1107	0.2
1108	1.3
1109	98.7
1110	0.2
1111	0.2
1112	161.4
1113	152.2
1114	112.3
1115	1.5
1116	1.3
1117	177.4
1118	1.1
1119	1.5
1120	2.3
1121	1.2
1122	1.7
1123	1.3
1124	95.8
1125	1.9
1126	167
1127	1.2
1128	165.9
1129	149.1
1130	1.5
1131	0.1
1132	146.1
1133	180.3
1134	1.2
1135	0
1136	0.1
