"COMID"	"Value"
1	11.7
2	10.5
3	38.5
4	5.4
5	13.6
6	0
7	24.1
8	25.9
9	5.9
10	0
11	12
12	6.4
13	0.1
14	124.8
15	53
16	73.4
17	13
18	8.5
19	77.8
20	17.6
21	50.2
22	59.6
23	0
24	5.6
25	33.2
26	0.7
27	14.3
28	18.5
29	27.7
30	0.2
31	15.9
32	12
33	86.8
34	5.6
35	2
36	8.7
37	70.7
38	0
39	5.6
40	168.7
41	86.6
42	15.7
43	146.9
44	25.5
45	9.9
46	0.3
47	64.3
48	66.6
49	31.7
50	7.7
51	5.6
52	20.6
53	11.7
54	81.9
55	75.5
56	18.1
57	138.5
58	5.6
59	14.4
60	5.7
61	6.9
62	6.9
63	31.2
64	14.7
65	5.8
66	1.1
67	47.2
68	83.2
69	1.4
70	1
71	0
72	58.2
73	5.7
74	32.6
75	1.1
76	1.1
77	0.3
78	1.2
79	48.3
80	1
81	0.7
82	0
83	33.8
84	0
85	36.1
86	76.1
87	5.6
88	5.6
89	1.1
90	11.8
91	8.1
92	55.9
93	30.7
94	7.5
95	40.2
96	7.5
97	36.9
98	0
99	1.3
100	54
101	7.2
102	30
103	5.6
104	0.1
105	7.5
106	45.2
107	1.5
108	0
109	7.5
110	7.5
111	0
112	33.6
113	1
114	24.4
115	11.4
116	146.1
117	18.7
118	50.7
119	0
120	5.5
121	4.5
122	23.9
123	0
124	43.1
125	219.4
126	64.5
127	1.5
128	36.8
129	5.6
130	1
131	127.9
132	1
133	29.7
134	13.9
135	51.8
136	137.4
137	51.2
138	1
139	1
140	21.9
141	17.4
142	1
143	0
144	9.9
145	1
146	29.2
147	25.5
148	63.1
149	77.6
150	35.1
151	0.1
152	33.4
153	1
154	54.9
155	0
156	1
157	47.6
158	1
159	173.2
160	43.8
161	1
162	1
163	16.2
164	1
165	0
166	1
167	36.2
168	0
169	51.1
170	37.4
171	33.9
172	1
173	1
174	7.5
175	41.2
176	57.7
177	185.5
178	35.7
179	35.2
180	1
181	0
182	8.3
183	0
184	1
185	1
186	15.3
187	29.9
188	1
189	1
190	30.1
191	1
192	52.7
193	1
194	55.9
195	0
196	1
197	90.7
198	1
199	53
200	1
201	1
202	1
203	1
204	1
205	1
206	1.6
207	1.4
208	46.7
209	60.1
210	33
211	24.2
212	27.2
213	87.5
214	1
215	39
216	38
217	91.9
218	5.6
219	18.7
220	1
221	0.6
222	38.5
223	40.5
224	0
225	14.3
226	24.8
227	0
228	58.7
229	1
230	0
231	48.6
232	53.5
233	39.7
234	0.8
235	0
236	69.6
237	63.6
238	11.8
239	23.2
240	72.9
241	25.9
242	0
243	0
244	32.3
245	41.7
246	29.7
247	0
248	0
249	0
250	33.8
251	31.4
252	89
253	23.4
254	0
255	0
256	0
257	0
258	0.1
259	0
260	0
261	50.1
262	26.5
263	0
264	0
265	0
266	39
267	32.8
268	48.1
269	49.5
270	0
271	32.5
272	35.7
273	24.2
274	0
275	15.4
276	3.8
277	1
278	17.3
279	0
280	10.8
281	33.1
282	17.6
283	1
284	1.1
285	0
286	11.2
287	127.9
288	1
289	1
290	1
291	19.8
292	1
293	0
294	49.6
295	1
296	13.6
297	15.6
298	0
299	3.9
300	16.8
301	1
302	27.8
303	13.5
304	1
305	18.9
306	1.2
307	26.7
308	2.6
309	1
310	9.5
311	20.3
312	29
313	12.1
314	1.1
315	1
316	1
317	0
318	1.6
319	1.2
320	29.9
321	1
322	9.2
323	15.7
324	1
325	2.5
326	32.2
327	1
328	1
329	1
330	0
331	1
332	1
333	1
334	1
335	0.1
336	1
337	5.1
338	1
339	1
340	1
341	1
342	0
343	1
344	0
345	1
346	0.8
347	1
348	1.1
349	1
350	1
351	1
352	1
353	1.4
354	1
355	0.2
356	1
357	0
358	1
359	0
360	1
361	1
362	1
363	1
364	0
365	0.8
366	6
367	0
368	29.5
369	0
370	1.9
371	0
372	5.6
373	6.5
374	0.1
375	58.3
376	102.4
377	4.6
378	6.4
379	0.2
380	7
381	0
382	0
383	13.3
384	0
385	0
386	0
387	58.1
388	21.3
389	80.1
390	49.6
391	5.6
392	171.6
393	0
394	5.6
395	0
396	0
397	0
398	5.6
399	0.3
400	5.6
401	25.9
402	0
403	0
404	0
405	0
406	221.5
407	0.1
408	0
409	0
410	56.5
411	73.5
412	0
413	224.4
414	0
415	0
416	0
417	0
418	0
419	14
420	0
421	0.1
422	0
423	7.6
424	144.5
425	36.8
426	0
427	183.9
428	167.2
429	42
430	129.2
431	0.1
432	5.7
433	13.3
434	6.7
435	5.6
436	6.5
437	4.6
438	32.5
439	0
440	4.1
441	166.8
442	4.8
443	94.2
444	6
445	87.8
446	5.6
447	104
448	60.6
449	5.6
450	17.2
451	0
452	27.7
453	0
454	5.6
455	30.8
456	5.6
457	24.7
458	28.7
459	21.9
460	5.9
461	95.1
462	64.9
463	7.5
464	1
465	18.2
466	0
467	153.9
468	1
469	17.4
470	1
471	1
472	3.8
473	16.2
474	1
475	0
476	0
477	50.4
478	1
479	34.7
480	12.1
481	0
482	0
483	36.9
484	5.6
485	7.2
486	0
487	61.1
488	1.2
489	0
490	0.9
491	165.2
492	12
493	0
494	200.5
495	0.2
496	0
497	134.7
498	75.9
499	0
500	93
501	145.9
502	166.8
503	5.6
504	5.6
505	15.6
506	87.6
507	57.1
508	7.8
509	59
510	148.3
511	74.7
512	99.6
513	0
514	8.3
515	0
516	5.6
517	54.6
518	5.7
519	7.2
520	0.4
521	102.3
522	5.6
523	0
524	16.4
525	128.2
526	7.3
527	179.8
528	5.6
529	0
530	156.7
531	33.8
532	47.5
533	194.8
534	32.5
535	211.4
536	5.8
537	0
538	0
539	1.1
540	5.6
541	43
542	31.9
543	69.8
544	0
545	0
546	51.8
547	85.4
548	0
549	0.1
550	1.3
551	30
552	78.2
553	16.6
554	0
555	5.6
556	94.1
557	7.9
558	0
559	80
560	25.9
561	33.1
562	38.9
563	0
564	15.1
565	117.7
566	27.1
567	5.6
568	23.8
569	22.1
570	0
571	44.9
572	16
573	7.3
574	119.1
575	5.6
576	0
577	0
578	100.3
579	234.7
580	16.3
581	0
582	170.4
583	5.6
584	5.6
585	0
586	133
587	29.8
588	120.8
589	43.4
590	0
591	191.5
592	510.2
593	16.3
594	21
595	191.1
596	5.6
597	0
598	5.6
599	28.5
600	12
601	5.8
602	0
603	0.8
604	233.1
605	0
606	186.8
607	5.6
608	6.6
609	0
610	5.6
611	10.1
612	0
613	0
614	31.9
615	0.8
616	0
617	90.6
618	0.2
619	36.4
620	11.6
621	272.2
622	54
623	67.2
624	41.4
625	5.6
626	5.6
627	24.2
628	5.6
629	30.6
630	118.1
631	5.6
632	0.4
633	42.1
634	0
635	70.8
636	21.3
637	26
638	5.6
639	0.7
640	1
641	100.6
642	0
643	41.2
644	0
645	0.8
646	76.7
647	5.6
648	2.8
649	35.1
650	5.6
651	228.5
652	5.6
653	0
654	5.6
655	0
656	5.6
657	57.8
658	131.9
659	40.3
660	0.1
661	82.3
662	31
663	40
664	5.6
665	5.6
666	5.6
667	23.9
668	88
669	27.9
670	5.6
671	5.6
672	5.6
673	29.3
674	1.2
675	200.9
676	16.6
677	142.7
678	9.5
679	5.6
680	0
681	101.4
682	28.6
683	154.2
684	31.1
685	5.6
686	299.1
687	0
688	102.3
689	5.6
690	54.5
691	12.7
692	221.6
693	8.6
694	0.1
695	14.7
696	106.6
697	5.6
698	32.8
699	25.3
700	132.6
701	12.4
702	116
703	82.7
704	17.7
705	34.5
706	9.9
707	333.3
708	67.8
709	53
710	18.5
711	0
712	3.6
713	13.7
714	6.2
715	7.5
716	0
717	2.8
718	87.2
719	11.2
720	48.9
721	5.6
722	33.6
723	107.1
724	51.2
725	5.6
726	0
727	1.3
