"COMID"	"Value"
1	3.3
2	6.3
3	5.5
4	0.7
5	4.3
6	0
7	4.9
8	6.3
9	5.6
10	0
11	0.9
12	5.6
13	0.1
14	23.7
15	6.3
16	6.9
17	5.7
18	1.7
19	9.6
20	2
21	6.7
22	13.3
23	0
24	5.6
25	5.8
26	0.2
27	5.2
28	4.9
29	4
30	0
31	1.9
32	2.6
33	19.6
34	5.6
35	0.4
36	5.6
37	10.1
38	0
39	5.6
40	113.2
41	18.2
42	6.5
43	171
44	9.6
45	6.3
46	0.1
47	2.3
48	19.2
49	5.5
50	7.5
51	5.6
52	1
53	5.6
54	22.2
55	15.3
56	7
57	167.8
58	5.6
59	6.4
60	5.6
61	5.6
62	5.6
63	5.2
64	5.1
65	5.6
66	0.5
67	12.6
68	2.4
69	1
70	1
71	0
72	8.1
73	5.6
74	2.1
75	1
76	1
77	0
78	1
79	11.1
80	1
81	0.2
82	0
83	5.8
84	0
85	5.3
86	2.3
87	5.6
88	5.6
89	1
90	5.1
91	7.5
92	11.7
93	5.4
94	5.6
95	5.8
96	7.5
97	12.3
98	0
99	1
100	10.3
101	1.4
102	4.3
103	5.6
104	0
105	7.5
106	8.9
107	1
108	0
109	7.5
110	7.5
111	0
112	9.2
113	1
114	8.3
115	3.2
116	2.3
117	4.1
118	7.7
119	0
120	3
121	0.9
122	4
123	0
124	4.7
125	2.7
126	8.3
127	1
128	7.1
129	5.6
130	1
131	2.1
132	1
133	4.3
134	3.5
135	12.2
136	2.6
137	9.9
138	1
139	1
140	3.4
141	3.2
142	1
143	0
144	3
145	1
146	6.9
147	5.4
148	11.7
149	12.7
150	5.9
151	0
152	7.5
153	1
154	7.4
155	0
156	1
157	6
158	1
159	2.2
160	4.5
161	1
162	1
163	0.9
164	1
165	0
166	1
167	3.2
168	0
169	6.2
170	3.4
171	2.4
172	1
173	1
174	7.5
175	1
176	7.3
177	2.2
178	1.7
179	4.7
180	1
181	0
182	3.1
183	0
184	1
185	1
186	3.1
187	1.2
188	1
189	1
190	3.2
191	1
192	2.7
193	1
194	7.1
195	0
196	1
197	2.2
198	1
199	4.2
200	1
201	1
202	1
203	1
204	1
205	1
206	0.6
207	1
208	6.1
209	5.9
210	2.3
211	4.4
212	1.4
213	4.5
214	1
215	2.9
216	1.4
217	2.1
218	0.9
219	0.9
220	1
221	0
222	1.8
223	5.2
224	0
225	1
226	1.1
227	0
228	9.8
229	1
230	0
231	2.2
232	1.2
233	4.9
234	0.5
235	0
236	3.4
237	1
238	0.9
239	0.5
240	2.6
241	0.9
242	0
243	0
244	4.4
245	6.9
246	4
247	0
248	0
249	0
250	4.3
251	0.5
252	41.1
253	1.3
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	5.1
262	0.4
263	0
264	0
265	0
266	4.5
267	4.3
268	12.5
269	4.4
270	0
271	2.3
272	0.6
273	4
274	0
275	0.3
276	0
277	1
278	0.3
279	0
280	0.3
281	0.6
282	3.9
283	1
284	1
285	0
286	0.3
287	49
288	1
289	1
290	1
291	9
292	1
293	0
294	17.6
295	1
296	3.4
297	4.1
298	0
299	0.1
300	4.1
301	1
302	4.2
303	3.1
304	1
305	3.7
306	1
307	3.8
308	0.9
309	1
310	3.1
311	3.6
312	3.4
313	3.1
314	1
315	1
316	1
317	0
318	1
319	0
320	3.4
321	1
322	3
323	3.2
324	1
325	0
326	10
327	1
328	1
329	1
330	0
331	1
332	1
333	1
334	1
335	0
336	1
337	0
338	1
339	1
340	1
341	1
342	0
343	1
344	0
345	1
346	0
347	1
348	1
349	1
350	1
351	1
352	1
353	1
354	1
355	0
356	1
357	0
358	1
359	0
360	1
361	1
362	1
363	1
364	0
365	0.7
366	5.6
367	0
368	9.8
369	0
370	1
371	0
372	5.6
373	5.6
374	0
375	9.6
376	20
377	1.1
378	5.6
379	0
380	1.1
381	0
382	0
383	1.2
384	0
385	0
386	0
387	32.5
388	1
389	2.1
390	30.3
391	5.6
392	2.2
393	0
394	5.6
395	0
396	0
397	0
398	5.6
399	0.1
400	5.6
401	1.6
402	0
403	0
404	0
405	0
406	30.9
407	0
408	0
409	0
410	30.5
411	1.3
412	0
413	67.1
414	0
415	0
416	0
417	0
418	0
419	5.9
420	0
421	0
422	0
423	1.2
424	15.2
425	8
426	0
427	133.5
428	16.8
429	0.9
430	46.8
431	0
432	5.6
433	6.7
434	5.6
435	5.6
436	5.7
437	0
438	10.7
439	0
440	0.7
441	61
442	4.8
443	13.4
444	5.6
445	26.1
446	5.6
447	26.6
448	16.1
449	5.6
450	5.8
451	0
452	3.2
453	0
454	5.6
455	5.7
456	5.6
457	1.3
458	2.3
459	4.4
460	5.6
461	8.9
462	13.4
463	7.5
464	1
465	13.1
466	0
467	27.6
468	1
469	7.2
470	1
471	1
472	0.7
473	1.1
474	1
475	0
476	0
477	19.4
478	1
479	14.3
480	1.1
481	0
482	0
483	1.6
484	5.6
485	5.4
486	0
487	9.2
488	0.6
489	0
490	0.5
491	14.5
492	1.3
493	0
494	12.4
495	0
496	0
497	5.2
498	6
499	0
500	3.6
501	55.4
502	15
503	5.6
504	5.6
505	3.2
506	3.9
507	6.5
508	3.2
509	3.6
510	65.5
511	6.7
512	8.2
513	0
514	3.2
515	0
516	5.6
517	5.4
518	5.6
519	5.6
520	0.1
521	17.4
522	5.6
523	0
524	1.7
525	11.7
526	5.6
527	33
528	5.6
529	0
530	52.5
531	25.5
532	3.1
533	46.6
534	1.1
535	44.6
536	1.5
537	0
538	0
539	0.6
540	5.6
541	16.5
542	29
543	2.3
544	0
545	0
546	38.2
547	16.7
548	0
549	0.1
550	0.6
551	16.2
552	25.8
553	1.2
554	0
555	5.6
556	31.4
557	5.6
558	0
559	7.2
560	21.2
561	1.3
562	44.2
563	0
564	14.3
565	7
566	31.6
567	5.6
568	30.1
569	5.7
570	0
571	1.3
572	16.6
573	5.6
574	26.1
575	5.6
576	0
577	0
578	6.5
579	11.3
580	20
581	0
582	14.8
583	5.6
584	5.6
585	0
586	20.5
587	22.7
588	0.4
589	31.9
590	0
591	7
592	16
593	17.2
594	5.6
595	4.3
596	5.6
597	0
598	5.6
599	24.2
600	5.6
601	5.6
602	0
603	0.2
604	1.6
605	0
606	2.6
607	5.6
608	5.6
609	0
610	5.6
611	1.1
612	0
613	0
614	11.9
615	0.1
616	0
617	35.4
618	0.1
619	5.9
620	5.6
621	0.5
622	26.5
623	36.9
624	11.7
625	5.6
626	5.6
627	21.7
628	5.6
629	5.8
630	87.9
631	5.6
632	0.2
633	6.8
634	0
635	6.2
636	5.8
637	5.7
638	5.6
639	0.1
640	0.1
641	57
642	0
643	6.1
644	0
645	0.2
646	7
647	5.6
648	1.1
649	4.5
650	5.6
651	129.5
652	5.6
653	0
654	5.6
655	0
656	5.6
657	12.2
658	1.2
659	5
660	0
661	1.1
662	6.8
663	6
664	5.6
665	5.6
666	5.6
667	1.1
668	49.6
669	1.2
670	5.6
671	5.6
672	5.6
673	6.9
674	0.1
675	8.2
676	1.5
677	73.7
678	5.6
679	5.6
680	0
681	7.2
682	5.2
683	41
684	2.3
685	5.6
686	65.2
687	0
688	9.2
689	5.6
690	6.9
691	1.1
692	51.3
693	5.6
694	0
695	1.1
696	14.9
697	5.6
698	3.9
699	10.7
700	7.2
701	0.2
702	14
703	7.2
704	11.2
705	8.6
706	5.6
707	83.3
708	8.7
709	10
710	1.5
711	0
712	0.1
713	1.7
714	5.6
715	1.4
716	0
717	0.4
718	11.4
719	1.5
720	7
721	5.6
722	7.5
723	9.5
724	25.7
725	5.6
726	0
727	0.1
728	23.8
729	0.2
730	1.4
731	5.6
732	0.1
733	1.1
734	6.6
735	0.1
736	5.6
737	12.6
738	6.7
739	9.8
740	22.9
741	12.9
742	2.3
743	3.5
744	0
745	0
746	6.5
747	7
748	0
749	6.5
750	5.6
751	6.4
752	2
753	7.3
754	9.3
755	1.8
756	6.4
757	2.6
758	1.3
759	5.6
760	6.4
761	5.6
762	4.4
763	2.3
764	63.1
765	6.9
766	0
767	1.2
768	7.4
769	25.1
770	11.3
771	0.6
772	0.9
773	6.4
774	6.3
775	1
776	5.6
777	5.1
778	6.4
779	0
780	24
781	1.2
782	343.6
783	272.8
784	453.3
785	384.4
786	196.6
787	426.3
788	206.2
789	273.6
790	209.1
791	198
792	167.7
793	174.6
794	407
795	492.2
796	147.6
797	509.3
798	106.6
799	166.9
800	253.7
801	186.9
802	193.8
803	189.4
804	194.9
805	127.6
806	124.1
807	106.4
808	183.7
809	396.4
810	457.4
811	108.3
812	273.4
813	147.3
814	195.8
815	208.2
816	111
817	152.2
818	252.6
819	497
820	133.3
821	85.3
822	211.6
823	120.6
824	294.6
825	76.9
826	418.6
827	260.4
828	255.8
829	94
830	278.6
831	120.2
832	273.1
833	96.2
834	238.9
835	175.2
836	261.2
837	64.4
838	133.7
839	148.6
840	185.8
841	126.5
842	95.8
843	19.8
844	248
845	127.3
846	171.3
847	178
848	113.7
849	94.3
850	226
851	208.7
852	132.4
853	114
854	158.7
855	116.4
856	109
857	104
858	207.6
859	92.6
860	99.8
861	181.2
862	7.9
863	111.7
864	85.5
865	162.9
866	86.6
867	97.4
868	239.1
869	88.5
870	43.3
871	91.6
872	87.2
873	9.7
874	107.5
875	190.9
876	114.6
877	118.2
878	115.5
879	145.4
880	120.7
881	122.6
882	114.9
883	85.3
884	138.2
885	142.8
886	6.8
887	97.8
888	104.8
889	134.3
890	116.7
891	148.4
892	102.6
893	130.3
894	7.1
895	113.1
896	187.6
897	137.3
898	96.9
899	140.6
900	131
901	158
902	229.2
903	176.6
904	161.9
905	158
906	210
907	131
908	86.7
909	156.5
910	0
911	161.6
912	110.5
913	153.3
914	102.8
915	0
916	137.5
917	159.6
918	133.1
919	105.6
920	141.3
921	82.5
922	162.1
923	17.2
924	128
925	129.4
926	289
927	163
928	1.4
929	92.8
930	122.8
931	147.9
932	3.2
933	131.7
934	0
935	123.7
936	177.3
937	217.6
938	170.3
939	136.3
940	92.5
941	116.3
942	140.9
943	0
944	182.7
945	334.6
946	171.1
947	0
948	149.3
949	228.6
950	207.7
951	102.4
952	104.8
953	3.4
954	3.7
955	104.1
956	154.3
957	113.9
958	2.9
959	113.4
960	118.7
961	106.6
962	213.6
963	147.2
964	0
965	160.8
966	116.5
967	0
968	120.3
969	136.2
970	33.8
971	190.4
972	244.8
973	129.8
974	115.5
975	147.3
976	120.8
977	192.9
978	2.7
979	119.1
980	123.4
981	128.5
982	132.4
983	158.7
984	119.9
985	192.5
986	160.5
987	3.3
988	176.9
989	140.3
990	0
991	122.9
992	0
993	206.5
994	139.2
995	202
996	142.2
997	174.8
998	4.2
999	153.3
1000	0
1001	3.8
1002	168
1003	0
1004	127.6
1005	1.8
1006	258.2
1007	0
1008	2.3
1009	0
1010	113.3
1011	173.9
1012	228.7
1013	2.5
1014	176.1
1015	3.2
1016	0
1017	208.2
1018	4
1019	3.4
1020	112.5
1021	174.8
1022	105.8
1023	231.2
1024	185.2
1025	89.5
1026	134.3
1027	160.9
1028	139.3
1029	2.3
1030	0.9
1031	0
1032	0
1033	0.9
1034	102.1
1035	0.5
1036	172.2
1037	97.3
1038	89.7
1039	1.1
1040	2.4
1041	81.1
1042	2.8
1043	0
1044	0.7
1045	3.7
1046	2.9
1047	188.7
1048	215.5
1049	152.5
1050	0
1051	180.7
1052	173.2
1053	2.8
1054	101.4
1055	227.7
1056	89.9
1057	0.8
1058	134
1059	1
1060	116.8
1061	0
1062	90.3
1063	183.6
1064	0.1
1065	0.5
1066	207.4
1067	0.8
1068	1.1
1069	0.2
1070	157.7
1071	103.6
1072	0.3
1073	0.1
1074	160.8
1075	0
1076	174.5
1077	1
1078	111.4
1079	129.5
1080	2.1
1081	1.1
1082	195.7
1083	0.5
1084	129.5
1085	154.2
1086	151.6
1087	0
1088	0.6
1089	1
1090	102
1091	167.4
1092	0.7
1093	1.9
1094	0.1
1095	3.1
1096	2.5
1097	156.6
1098	2.1
1099	0
1100	0
1101	0.1
1102	94.8
1103	0.2
1104	1.4
1105	2.7
1106	1.2
1107	0.4
1108	1.9
1109	108.2
1110	0.3
1111	0.6
1112	184.1
1113	147.4
1114	121.1
1115	2
1116	0.8
1117	153.3
1118	1.5
1119	1.7
