"COMID"	"Value"
1	7.5
2	6.9
3	22.3
4	5.9
5	7.3
6	0
7	32.2
8	7.5
9	5.6
10	0
11	11
12	5.6
13	0
14	34.9
15	7.4
16	19.6
17	11
18	14.4
19	48.6
20	11
21	13
22	25.5
23	0
24	5.6
25	15.4
26	0.7
27	8.2
28	7.3
29	15.7
30	0
31	8.3
32	4.7
33	41.1
34	5.6
35	1.1
36	5.6
37	20.9
38	0
39	5.6
40	59.3
41	29.3
42	7.6
43	36.9
44	6.1
45	6.8
46	0
47	2.9
48	36.5
49	9.7
50	7.5
51	5.6
52	0.5
53	5.6
54	34.6
55	29.1
56	15.7
57	40.1
58	5.6
59	7.5
60	5.6
61	5.6
62	5.6
63	29.5
64	6.2
65	5.6
66	2.3
67	21.6
68	3.2
69	1.2
70	1
71	0
72	13.6
73	5.6
74	21.8
75	1
76	1
77	0.3
78	1.1
79	21.7
80	1
81	0.4
82	0
83	9.5
84	0
85	9
86	4.5
87	5.6
88	5.6
89	1
90	6.3
91	7.5
92	22.4
93	10.1
94	5.6
95	26.3
96	7.5
97	19
98	0
99	1.1
100	22.4
101	10
102	6.6
103	5.6
104	0.1
105	7.5
106	17.7
107	1.2
108	0
109	7.5
110	7.5
111	0
112	14.3
113	1
114	13.6
115	4.1
116	7.9
117	6.2
118	13.4
119	0
120	3.4
121	0.5
122	7.3
123	0
124	11
125	29.1
126	19.5
127	1.3
128	7.7
129	5.6
130	1
131	1.9
132	1
133	6.4
134	5.6
135	11.3
136	27.4
137	8.1
138	1
139	1
140	5.7
141	4.4
142	1
143	0
144	3.6
145	1
146	9.2
147	19.8
148	8.2
149	11.6
150	7
151	0.1
152	8.9
153	1
154	7.4
155	0
156	1
157	8.2
158	1
159	4.5
160	12
161	1
162	1
163	0.5
164	1
165	0
166	1
167	6.1
168	0
169	6.9
170	6.4
171	6.6
172	1
173	1
174	7.5
175	0.6
176	18.9
177	3.6
178	3.9
179	7.8
180	1
181	0
182	3.7
183	0
184	1
185	1
186	3.7
187	2.6
188	1
189	1
190	3.9
191	1
192	5.5
193	1
194	17.1
195	0
196	1
197	3.2
198	1
199	7.2
200	1
201	1
202	1
203	1
204	1
205	1
206	0.9
207	1.1
208	15.8
209	7.3
210	6.5
211	18.6
212	6.1
213	6.3
214	1
215	5.2
216	3.5
217	2.1
218	1.1
219	1.3
220	1
221	0
222	5
223	12
224	0
225	1.7
226	3.6
227	0
228	6.2
229	1
230	0
231	3.1
232	3.1
233	10.4
234	0.4
235	0
236	4.9
237	0.6
238	1.7
239	2.9
240	11.5
241	2.8
242	0
243	0
244	9.6
245	6.4
246	9.1
247	0
248	0
249	0
250	9.7
251	2.8
252	43.2
253	2.6
254	0
255	0
256	0
257	0
258	0.1
259	0
260	0
261	5.5
262	2.3
263	0
264	0
265	0
266	3.7
267	9.1
268	28.4
269	10.3
270	0
271	4.5
272	1.7
273	7.8
274	0
275	1.8
276	0
277	1
278	1.8
279	0
280	1.5
281	1.3
282	7
283	1
284	1
285	0
286	1.5
287	49.9
288	1
289	1
290	1
291	17.4
292	1
293	0
294	33.3
295	1
296	3.9
297	5.8
298	0
299	0
300	5.4
301	1
302	5.6
303	3.6
304	1
305	5.6
306	1.1
307	5.3
308	0.7
309	1
310	3.4
311	4.6
312	4.8
313	3.7
314	1
315	1
316	1
317	0
318	1.1
319	0
320	4.7
321	1
322	3.3
323	4.3
324	1
325	0
326	26.5
327	1
328	1
329	1
330	0
331	1
332	1
333	1
334	1
335	0
336	1
337	0
338	1
339	1
340	1
341	1
342	0
343	1
344	0
345	1
346	0
347	1
348	1
349	1
350	1
351	1
352	1
353	1.1
354	1
355	0
356	1
357	0
358	1
359	0
360	1
361	1
362	1
363	1
364	0
365	0.5
366	6.1
367	0
368	28.5
369	0
370	1.2
371	0
372	5.6
373	6.9
374	0
375	26.9
376	43.2
377	1
378	6.4
379	0
380	0.9
381	0
382	0
383	3
384	0
385	0
386	0
387	54.7
388	0.6
389	1.7
390	48.2
391	5.6
392	3.7
393	0
394	5.6
395	0
396	0
397	0
398	5.6
399	0
400	5.6
401	2
402	0
403	0
404	0
405	0
406	51.8
407	0
408	0
409	0
410	58.8
411	1.4
412	0
413	62.1
414	0
415	0
416	0
417	0
418	0
419	9.7
420	0
421	0
422	0
423	8.3
424	42.5
425	8.3
426	0
427	58.9
428	40.6
429	0.6
430	50.3
431	0
432	5.6
433	7.3
434	6.2
435	5.6
436	5.7
437	0
438	18.7
439	0
440	0.7
441	41
442	4.8
443	32.1
444	5.9
