"COMID"	"Value"
1	17.8
2	35.6
3	1.6
4	1
5	6
6	0
7	19
8	2.6
9	27.2
10	0
11	2
12	14.4
13	2.1
14	24
15	1.3
16	5.5
17	13.9
18	19.5
19	1.8
20	21.7
21	2.2
22	2.4
23	0
24	0.5
25	4
26	4.9
27	1
28	3.6
29	1
30	0
31	87.2
32	1.4
33	2.4
34	16.3
35	1
36	1.8
37	32.7
38	0
39	3.1
40	11.9
41	19.4
42	1.7
43	16
44	1
45	34.3
46	263.5
47	8.8
48	3.7
49	7
50	44.9
51	1.1
52	57.2
53	1
54	2.5
55	3.5
56	39.4
57	14.3
58	29
59	9.7
60	18.9
61	0.6
62	0.6
63	4.5
64	55.4
65	1.7
66	11.6
67	14
68	2.6
69	7
70	0.1
71	6.5
72	3.7
73	0.7
74	3.9
75	0.3
76	0.1
77	0
78	0.3
79	7.9
80	0.1
81	0.8
82	0
83	46.3
84	0
85	1.5
86	2.4
87	0.6
88	3.1
89	1.2
90	1.8
91	1.7
92	6.8
93	4.5
94	3
95	13
96	2.4
97	20.8
98	6.5
99	0.1
100	7.7
101	2.5
102	1.3
103	0.8
104	14.2
105	0.6
106	1.6
107	0.7
108	0
109	0.7
110	3.4
111	0
112	1.1
113	65.8
114	1.4
115	1.9
116	3.3
117	0.7
118	2.8
119	0
120	0.7
121	1.1
122	11.7
123	14.2
124	1.8
125	3.1
126	4.6
127	0.5
128	1.9
129	1
130	2.7
131	34.4
132	0.1
133	0.6
134	12.2
135	5.2
136	4.7
137	3.6
138	0.5
139	0.2
140	1.2
141	2.8
142	0.2
143	0
144	0.7
145	67
146	1.8
147	5.5
148	4.2
149	1
150	14.1
151	0.5
152	4.3
153	0.1
154	10
155	0
156	3.8
157	7.7
158	0.8
159	20.5
160	5.9
161	3.6
162	0.1
163	1.2
164	0.1
165	0
166	0.1
167	1.3
168	0
169	0.5
170	2
171	5.8
172	0.2
173	0.1
174	98
175	0.9
176	3.2
177	17.8
178	11.9
179	1.4
180	0.2
181	0.5
182	19.3
183	0
184	0.2
185	0.3
186	4.3
187	0.7
188	0.1
189	0.1
190	1
191	0.2
192	1.1
193	24.4
194	2.3
195	0.1
196	0.4
197	11.5
198	0.3
199	1.2
200	67.5
201	67.8
202	0.1
203	0.1
204	28.6
205	3.5
206	11.2
207	4.8
208	1.7
209	1.5
210	2.7
211	4.1
212	5.8
213	5.7
214	0.1
215	3.1
216	8.6
217	1.4
218	0.4
219	0.8
220	32.7
221	0.1
222	1.1
223	9.2
224	0
225	24
226	3.2
227	11.3
228	4.3
229	0.4
230	26.1
231	8
232	0.7
233	3.6
234	60.2
235	26.1
236	1.1
237	4.4
238	2.1
239	0.5
240	4.1
241	0.5
242	11.7
243	0
244	1
245	2.2
246	0.9
247	0
248	0
249	11.7
250	1.3
251	2.6
252	3.6
253	1.2
254	0
255	0
256	0
257	0
258	0.4
259	0
260	0
261	0.8
262	1.8
263	0
264	0
265	0
266	0.8
267	1.9
268	2.5
269	3.6
270	0
271	2.9
272	0.3
273	0.8
274	60.4
275	1.4
276	0.1
277	0.2
278	0.9
279	27.3
280	0.2
281	0.5
282	1.1
283	0.2
284	0.3
285	0
286	0.2
287	3.1
288	0.2
289	0.5
290	0.4
291	13
292	0.3
293	60.4
294	11.7
295	0.1
296	2.7
297	0.9
298	0
299	1.2
300	4.6
301	0.2
302	4.4
303	1.1
304	0.1
305	1.6
306	0.3
307	6.3
308	1.8
309	0.4
310	1.1
311	1
312	8.2
313	1.4
314	3.9
315	0.4
316	1
317	0
318	2.1
319	0
320	1.2
321	1.5
322	0.7
323	1.2
324	0.1
325	0.1
326	1.8
327	0.1
328	0.3
329	1.5
330	0
331	4.4
332	0.1
333	4.5
334	0.3
335	3.4
336	0.4
337	0.1
338	4.6
339	3.6
340	0.1
341	5.1
342	60.4
343	3.6
344	14.8
345	0.3
346	0.6
347	0.1
348	0.4
349	0.4
350	0.3
351	0.3
352	0.4
353	3.5
354	0.4
355	0.1
356	0.4
357	10.3
358	0.8
359	0.1
360	0.2
361	0.8
362	0.2
363	0.2
364	11
365	6.9
366	1.8
367	60.4
368	8.2
369	0
370	2.4
371	10.9
372	17.2
373	0.8
374	71.4
375	2.5
376	30.1
377	3.3
378	11.7
379	0
380	5.1
381	0
382	0
383	42.8
384	265.7
385	0
386	71.4
387	20.9
388	46.6
389	42.9
390	20.7
391	13.9
392	33.8
393	0
394	1
395	0
396	0.9
397	71.4
398	43.6
399	7.1
400	42.1
401	2.6
402	0
403	1.8
404	0
405	30.5
406	2.4
407	7.1
408	0.9
409	0
410	24.7
411	3.1
412	0
413	2
414	0
415	0.1
416	7.1
417	1
418	0.1
419	8.9
420	0.1
421	14.9
422	0.2
423	7
424	7.4
425	7.1
426	15.3
427	6.5
428	1.7
429	1.7
430	3.9
431	1.3
432	0.7
433	56.8
434	14.2
435	0.6
436	65
437	66.7
438	46.5
439	2.4
440	1.6
441	13.3
442	34.2
443	2.3
444	0.6
445	35.9
446	17.2
447	9.4
448	6.7
449	1.8
450	1.7
451	0.4
452	27.1
453	69.7
454	21.4
455	25
456	6.6
457	6.6
458	8.6
459	8.3
460	0.5
461	13.5
462	3.3
463	92
464	64.5
465	7.2
466	9.7
467	3.1
468	67.1
469	1.6
470	28.6
471	24.2
472	2
473	21.8
474	29.1
475	27.3
476	27.3
477	7.9
478	4.6
479	21.4
480	1.5
481	0.5
482	10.1
483	14.9
484	3.5
485	22.5
486	1.5
487	1.4
488	24.4
