"COMID"	"Value"
1	26.7
2	33.5
3	4
4	0.2
5	6.3
6	0
7	52.7
8	1.5
9	17.6
10	0
11	0.9
12	8.9
13	0.4
14	36.8
15	0.8
16	10.9
17	18.2
18	54.6
19	5.4
20	45.2
21	1
22	6.9
23	0
24	0.5
25	2.4
26	1.6
27	0.5
28	2.8
29	2.1
30	0
31	116.4
32	0.8
33	4.4
34	10.4
35	0
36	1.5
37	50.2
38	0
39	3.2
40	39.1
41	27.8
42	0.6
43	49.3
44	0.6
45	33.1
46	653.3
47	29
48	6.2
49	4
50	40.6
51	1.2
52	156.1
53	0.8
54	4.6
55	5.6
56	86.2
57	45.7
58	19.4
59	4.3
60	12.7
61	0.6
62	0.6
63	8
64	65
65	1.5
66	23.7
67	19
68	11.9
69	1.9
70	0.1
71	13
72	3.6
73	0.7
74	12.4
75	0.3
76	0.1
77	0
78	0.1
79	12.9
80	0.1
81	0
82	0
83	60
84	0
85	1.3
86	8.6
87	0.7
88	2.9
89	0.1
90	0.8
91	1.3
92	8.7
93	4
94	2.8
95	31.3
96	2
97	32.4
98	13
99	0.1
100	11.5
101	2.3
102	0.9
103	0.9
104	26
105	0.6
106	2.5
107	0.2
108	0
109	0.7
110	3.1
111	0
112	1.4
113	68.2
114	1.7
115	0.7
116	10.5
117	1.2
118	3.8
119	0
120	0.3
121	0.5
122	12.6
123	26
124	2.3
125	10.1
126	6.5
127	0.2
128	3.4
129	1
130	1
131	91.2
132	0.1
133	1
134	13
135	6.8
136	18.7
137	6.4
138	0.5
139	0.2
140	0.8
141	1.3
142	0.2
143	0
144	0.4
145	68.9
146	2.2
147	7.3
148	7.6
149	1.2
150	21.7
151	0
152	5.2
153	0.1
154	12.6
155	0
156	2
157	13.3
158	0.8
159	52.1
160	6.2
161	1.8
162	0.1
163	0.7
164	0.1
165	0
166	0.1
167	2.3
168	0
169	1
170	1.3
171	14.9
172	0.2
173	0.1
174	86.9
175	0.8
176	4.3
177	45.3
178	14.5
179	1.7
180	0.2
181	0
182	20
183	0
184	0.2
185	0.3
186	2.4
187	0.4
188	0.1
189	0.1
190	0.5
191	0.2
192	1.1
193	22.9
194	2
195	0
196	0.4
197	29
198	0.3
199	1.4
200	69.4
201	69.7
202	0.1
203	0.1
204	25.3
205	1.5
206	14.8
207	2.6
208	1.6
209	1.8
210	6.6
211	7.2
212	7.3
213	6
214	0.1
215	4.9
216	8.9
217	3.1
218	0.1
219	0.1
220	27.5
221	0
222	1.7
223	7.8
224	0
225	25.6
226	3.2
227	14.8
228	4.5
229	0.4
230	26.9
231	20.3
232	0.4
233	3
234	157.1
235	26.9
236	1.1
237	6.5
238	1.3
239	0.5
240	9.5
241	0.6
242	14.8
243	0
244	0.9
245	2.5
246	0.7
247	0
248	0
249	14.8
250	1.1
251	2.5
252	6.4
253	0.8
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0.7
262	1.6
263	0
264	0
265	0
266	0.7
267	1.5
268	3.4
269	3
270	0
271	8.3
272	0.3
273	0.6
274	157.1
275	1.3
276	0
277	0.2
278	0.9
279	27.1
280	0.1
281	0.5
282	0.9
283	0.2
284	0.2
285	0
286	0.2
287	6.1
288	0.1
289	0.3
290	0.4
291	20.4
292	0.3
293	157.1
294	19.4
295	0.1
296	2.2
297	0.9
298	0
299	0.9
300	4.4
301	0.2
