"COMID"	"Value"
1	37.6
2	117.3
3	5.9
4	1.1
5	11.1
6	0
7	9.9
8	1.6
9	31.6
10	0
11	2.6
12	10.7
13	0
14	95.7
15	0.9
16	9.3
17	17.9
18	10
19	4.7
20	88.5
21	10.5
22	13.2
23	0
24	0.5
25	7.3
26	13.5
27	0.9
28	5.4
29	0.6
30	0
31	178.6
32	1.5
33	8.4
34	12.2
35	1.2
36	1.5
37	142.2
38	0
39	3.4
40	58.5
41	59.9
42	4.6
43	75
44	2
45	149.1
46	110.7
47	0.8
48	10.1
49	11.1
50	127.7
51	1.2
52	6.5
53	0.8
54	12.1
55	14.2
56	155.7
57	69.1
58	33.4
59	21.3
60	14.5
61	0.6
62	0.6
63	5.2
64	192.8
65	1.5
66	19.7
67	39
68	0.2
69	15.6
70	0.1
71	9.9
72	10.1
73	0.7
74	1.2
75	0.3
76	0.1
77	0
78	0.4
79	32.5
80	0.1
81	0.5
82	0
83	180.2
84	0
85	2.4
86	0.2
87	0.7
88	3
89	1
90	2.1
91	1.5
92	21.4
93	5.5
94	2.9
95	7
96	2.3
97	75.4
98	9.9
99	0.1
100	27.9
101	1.3
102	0.9
103	0.9
104	21
105	0.7
106	7.1
107	0.4
108	0
109	0.8
110	3.5
111	0
112	4.5
113	211.9
114	5.1
115	1.4
116	0.3
117	5.9
118	17
119	0
120	0.3
121	0
122	29
123	21
124	12
125	1
126	21.5
127	0.3
128	19.5
129	1
130	1.7
131	4.8
132	0.1
133	5.1
134	29.4
135	33.1
136	1.2
137	36.5
138	0.6
139	0.2
140	0.7
141	1.2
142	0.2
143	0
144	0.3
145	212.8
146	10.4
147	8.2
148	44.2
149	7.1
150	104.9
151	0
152	26.5
153	0.1
154	63.2
155	0
156	1.8
157	74.5
158	0.8
159	2.2
160	13.1
161	1.6
162	0.1
163	0
164	0.2
165	0
166	0.1
167	11.2
168	0
169	5.8
170	1.6
171	0.7
172	0.2
173	0.1
174	307.6
175	0
176	10.5
177	2
178	72.3
179	7.9
180	0.2
181	0
182	43.3
183	0
184	0.3
185	0.3
186	3
187	0.7
188	0.1
189	0.1
190	0.5
191	0.2
192	4.4
193	46.9
194	4.6
195	0
196	0.4
197	1.2
198	0.3
199	5.5
200	213.3
201	213.7
202	0.1
203	0.1
204	49.1
205	2.3
206	16.1
207	3.3
208	3.4
209	6.7
210	0.3
211	7.5
212	24.9
213	15.5
214	0.1
215	26
216	23.6
217	0.1
218	0.1
219	0.1
220	52.2
221	0
222	7.2
223	19.6
224	0
225	101.5
226	10.1
227	16.1
228	11.4
229	0.4
230	103.1
231	0.8
232	0.6
233	6.2
234	6.7
235	103.1
236	2.9
237	0.2
238	1.6
239	1.7
240	0.5
241	1.8
242	16.1
243	0
244	2.4
245	6.5
246	1.5
247	0
248	0
249	16.1
250	2.8
251	7.7
252	11.3
253	1
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	1.6
262	4.4
263	0
264	0
265	0
266	1.6
267	2.6
268	5.4
269	6.2
270	0
271	0.2
272	0.7
273	1.2
274	6.7
275	3.3
276	0
277	0.2
278	2
279	103.3
280	0.5
281	1
282	1.4
283	0.2
284	0.2
285	0
286	0.5
287	13.4
288	0.1
289	0.3
290	0.4
291	38.2
292	0.3
293	6.7
294	37
295	0.1
296	2.2
297	1.4
298	0
299	0
300	4.6
301	0.2
302	4.3
303	0.6
304	0.1
305	1.9
306	0.3
307	7.4
308	0.1
309	0.4
310	0.6
311	1.2
312	9.6
313	0.8
314	2.9
315	0.4
316	0.8
317	0
318	1.2
319	0
320	1.6
321	1.3
322	0.4
323	1.1
324	0.1
325	0
326	2.5
327	0.1
328	0.4
329	1.3
330	0
331	3.5
332	0.1
333	3.6
334	0.4
335	0.1
336	0.6
337	0
338	3.8
339	2.2
340	0.1
341	4.5
342	6.7
343	2.2
344	40.7
345	0.3
346	0
347	0.1
348	0.3
349	0.3
350	0.3
351	0.3
352	0.4
353	0.1
354	0.4
355	0
356	0.3
357	0.3
358	0.7
359	0
360	0.2
361	0.7
362	0.2
363	0.2
364	0.3
365	0.2
366	1.3
367	6.7
368	9.4
369	0
370	0.1
371	0.3
372	42.7
373	0.5
374	7
375	7.4
376	29.8
377	0.1
378	17.4
379	0
380	0.2
381	0
382	0
383	14.9
384	110.7
385	0
386	7
387	25.1
388	5.6
389	5.4
390	25.8
391	19.4
392	4.7
393	0
394	1.1
395	0
396	0
397	7
398	53.1
399	0.2
400	51.5
401	0.2
402	0
403	0
404	0
405	37.4
406	24.6
407	0.2
408	0
409	0
410	35
411	0.1
412	0
413	21.5
414	0
415	0
416	0.2
417	0
418	0
419	7.4
420	0
421	0.5
422	0
423	14.5
424	58.6
425	1.1
426	0.5
427	45.7
428	4.1
429	0.1
430	13.8
431	0
432	0.7
433	45.4
434	67.1
435	0.6
436	46.8
437	46.9
438	39.4
439	0
440	0.1
441	80.3
442	141.4
443	2.5
444	0.5
445	29.9
446	88.6
447	9
448	5.1
449	1.8
450	0.7
451	0
452	24.7
453	47
454	93.2
455	29.7
456	6.2
457	2.9
458	43.1
459	20.9
460	0.4
461	83.3
462	8.1
463	301.3
464	210.8
465	25.1
466	3
467	16.7
468	212.9
469	0.9
470	49.1
471	46.7
472	0.1
473	100.4
474	49.7
475	103.3
476	103.3
477	21.1
478	3.2
479	102
480	1.5
481	0
482	3
483	36
484	2.5
485	102.8
486	0
487	2.4
488	41.8
489	0
490	43.3
491	23.3
492	5.7
493	43.3
494	17.8
495	0
496	0
497	3
498	10.9
499	0
500	2.7
501	11.8
502	25
503	1
504	1.3
505	1.6
506	9.4
507	4.9
508	35.1
509	32.1
510	12
511	58.7
512	25.4
513	0
514	0.7
