"COMID"	"Value"
1	14.6
2	59.1
3	3.1
4	1.3
5	3.8
6	0
7	14.6
8	1.7
9	23
10	0
11	2.9
12	9.8
13	0
14	39.5
15	0.9
16	9.4
17	10.9
18	14.9
19	4
20	39.5
21	2.5
22	5.4
23	0
24	0.5
25	6.1
26	7.9
27	0.8
28	1.9
29	2.1
30	0
31	84.4
32	0.6
33	4.3
34	11.2
35	0.6
36	1.5
37	54.3
38	0
39	3.2
40	24.4
41	29.9
42	1.5
43	29.5
44	0.5
45	63.4
46	127.7
47	1.2
48	5.7
49	9.2
50	70.8
51	1.2
52	10.9
53	0.8
54	4.3
55	5.4
56	62.2
57	27.7
58	24.8
59	8.1
60	13.5
61	0.6
62	0.6
63	6.5
64	84.4
65	1.5
66	19.9
67	20.6
68	0.3
69	9.2
70	0.1
71	11.5
72	4.8
73	0.7
74	1.8
75	0.3
76	0.1
77	0.1
78	0.3
79	12.2
80	0.1
81	0.3
82	0
83	73.7
84	0
85	1.6
86	0.3
87	0.7
88	2.9
89	0.6
90	1.8
91	1.4
92	10.3
93	4.6
94	2.8
95	9.7
96	2.1
97	29.6
98	11.5
99	0.1
100	11.1
101	2.8
102	0.9
103	0.9
104	22.7
105	0.6
106	2.1
107	0.3
108	0
109	0.7
110	3.2
111	0
112	1.4
113	96.4
114	1.8
115	1.4
116	0.6
117	1.3
118	4.5
119	0
120	0.3
121	0
122	15.8
123	22.8
124	2.7
125	1.8
126	9
127	0.4
128	4
129	1
130	1.7
131	8.3
132	0.1
133	1.2
134	16.3
135	8.2
136	2.3
137	7.5
138	0.5
139	0.2
140	0.7
141	1.1
142	0.2
143	0
144	0.3
145	97.2
146	2.6
147	9
148	9
149	1.8
150	23.1
151	0
152	6.4
153	0.1
154	15.4
155	0
156	1.7
157	15.3
158	0.8
159	3.7
160	8.3
161	1.5
162	0.1
163	0
164	0.1
165	0
166	0.1
167	2.7
168	0
169	1.2
170	1.3
171	0.9
172	0.2
173	0.1
174	151.3
175	0
176	3.4
177	3.3
178	18
179	2
180	0.2
181	0
182	25.4
183	0
184	0.2
185	0.3
186	2.5
187	0.4
188	0.1
189	0.1
190	0.5
191	0.2
192	1.3
193	28.5
194	1.8
195	0
196	0.4
197	2.3
198	0.3
199	1.5
200	97.7
201	98
202	0.1
203	0.1
204	30.6
205	2.4
206	18.8
207	2.8
208	1.5
209	1.9
210	0.5
211	9
212	7
213	5.9
214	0.1
215	5.5
216	8.5
217	0.1
218	0.1
219	0.1
220	33.7
221	0
222	1.6
223	8.9
224	0
225	28.6
226	3.2
227	18.8
228	4.6
229	0.4
230	29.5
231	1.7
232	0.3
233	3.6
234	11.1
235	29.5
236	1
237	0.2
238	0.9
239	0.5
240	1.2
241	0.5
242	18.8
243	0
244	1.1
245	2.6
246	0.9
247	0
248	0
249	18.8
250	1.3
251	2.5
252	6.3
253	0.6
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0.7
262	1.6
263	0
264	0
265	0
266	0.7
267	1.8
268	3.7
269	3.6
270	0
271	0.4
272	0.3
273	0.8
274	11.1
275	1.3
276	0
277	0.2
278	0.8
279	29.7
280	0.2
281	0.4
282	1
283	0.2
284	0.2
285	0
286	0.2
287	6
288	0.1
289	0.3
290	0.4
291	21.1
292	0.3
293	11.1
294	19.9
295	0.1
296	1.9
297	0.9
298	0
299	0
300	3.4
301	0.2
302	3.2
303	0.5
304	0.1
305	1.4
306	0.3
307	5.1
308	0.1
309	0.4
310	0.5
311	0.9
312	6.7
313	0.7
314	2.5
315	0.4
316	0.8
317	0
318	1
319	0
320	1
321	1.3
322	0.3
323	0.9
324	0.1
325	0
326	2.2
327	0.1
328	0.3
329	1.3
330	0
331	3.1
332	0.1
333	3.2
334	0.3
335	0.1
336	0.4
337	0
338	3.3
339	1.9
340	0.1
341	3.8
342	11.1
343	1.9
344	23.3
345	0.3
346	0
347	0.1
348	0.3
349	0.3
350	0.3
351	0.3
352	0.4
353	0.2
354	0.4
355	0
356	0.3
357	0.5
358	0.7
359	0
360	0.2
361	0.7
362	0.2
363	0.2
364	0.5
365	0.4
366	1.3
367	11.1
368	9.8
369	0
370	0.2
371	0.5
372	25.2
373	0.5
374	11.6
375	4.3
376	27.7
377	0.3
378	14.8
379	0
380	0.5
381	0
382	0
383	23
384	127.7
385	0
386	11.6
387	21
388	9.6
389	9.3
390	22.9
391	16.7
392	8.2
393	0
394	1
395	0
396	0
397	11.6
398	46
399	0.5
400	44.5
401	0.7
402	0
403	0
404	0
405	41.7
406	6.2
407	0.5
408	0
409	0
410	33
411	0.6
412	0.1
413	6.4
414	0
415	0
416	0.5
417	0
418	0
419	6.9
420	0
421	1.8
422	0
423	13.4
424	18.8
425	1.5
426	1.8
427	19.5
428	3.2
429	0.1
430	8.3
431	0
432	0.6
433	55.5
434	26.9
435	0.6
436	57.3
437	57.4
438	47.2
439	0
440	0.2
441	35.3
442	59.3
443	3
444	0.5
445	35
446	27.1
447	11.3
448	7.2
449	1.6
450	0.8
451	0
452	13.7
453	57.6
454	22.9
455	21.2
456	5.8
457	6.3
458	19.1
459	8
460	0.4
461	31.2
462	4.4
463	145.4
464	95.7
465	9.1
466	6.6
467	5.8
468	97.3
469	0.8
470	30.6
471	28.3
472	0.3
473	27.9
474	31.2
475	29.7
476	29.7
477	11
478	2.9
479	45
480	1.8
481	0
482	6.6
483	20.9
484	2.6
485	45.7
486	0
487	1.3
488	34.2
489	0
490	36.1
491	6.2
492	13.1
493	36.1
494	4.4
495	0
496	0
497	3.9
498	4.1
499	0
500	3
501	3.5
502	7
503	0.9
504	1.3
505	3.4
506	13.9
507	7.9
508	36.9
509	32.9
510	4.8
511	15.9
512	7
513	0
514	1.4
515	0
516	1.4
517	16.7
518	0.5
519	0.9
520	0.1
521	15.4
522	0.8
523	0
524	12.5
525	4.6
526	26.6
527	2.4
528	27.1
529	12.6
530	12
531	4.9
532	6.2
533	3
534	20.4
535	43.5
536	2.3
537	0
538	0
539	0.1
540	0.6
541	78.9
542	5.6
543	7.4
544	8.5
545	8.5
546	6.2
547	5.5
548	0
549	0.1
550	27.9
551	87.6
552	6.7
553	1.9
554	8.5
555	29.4
556	5.9
557	0.6
558	0.1
559	6.5
560	3.4
561	0.7
562	5.7
563	0.1
564	93
565	5.8
566	4.1
567	1.1
568	14.7
569	10.6
570	0
571	0.9
572	124
573	17.5
574	6.4
575	1.1
576	124
577	0
578	4
579	7
580	106.4
581	217
582	44.6
583	4.9
584	3.7
585	0
586	7.5
587	4.1
588	62.6
589	8.1
590	0
591	3
592	3.2
593	104.2
594	1.4
595	53.3
596	0.6
597	217
598	20.9
599	2.6
600	0.6
601	2.6
602	0
603	0.4
604	56.5
605	0
606	1.9
607	23.5
608	1.1
609	0
610	1.6
611	0.2
612	0
613	0
614	1.2
615	0
616	0
617	66.1
618	67.3
619	14.8
620	14.8
621	2.8
622	2.5
623	5.7
624	1.9
625	25.6
626	0.5
627	94
628	0.9
629	2
630	7.4
631	1.5
632	66.9
633	3.7
634	0
635	3.8
636	1.4
637	3.7
638	22.5
639	100.8
640	0
641	69.6
642	0
643	7.2
644	0
645	0.1
646	2.7
647	27.8
648	0.6
649	1.1
650	0.8
651	9.1
652	0.6
653	0.1
654	1.5
655	0.1
656	4.7
657	12.5
658	0.5
659	2.9
660	0.1
661	0.6
662	2
663	7.7
664	28.7
665	5.6
666	30.3
667	101.4
668	39.1
669	2.5
670	2.5
671	29.1
672	10.3
673	2.4
674	0
675	9.5
676	16.2
677	60.4
678	1.2
679	0.8
680	0
681	12
682	8.7
683	31
684	9.5
685	10.1
686	7.3
687	0
688	5.5
689	32.3
690	2.5
691	124.5
692	22
693	1.1
694	0
695	127
696	12.2
697	4
698	5.5
699	1.7
700	4.7
701	0.6
702	7.8
703	16
704	0.8
705	2.8
706	1.1
707	5.2
708	18.8
709	3.5
710	22.3
711	0
712	0.9
713	1.4
714	1.1
715	39.1
716	0
717	33.3
718	4.8
719	1.5
720	26.7
721	4.7
722	1
723	4.5
724	3.4
725	41.6
726	0
727	0
728	2.3
729	127.6
730	32.8
731	0.5
732	0
733	3.3
734	4.5
735	0.8
736	3
737	2.1
738	7.5
739	6.1
740	5.8
741	0.8
742	0.7
743	1.5
744	0
745	1.7
746	1.6
747	5.3
748	1.7
749	13
750	1.5
751	50.2
752	0.6
753	11.3
754	13.6
755	2
756	1.9
757	16.7
758	3.4
759	1.2
760	6.2
761	0.7
762	1.3
763	0.6
764	13.9
765	49
766	0
767	1.8
768	3
769	10
770	4.8
771	6.5
772	3
773	9.2
774	8.9
775	0.1
776	1
777	13
778	7.6
779	0
780	8
781	83.3
782	265.5
783	57.4
784	90.3
785	158.5
786	340.6
787	121.9
788	101.6
789	118.4
790	297.9
791	95.9
792	92.8
793	1125.9
794	68.1
795	189.7
796	25.6
797	98.1
798	39.2
799	149.3
800	62.5
801	1162.5
802	1283.4
803	307.2
804	112.4
805	1343.2
806	1073.3
807	48
808	1209.3
809	162.4
810	152.7
811	1465.4
812	652.1
813	1143.5
814	30
815	40.5
816	2862.3
817	57.9
818	83.2
819	512.5
820	1325.6
821	20.3
822	59.6
823	2833.6
824	724.2
825	21.9
826	148.7
827	73.2
828	80.8
829	2920.9
830	102.9
831	3108
832	835.2
833	124.7
834	167.5
835	243.7
836	237.1
837	34.9
838	140.5
839	21.5
840	115.9
841	367.4
842	3287.6
843	5.5
844	67
845	1544.5
846	48.3
847	1148.2
848	32.4
849	89.6
850	331.5
851	58.7
852	74.6
853	27.7
854	87.2
855	76.9
856	36.5
857	41.7
858	40.8
859	1591.2
860	37.4
861	178.7
862	2.5
863	1755.6
864	26.8
865	240.6
866	3412.7
867	47
868	105.1
869	2067.9
870	4.4
871	1621.4
872	32
873	1
874	1974.3
875	75.8
876	38.9
877	31
878	35.4
879	124.1
880	1690.6
881	134
882	33.3
883	23.9
884	34.7
885	157.8
886	0.8
887	3489.4
888	37.2
889	255.2
890	163.8
891	429.3
892	64.1
893	84.4
894	1.1
895	252.9
896	85.1
897	29.1
898	2174.8
899	34.6
900	128.9
901	1843.1
902	30.3
903	73.6
904	132.5
905	24.4
906	79.7
907	119.5
908	3548.9
909	74.1
910	0
911	20.1
912	498.2
913	23.1
914	366.8
