"COMID"	"Value"
1	21.5
2	30.1
3	2.4
4	0.6
5	3.4
6	0
7	3
8	2.2
9	16.4
10	0
11	1.8
12	9.6
13	0
14	54.8
15	1.3
16	5.2
17	14.4
18	3.1
19	2.3
20	40.2
21	1.1
22	7.6
23	0
24	0.5
25	4.4
26	3.6
27	0.8
28	1.5
29	0.4
30	0
31	121.2
32	0.5
33	6
34	11.6
35	0.2
36	1.9
37	75.6
38	0
39	3.1
40	81
41	42.6
42	0.7
43	104.9
44	0.6
45	39.4
46	56.3
47	0.9
48	9
49	7.7
50	36.4
51	1.1
52	6.2
53	1.2
54	6.3
55	7.9
56	147.7
57	94.2
58	18.2
59	4.8
60	14.3
61	0.6
62	0.6
63	1.8
64	103.8
65	1.9
66	8.6
67	29.7
68	0.2
69	4.3
70	0.1
71	5.6
72	7
73	0.7
74	0.4
75	0.3
76	0.1
77	0
78	0.2
79	17.1
80	0.1
81	0.1
82	0
83	94.7
84	0
85	2.3
86	0.2
87	0.6
88	3.3
89	0.3
90	0.9
91	1.3
92	12.6
93	5.7
94	3.2
95	1.9
96	2
97	39.5
98	5.6
99	0.1
100	12.7
101	0.4
102	1.2
103	0.8
104	9
105	0.6
106	3.4
107	0.3
108	0
109	0.7
110	3
111	0
112	2
113	109.7
114	2
115	0.8
116	0.3
117	2.2
118	17
119	0
120	0.3
121	0.1
122	20.9
123	9
124	4.5
125	0.6
126	12.8
127	0.3
128	7.8
129	1
130	1.1
131	4
132	0.1
133	2.2
134	21.3
135	24.5
136	0.6
137	13.3
138	0.5
139	0.2
140	1.1
141	1.6
142	0.2
143	0
144	0.4
145	110.5
146	4.2
147	2.4
148	15
149	5.5
150	37.2
151	0
152	10.6
153	0.1
154	36.5
155	0
156	2.2
157	23.5
158	0.8
159	2.2
160	10
161	2
162	0.1
163	0.1
164	0.1
165	0
166	0.1
167	4.3
168	0
169	1.5
170	1.3
171	0.6
172	0.2
173	0.1
174	89.2
175	0.1
176	5
177	1.8
178	42.8
179	3.9
180	0.2
181	0
182	32.1
183	0
184	0.2
185	0.3
186	2.4
187	0.5
188	0.1
189	0.1
190	0.4
191	0.2
192	1.3
193	35.1
194	2.9
195	0
196	0.4
197	1.1
198	0.3
199	3.3
200	111
201	111.3
202	0.1
203	0.1
204	37.7
205	1.7
206	4.7
207	2.7
208	2.5
209	4.2
210	0.3
211	2.1
212	12.5
213	6.3
214	0.1
215	8
216	11.3
217	0.2
218	0.1
219	0.2
220	40
221	0
222	3.3
223	12.7
224	0
225	56.5
226	6.3
227	4.7
228	4.9
229	0.4
230	57.1
231	0.7
232	0.2
233	4.3
234	6.7
235	57.1
236	0.8
237	0.4
238	0.6
239	0.9
240	0.3
241	1.1
242	4.7
243	0
244	1.8
245	2.6
246	1
247	0
248	0
249	4.7
250	2
251	4.9
252	5.4
253	0.4
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0.8
262	3
263	0
264	0
265	0
266	0.8
267	1.9
268	2.1
269	4.3
270	0
271	0.3
272	0.3
273	0.8
274	6.7
275	2.4
276	0
277	0.2
278	1.2
279	57.4
280	0.4
281	0.7
282	1.1
283	0.2
284	0.2
285	0
286	0.6
287	3.8
288	0.1
289	0.3
290	0.4
291	13.5
292	0.3
293	6.7
294	12.9
295	0.1
296	1.7
297	1
298	0
299	0
300	4.1
301	0.2
302	3.9
303	0.6
304	0.1
305	1.4
306	0.3
307	5.8
308	0.1
309	0.4
310	0.6
311	0.7
312	7.4
313	0.8
314	2.4
315	0.4
316	0.8
317	0
318	1.2
319	0
320	1
321	1.3
322	0.4
323	0.8
324	0.1
325	0
326	1
327	0.1
328	0.3
329	1.3
330	0
331	2.9
332	0.1
333	3
334	0.3
335	0.1
336	0.4
337	0
338	3.1
339	2.2
340	0.1
341	3.6
342	6.7
343	2.2
344	14.5
345	0.3
346	0
347	0.1
348	0.3
349	0.3
350	0.3
351	0.3
352	0.4
353	0.2
354	0.4
355	0
356	0.3
357	0.5
358	0.7
359	0
360	0.2
361	0.7
362	0.2
363	0.2
364	0.5
365	0.4
366	1.2
367	6.7
368	3.9
369	0
370	0.1
371	0.5
372	16.3
373	0.5
374	7.2
375	2.1
376	11.5
377	0.2
378	6.6
379	0
380	0.3
381	0
382	0
383	4.7
384	56.3
385	0
386	7.2
387	15.4
388	5.1
389	4.8
390	15.5
391	8.5
392	3.9
393	0
394	1
395	0
396	0
397	7.2
398	32.9
399	0.3
400	31.4
401	0.2
402	0
403	0
404	0
405	12.6
406	7.6
407	0.3
408	0
409	0
410	22.1
411	0.2
412	0
413	6.2
414	0
415	0
416	0.3
417	0
418	0
419	4.3
420	0
421	0.7
422	0
423	6.8
424	16.7
425	2
426	0.7
427	36.5
428	1.2
429	0.1
430	16.5
431	0
432	0.6
433	24.9
434	20.8
435	0.6
436	27.3
437	27.4
438	21.5
439	0.1
440	0.1
441	65.1
442	108.2
443	1.1
444	0.5
445	17.1
446	54.4
447	4
448	2.3
449	1.6
450	0.6
451	0
452	26.1
453	27.5
454	32.7
455	14.3
456	5.8
457	0.5
458	19.6
459	14.7
460	0.4
461	20.4
462	1.8
463	83.6
464	109.3
465	12.6
466	0.7
467	11
468	110.6
469	0.8
470	37.7
471	34.9
472	0.2
473	55.5
474	38.2
475	57.4
476	57.4
477	4.7
478	3.2
479	79.2
480	0.1
481	0
482	0.7
483	7
484	2.3
485	79.9
486	0
487	1.2
488	8.2
489	0
490	8.4
491	21
492	1.1
493	8.4
494	16.1
495	0
496	0
497	1.8
498	4.2
499	0
500	0.8
501	13.2
502	20.9
503	0.9
504	1.2
505	0.8
506	4
507	1.6
508	11.3
509	10.3
510	18.3
511	41.1
512	9.2
513	0
514	0.5
515	0
516	1.3
517	5.8
518	0.5
519	0.9
520	0
521	52.5
522	0.8
523	0
524	2
525	16.3
526	53.9
527	10.4
528	54.4
529	2
530	11.2
531	2.6
532	1.6
533	11.6
534	69.3
535	36.3
536	0.3
537	0
538	0
539	0.1
540	0.6
541	59.6
542	2.9
543	25.3
544	1.9
545	1.9
546	2.9
547	1.9
548	0
549	0
550	94.7
551	63.8
552	2.5
553	0.5
554	1.9
555	96.2
556	2.7
557	0.5
558	0
559	3.5
560	1.6
561	0.1
562	2.6
563	0
564	67
565	2.9
566	1.9
567	1
568	6.7
569	5.8
570	0
571	0.2
572	122.2
573	9.7
574	3.1
575	1
576	122.2
577	0
578	2.4
579	10.3
580	113.7
581	189.2
582	20.1
583	4.7
584	3.5
585	0
586	3
587	3.1
588	31.3
589	5.7
590	0
591	1.7
592	11.8
593	112.3
594	1.1
595	25.3
596	0.6
597	189.2
598	12.9
599	2.1
600	0.5
601	2.1
602	0
603	0.1
604	28.3
605	0
606	1.9
607	15
608	1.1
609	0
610	1.6
611	0.4
612	0
613	0
614	4
615	0
616	0
617	33.2
618	33.6
619	26.1
620	26.1
621	2.2
622	8.6
623	19.2
624	5.6
625	17.1
626	0.5
627	104.5
628	0.8
629	1.8
630	7.2
631	1.5
632	33.5
633	1.6
634	0
635	2.9
636	1.3
637	3.2
638	32.4
639	50.4
640	0.1
641	83.7
642	0
643	21.7
644	0
645	0.1
646	1
647	19.3
648	0.2
649	1.8
650	0.7
651	9.6
652	0.6
653	0
654	1.5
655	0
656	4.3
657	23.6
658	0.2
659	3.5
660	0
661	0.3
662	1.2
663	7.9
664	38.1
665	5.2
666	39.7
667	50.5
668	19.8
669	0.5
670	2.4
671	20.5
672	10.4
673	1.2
674	0
675	3.7
676	28.9
677	74.5
678	1.3
679	0.8
680	0
681	6.1
682	13.7
683	15.4
684	9.6
685	10.2
686	10.8
687	0
688	3.2
689	23.6
690	1.3
691	55.3
692	28.8
693	1.1
694	0
695	55.8
696	6.9
697	4.1
698	4.2
699	2.4
700	1.9
701	0.3
702	5.7
703	6.3
704	1.1
705	4.1
706	1.1
707	7.9
708	9
709	8.7
710	47.7
711	0
712	0.1
713	0.8
714	1.1
715	76.8
716	0
717	16.6
718	3.1
719	0.8
720	11.7
721	4.7
722	1.3
723	3.4
724	5
725	51
726	0
727	0
728	6.6
729	56.1
730	33.6
731	0.7
732	0
733	1.8
734	2.5
735	0.1
736	3
737	2.5
738	2.6
739	9.3
740	8.9
741	1.1
742	0.4
743	1.5
744	0
745	0.2
746	1.2
747	1.7
748	0.2
749	14.9
750	1.5
751	23.3
752	0.6
753	4.3
754	10
755	1.8
756	1.9
757	3.5
758	2.1
759	1.2
760	3.7
761	0.7
762	1.3
763	0.7
764	17.6
765	32.4
766	0
767	1.3
768	1.4
769	14
770	2.7
771	2.9
772	0.8
773	3.8
774	6.8
775	0.2
776	1.6
777	19.7
778	7.3
779	0
780	9.9
781	119.8
782	122.5
783	23.8
784	54.9
785	79.8
786	153.9
787	63.7
788	39.9
789	52.9
790	151.1
791	39.5
792	44.1
793	549.3
794	33.5
795	74.9
796	10
797	41.1
798	8.7
799	69.5
800	25.2
801	571.3
802	624.1
803	127.2
804	42.8
805	643.8
806	473.3
807	18.1
808	534.9
809	59.6
810	93.2
811	670.3
812	306.6
813	505.2
814	11.7
815	17.7
816	1267.6
817	20.3
818	29.5
819	228.2
820	568.8
821	12
822	20
823	1254.6
824	343.3
825	10.1
826	77
827	29.8
828	36
829	1296.6
830	40.7
831	1381.3
832	396.9
833	77.3
834	101.5
835	94
836	102.5
837	18.5
838	59.7
839	8.8
840	56.8
841	153.8
842	1487.5
843	4.6
844	43.6
845	702.9
846	13.1
847	533.1
848	12.8
849	27.7
850	214.8
851	37.9
852	49.3
853	11.9
854	29.6
855	36.1
856	17.7
857	19.7
858	26.3
859	725.9
860	18.1
861	101.6
862	2.5
863	892.9
864	14.5
865	141.3
866	1531
867	29.6
868	60.5
869	1013.1
870	3.9
871	742.4
872	18.1
873	1
874	972.3
875	37.1
876	10.6
877	10.9
878	11.8
879	67.5
880	779.9
881	56
882	16.2
883	14.1
884	11.3
885	52.8
886	0.8
887	1568.2
888	16.2
889	83.4
890	49.8
891	142.1
892	31.2
893	37.4
894	1
895	100.6
896	37.1
897	8.7
898	1054.1
899	16.2
900	58
901	847
902	20.1
903	27.4
904	40.3
905	12.9
906	46.9
907	67.1
908	1595.9
909	29.5
910	0
911	10.2
912	171.1
913	22.1
914	143.2
915	0
916	1229.8
917	17.7
918	20.3
919	18
920	18
921	16.1
922	40.4
923	3.8
924	861.5
925	9.9
926	21.7
927	8.1
928	0.5
929	1746.3
930	66.9
931	7.5
932	1.8
933	9.7
934	0
935	24.8
936	61.7
937	25.4
938	79.6
939	17.2
940	1843.8
941	46
942	109.3
943	0
944	121.1
945	14
946	91.5
947	0
948	1394.2
949	10.8
950	15.6
951	21.4
952	1826.7
953	24.9
954	0.8
955	34.3
956	155.2
957	17
958	22.8
959	1868.7
960	59.1
961	19.4
962	21.2
963	9
964	0
965	30.7
966	194
967	0
968	1884.1
969	12.4
970	13.8
971	57
972	27.6
973	16.1
974	1905.8
975	63.7
976	46.3
977	20.9
978	26.6
979	12.8
980	370.4
981	91.6
982	38.4
983	50.7
984	11.1
985	50.3
986	13.2
987	29.7
988	17.2
989	50.7
990	0
991	21.1
992	0
993	48.9
994	8.5
995	74.6
996	258.8
997	22.1
998	30.3
999	21.8
1000	0
1001	0.4
1002	31.8
1003	0
1004	295.7
1005	53.7
1006	15.7
1007	0
1008	0.4
1009	0
1010	139.2
1011	41.5
1012	14.5
1013	31.4
1014	10.8
1015	0.3
1016	0
1017	74.9
1018	30.9
1019	0.5
1020	51.4
1021	146.7
1022	18
1023	60.4
1024	22.7
1025	218
1026	48
1027	28.1
1028	352.8
1029	32.1
1030	0.2
1031	0
1032	0
1033	0.1
1034	48.9
1035	0.1
1036	816.7
1037	1975.2
1038	25.1
1039	263.5
1040	36.7
1041	25.2
1042	0.5
1043	0
1044	243.3
1045	0.6
1046	1.4
1047	70.3
1048	383.9
1049	13.6
1050	0
1051	892.5
1052	539.1
1053	34
1054	2397.8
1055	462.8
1056	96.6
1057	0
1058	1059.2
1059	0.4
1060	33.5
1061	0
1062	35.2
1063	32.9
1064	0
1065	2219.1
1066	14.9
1067	0.6
1068	0.1
1069	0
1070	12.7
1071	10.4
1072	0.1
1073	0
1074	34.8
1075	0
1076	20.7
1077	0.7
1078	153.3
1079	2590.7
1080	2.5
1081	0.1
1082	33.9
1083	0.1
1084	51
1085	25.6
1086	170.3
1087	0
1088	0.1
1089	0.2
1090	2540.3
1091	33.8
1092	0
1093	0.6
1094	0.1
1095	1.8
1096	0.9
1097	20.9
1098	0.6
1099	0
1100	0
1101	0.1
1102	1130
1103	0.2
1104	39.7
1105	0.7
1106	0.9
1107	0.8
1108	0.2
1109	2598.4
1110	0
1111	0
1112	234.5
1113	37.5
1114	39.5
1115	0.4
1116	0.4
1117	146.1
1118	0.8
1119	39.7
1120	0.6
1121	0.1
1122	3.6
1123	4.3
1124	20.2
1125	41.5
1126	18.7
1127	40.7
1128	444.3
1129	85.5
1130	0.4
1131	0
1132	96.7
1133	201.8
1134	2483.2
1135	2618.6
1136	0.1
1137	0.3
1138	1.3
1139	40.6
1140	1302.3
1141	0.5
1142	0
1143	19.6
1144	6.1
1145	0.2
1146	0.2
1147	2548.1
1148	19.7
1149	2541.3
1150	40.7
1151	2548.8
1152	531.6
1153	554.4
1154	0
1155	0
1156	12.1
1157	41.1
1158	204.3
1159	50.5
1160	1.1
1161	0.1
1162	0.3
1163	1.1
1164	18.8
1165	2658.1
1166	43.7
1167	11.6
1168	109.7
1169	29.3
1170	13.6
1171	2488.1
1172	74.5
1173	0.9
1174	41.2
1175	0.4
1176	17.5
1177	0
1178	0.5
1179	18
1180	1.8
1181	2487.2
1182	2556.1
1183	0
1184	3997.2
1185	27.4
1186	572.1
1187	2498.8
1188	2558.9
1189	2488.4
1190	2499.3
1191	22.7
1192	2560
1193	23.2
1194	2547.8
1195	10.8
1196	2498.9
1197	4201.5
1198	0.2
1199	39.1
1200	6
1201	2546.3
1202	2.4
1203	4201.5
1204	2491
1205	0.5
1206	0
1207	2485.9
1208	0.1
1209	2544.4
1210	53.3
1211	35.3
1212	0
1213	22.1
1214	613.5
1215	2489.6
1216	11.3
1217	5.1
1218	1.1
1219	0.1
1220	18.5
1221	2558.2
1222	2556.1
1223	0.5
1224	2559.3
1225	11.7
1226	25
1227	11.5
1228	0.2
1229	2489.3
1230	14.6
1231	0
1232	53.5
1233	0.5
1234	2.7
1235	0.3
1236	0.1
1237	134.6
1238	17.2
1239	0
1240	2560.9
1241	218.2
1242	83.3
1243	1.2
1244	2561.7
1245	32.3
1246	16.3
1247	75
1248	49.5
1249	55.6
1250	10.6
1251	0.4
1252	4201.5
1253	2579.1
1254	4.3
1255	0
1256	36.3
1257	9.1
1258	0.2
1259	0
1260	12.5
1261	22.4
1262	0.1
1263	1
1264	10
1265	12.6
1266	696.9
1267	4201.5
1268	27.6
1269	5.1
1270	92.5
1271	0.7
1272	2579.4
1273	8.5
1274	22.3
1275	2577.4
1276	36.3
1277	19.8
1278	206.3
1279	3.4
1280	68.2
1281	7.5
1282	0
1283	23.3
1284	40.7
1285	9.2
1286	29.1
1287	1.2
1288	4.7
1289	129.5
1290	3
1291	62.3
1292	1.3
1293	3.2
1294	7.7
1295	12.4
1296	0.1
1297	17.4
1298	712.9
1299	15.1
1300	7.8
1301	0
1302	3.9
1303	13.4
1304	3.2
1305	39.4
1306	0
1307	273.5
1308	2.4
1309	0
1310	137
1311	16.2
1312	15.8
1313	1.4
1314	34.1
1315	68.2
1316	10.1
1317	8.1
1318	1.1
1319	51.9
1320	10.6
1321	0
1322	4201.5
1323	0
1324	1.2
1325	162.4
1326	0
1327	0
1328	291
1329	11.2
1330	81.5
1331	21.3
1332	8.7
1333	20.3
1334	132
1335	0.6
1336	35.1
1337	0
1338	0
1339	0.7
1340	9.6
1341	38
1342	297.3
1343	0
1344	0
1345	0.5
1346	68.2
1347	306.4
