"COMID"	"Value"
1	50.8
2	21.9
3	3.1
4	0.2
5	10.9
6	0
7	2.3
8	1.8
9	12.2
10	0
11	0.4
12	8.4
13	0
14	52.8
15	1
16	3.7
17	18.3
18	2.3
19	2.2
20	49.6
21	0.9
22	6.6
23	0
24	0.5
25	1.4
26	1
27	0.5
28	4.9
29	0.5
30	0
31	128.5
32	1.2
33	4.7
34	10.1
35	0.1
36	1.8
37	77.2
38	0
39	3.4
40	44.6
41	29
42	0.7
43	57.2
44	1.5
45	26.4
46	86.4
47	2
48	5.4
49	3
50	28.1
51	1.2
52	18
53	1
54	5.4
55	6.1
56	97.2
57	51.7
58	14.1
59	4.7
60	12.7
61	0.7
62	0.6
63	1.5
64	89
65	1.8
66	7.9
67	17.9
68	0.7
69	1.5
70	0.1
71	4.2
72	2.5
73	0.7
74	0.4
75	0.3
76	0.1
77	0
78	0.1
79	14.5
80	0.1
81	0.1
82	0
83	84.9
84	0
85	0.8
86	0.6
87	0.7
88	3.4
89	0.2
90	0.8
91	1.5
92	9.1
93	2.4
94	3.2
95	1.7
96	2.3
97	35.9
98	4.2
99	0.1
100	13.4
101	0.4
102	0.6
103	0.9
104	8.3
105	0.7
106	2.9
107	0.3
108	0
109	0.8
110	3.5
111	0
112	2.2
113	91.9
114	2.6
115	0.7
116	1.5
117	2.9
118	6.5
119	0
120	0.3
121	0.1
122	11.7
123	8.3
124	3.4
125	3
126	7.9
127	0.3
128	9.8
129	1.1
130	1
131	12.7
132	0.1
133	2.8
134	12
135	11.1
136	2.6
137	19.4
138	0.6
139	0.2
140	0.6
141	1.1
142	0.2
143	0
144	0.4
145	92.7
146	3.7
147	1.7
148	23.6
149	1.9
150	45.6
151	0
152	7.4
153	0.1
154	19.2
155	0
156	1.8
157	35.5
158	0.8
159	6.1
160	4.5
161	1.6
162	0.2
163	0.1
164	0.2
165	0
166	0.1
167	7.1
168	0
169	3.4
170	0.7
171	1.4
172	0.3
173	0.1
174	68.9
175	0.1
176	5.2
177	5.1
178	21.5
179	2.1
180	0.2
181	0
182	17.3
183	0
184	0.5
185	0.3
186	1.7
187	0.2
188	0.1
189	0.1
190	0.3
191	0.2
192	0.7
193	19.6
194	3.6
195	0
196	0.4
197	3.4
198	0.4
199	1.5
200	93.2
201	93.8
202	0.1
203	0.1
204	21.9
205	1.6
206	3.3
207	2
208	2.5
209	1.9
210	0.8
211	1.4
212	8.2
213	5.9
214	0.1
215	10.2
216	8.4
217	0.4
218	0.1
219	0.1
220	24.3
221	0
222	2.3
223	13.2
224	0
225	31.2
226	2.8
227	3.3
228	4.8
229	0.4
230	31.9
231	2.3
232	0.3
233	3.6
234	18.3
235	31.9
236	0.7
237	0.5
238	0.7
239	0.6
240	1.4
241	0.4
242	3.3
243	0
244	1.5
245	2.6
246	0.8
247	0
248	0
249	3.3
250	1.7
251	2
252	4
253	0.4
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0.8
262	1.3
263	0
264	0
265	0
266	0.8
267	1.6
268	1.8
269	3.6
270	0
271	0.6
272	0.3
273	0.7
274	18.3
275	1.1
276	0
277	0.2
278	0.8
279	32.1
280	0.1
281	0.4
282	0.9
283	0.2
284	0.2
285	0
286	0.1
287	4.2
288	0.2
289	0.4
290	0.4
291	12.4
292	0.3
293	18.3
294	11.8
295	0.1
296	1.8
297	0.6
298	0
299	0
300	2.7
301	0.2
302	2.6
303	0.6
304	0.1
305	1.1
306	0.3
307	3.8
308	0.1
309	0.4
310	0.6
311	0.5
312	5.1
313	0.7
314	2.5
315	0.4
316	0.9
317	0
318	1
319	0
320	0.7
321	1.4
322	0.3
323	0.6
324	0.1
325	0
326	1
327	0.1
328	0.4
329	1.4
330	0
331	3.1
332	0.1
333	3.2
334	0.4
335	0.1
336	0.6
337	0
338	3.4
339	2
340	0.1
341	4.1
342	18.3
343	2
344	13.4
345	0.3
346	0
347	0.1
348	0.3
349	0.3
350	0.3
351	0.3
352	0.4
353	0.2
354	0.4
355	0
356	0.3
357	0.5
358	0.7
359	0
360	0.2
361	0.7
362	0.2
363	0.2
364	0.5
365	0.4
366	1.3
367	18.3
368	4.6
369	0
370	0.1
371	0.5
372	15.4
373	0.5
374	18.8
375	1.6
376	30.5
377	0.2
378	6.8
379	0
380	0.3
381	0
382	0
383	4.8
384	86.4
385	0
386	18.8
387	17.9
388	15.9
389	15.1
390	17.7
391	8.8
392	12.6
393	0
394	1.1
395	0
396	0
397	18.8
398	37.8
399	0.3
400	36.2
401	0.6
402	0
403	0
404	0
405	18.4
406	7.4
407	0.3
408	0
409	0
410	12.9
411	1.5
412	0
413	8.4
414	0
415	0
416	0.3
417	0
418	0
419	4.2
420	0
421	2.4
422	0
423	6.4
424	19.4
425	2.1
426	2.4
427	34
428	1.6
429	0.2
430	14
431	0
432	0.7
433	28.9
434	24.1
435	0.6
436	31.4
437	31.6
438	24.3
439	0
440	0.1
441	54.2
442	75.8
443	1.2
444	0.5
445	18.3
446	24.4
447	5.5
448	3.5
449	1.8
450	0.7
451	0
452	26.5
453	31.7
454	22.8
455	10.2
456	6.2
457	2.2
458	25.1
459	31.3
460	0.5
461	13.2
462	2.9
463	62.6
464	91.6
465	12.8
466	2.5
467	6.1
468	92.8
469	0.7
470	21.9
471	19.4
472	0.3
473	30.6
474	22.5
475	32.1
476	32.1
477	8.1
478	3
479	62.8
480	0.8
481	0
482	2.5
483	13.7
484	2.7
485	63.5
486	0
487	0.8
488	17.1
489	0
490	17.9
491	7.1
492	3.3
493	17.9
494	5
495	0
496	0
497	3.5
498	2.3
499	0
500	2
501	5.7
502	7.9
503	1
504	1.4
505	1.3
506	8
507	3.3
508	16.6
509	14.3
510	6.8
511	15.7
512	4.5
513	0
514	0.5
515	0
516	1.5
517	5.3
518	0.5
519	0.9
520	0
521	19.3
522	0.8
523	0
524	1.5
525	4.8
526	23.9
527	2.9
528	24.5
529	1.5
530	3.9
531	2.2
532	0.9
533	3.6
534	24.4
535	14.9
536	0.2
537	0
538	0
539	0.1
540	0.7
541	28.9
542	2.9
543	8.2
544	1.1
545	1.1
546	2.8
547	6
548	0
549	0
550	32.7
551	33.1
552	6
553	3.5
554	1.1
555	34.3
556	6
557	0.6
558	0
559	3.4
560	1.7
561	1.3
562	2.8
563	0
564	36.5
565	2.6
566	1.9
567	1.2
568	7
569	5.1
570	0
571	1.5
572	109.1
573	8.9
574	8.3
575	1.2
576	109.1
577	0
578	1.9
579	7.1
580	100.2
581	145.6
582	70.8
583	5.5
584	4.1
585	0
586	13.6
