"COMID"	"Value"
1	53.1
2	13
3	118.6
4	60.5
5	63.7
6	26.5
7	267.6
8	33.5
9	3.6
10	7.5
11	86.5
12	0.7
13	138.8
14	100.4
15	36.7
16	153.2
17	54.2
18	214.4
19	171.8
20	69.9
21	59.3
22	129.5
23	0.8
24	0.9
25	56.6
26	29.2
27	25.2
28	90.2
29	178.3
30	15.7
31	63.5
32	63.6
33	152.1
34	0.3
35	40.1
36	2.7
37	73.5
38	7.7
39	0.4
40	91.5
41	89.3
42	24.8
43	78.6
44	67
45	18.8
46	123.3
47	227.1
48	146.2
49	32.8
50	9.4
51	0.4
52	182.1
53	4.2
54	111.1
55	81.9
56	75.2
57	70.2
58	0.3
59	20.7
60	0.1
61	0.6
62	2.1
63	146
64	20.4
65	0.1
66	97.1
67	85.9
68	319.8
69	11.6
70	2.6
71	31.3
72	56.3
73	0
74	300.2
75	2.3
76	0.9
77	108
78	4.4
79	63.4
80	0.6
81	9
82	86.3
83	54.9
84	5.5
85	47
86	300.7
87	0
88	0
89	1.5
90	30
91	7.6
92	68.7
93	47.8
94	2.8
95	287.5
96	0.1
97	67.5
98	3
99	8
100	76.3
101	131.2
102	42.1
103	0
104	86.7
105	0.5
106	65.8
107	2.5
108	4.7
109	0
110	0
111	19.1
112	55.9
113	0.6
114	58.5
115	33.2
116	410.4
117	77.1
118	56.9
119	23.7
120	18.7
121	196.3
122	45.6
123	22.7
124	58.4
125	526.1
126	71.1
127	15.2
128	90.5
129	0
130	2.3
131	400.9
132	0.1
133	72.3
134	52.6
135	63.8
136	556.7
137	85.5
138	0
139	0
140	48.1
141	31.6
142	0.3
143	12.1
144	21.6
145	0
146	53.6
147	132.6
148	76.2
149	70.7
150	79.5
151	94.2
152	60.6
153	0
154	60.7
155	20.6
156	3.2
157	78
158	0.2
159	591
160	84.5
161	4.2
162	0
163	237.5
164	1.2
165	9.4
166	0
167	70.9
168	36.6
169	69.3
170	70.3
171	346.6
172	0.5
173	7.9
174	0
175	284
176	72.6
177	542
178	61.4
179	59.3
180	0.1
181	4.9
182	30.9
183	23.3
184	0.1
185	0.1
186	34.7
187	41.4
188	0.1
189	0.1
190	40.1
191	0.1
192	65.2
193	1.5
194	64.1
195	40.8
196	0.1
197	488.6
198	0.1
199	57.4
200	0.1
201	0.1
202	0.1
203	0
204	0
205	0.1
206	86.6
207	8.9
208	64.6
209	58.4
210	352.3
211	147.6
212	66.9
213	57
214	0.1
215	66.9
216	39.2
217	450.8
218	5.5
219	8.7
220	0
221	44.5
222	70.2
223	42
224	2.4
225	15.3
226	68.5
227	15.7
228	76.1
229	0
230	3.5
231	407.5
232	30.1
233	38.4
234	81
235	2.1
236	62.9
237	373.4
238	9.9
239	47.6
240	346.1
241	69.7
242	1.4
243	13.8
244	28.8
245	67.9
246	36.4
247	1.7
248	1.2
249	1
250	30.4
251	54.5
252	106.2
253	57.1
254	0.3
255	0
256	7.7
257	0
258	64.4
259	1.4
260	0.9
261	66.5
262	64
263	6.2
264	0
265	0
266	54
267	36.7
268	111.4
269	32.3
270	0
271	342.8
272	71.9
273	36.3
274	21
275	50.1
276	51.5
277	0
278	72.7
279	0.1
280	40
281	69.9
282	35.5
283	0.4
284	42.8
285	1.1
286	62
287	120
288	17
289	3.7
290	0
291	117.1
292	24.1
293	22
294	148.3
295	0
296	48.2
297	47.4
298	0.1
299	228.5
300	59
301	0.2
302	59.5
303	36.7
304	9.5
305	35.7
306	21
307	46.8
308	276.7
309	2.8
310	16.3
311	47.8
312	25.5
313	23.1
314	6.1
315	1.2
316	1.8
317	25.8
318	10.9
319	38
320	34.2
321	0
322	21.1
323	47.6
324	3.2
325	54
326	169.4
327	3.2
328	3.7
329	0
330	0.8
331	1.2
332	0
333	0.1
334	1.9
335	183.9
336	0
337	83.8
338	0
339	3.4
340	1.1
341	0
342	25.4
343	0.2
344	32.4
345	3.1
346	107.6
347	0.2
348	16.6
349	8.3
350	0.2
351	0.3
352	0.3
353	333.5
354	4
355	53.8
356	0.6
357	52.5
358	4.6
359	27
360	3.6
361	0.8
362	3.8
363	3.7
364	23.4
365	220.8
366	39.7
367	14.6
368	128.4
369	12
370	306.7
371	25.7
372	3.4
373	51.3
374	11.6
375	135.1
376	357.3
377	242.7
378	48.5
379	15.4
380	239.2
381	6.6
382	24.2
383	309.4
384	35.8
385	55.2
386	11.7
387	90
388	239.9
389	285.6
390	92.1
391	5.6
392	538.2
393	29.4
394	9
395	30.9
396	90.5
397	47.6
398	0.9
399	198.4
400	2.9
401	251.7
402	43.7
403	25.2
404	18.2
405	16.9
406	150.9
407	160.9
408	18
409	30
410	150.7
411	404.2
412	5.4
413	120.8
414	2
415	108.8
416	11.1
417	35.4
418	28.5
419	84.4
420	22.5
421	104.1
422	138.9
423	110.8
424	142.1
425	310.2
426	60.5
427	104.4
428	140.1
429	291.6
430	86.4
431	74.7
432	25.3
433	247.8
434	38.1
435	8
436	187.4
437	179.3
438	287.2
439	35.1
440	193.4
441	79.5
442	7.8
443	118.1
444	28.6
445	276.1
446	1.8
447	355
448	301.3
449	1.1
450	81.2
451	40.7
452	68.4
453	43.9
454	0.8
455	38.8
456	0.8
457	256.1
458	52.6
459	65.2
460	21.3
461	112.8
462	194.9
463	3.1
464	2.6
465	71.3
466	66
467	88.7
468	0.1
469	43.2
470	0.1
471	1.9
472	165.2
473	42.1
474	0
475	2
476	0
477	201.7
478	0.2
479	54.8
480	233.2
481	28.7
482	18.6
483	223.1
484	3.9
485	28
486	70.4
487	66.9
488	114.3
489	17.9
490	101.6
491	101.2
492	154.5
493	21.4
494	174.2
495	87.2
496	7.6
497	220.2
498	81.7
499	20.4
500	254.3
501	155.6
502	166.3
503	1.3
504	3.8
505	148.6
506	211.5
507	137.6
508	159.6
509	243
510	150.7
511	103.8
512	155.4
513	2.3
514	114.8
515	9
516	13.6
517	159.3
518	21.3
519	39.9
520	103.4
521	150.6
522	4.1
523	2
524	215.5
525	160.1
526	37.5
527	196.9
528	0.9
529	8.9
530	180.2
531	101.3
532	320.5
533	203.5
534	52.6
535	238.4
536	189.6
537	60.2
538	23.3
539	9.3
540	2.6
541	116.9
542	101.7
543	112.7
544	11.5
545	77.2
546	119.1
547	291.7
548	67.3
549	82
550	9.9
551	91.4
552	267.5
553	239.1
554	4
555	2.3
556	302.3
557	41.9
558	53.2
559	144.6
560	94.8
561	449.4
562	118.3
563	9
564	51.8
565	156.4
566	106.6
567	3.4
568	126.9
569	77.4
570	2.6
571	389.5
572	87.2
573	33.2
574	324.9
575	3.1
576	38.9
577	21.6
578	144.8
579	141.8
580	87.5
581	17.7
582	502.7
583	1.2
584	1.2
585	48.9
586	400.8
587	60.4
588	208.8
589	166.8
590	3.9
591	459
592	199.2
593	61.9
594	67.6
595	367
596	1.2
597	1.9
598	9.2
599	68.2
600	47.2
601	12.2
602	2.7
603	478.6
604	327.7
605	8.6
606	376.3
607	1.2
608	25.5
609	23
610	1
611	167.1
612	23.1
613	0.9
614	62.4
615	96.3
616	12.9
617	341.9
618	364.5
619	88.2
620	45.5
621	453.1
622	81.5
623	86
624	78.3
625	0.8
626	3.1
627	89.1
628	7.9
629	72.4
630	110.7
631	0.6
632	402.9
633	73.6
634	0.9
635	131.7
636	71.6
637	82.8
638	1.1
639	522.4
640	145.1
641	111.4
642	7.5
643	75.4
644	24
645	371.5
646	108.9
647	0.5
648	315.2
649	70.7
650	0.8
651	126
652	8.4
653	0.6
654	1.3
655	2.1
656	11.7
657	88.7
658	615
659	92
660	46.4
661	376.1
662	74.7
663	84.9
664	0.7
665	0.8
666	0.7
667	529.1
668	219.4
669	565.7
670	0.8
671	0.7
672	0.8
673	97.4
674	244.9
675	89.8
676	59.7
677	117
678	42.7
679	4.1
680	57.1
681	110.5
682	58.1
683	275.2
684	61.4
685	0.8
686	126.2
687	3.5
688	87.5
689	0.7
690	148.5
691	466.4
692	182.5
693	30.5
694	225.2
695	402.1
696	134.2
697	3
698	76.7
699	51
700	98.7
701	301.4
702	169.8
703	80.9
704	38.2
705	64.7
706	28.8
707	142.9
708	130.4
709	70.2
710	62.7
711	123.2
712	88.4
713	60.7
714	13.6
715	47.2
716	19.6
717	388.8
718	135.6
719	49.8
720	82.2
721	0.7
722	71.8
723	126.2
724	74.6
725	0.8
726	7.6
727	248.1
728	71.3
729	269.1
730	54.2
731	28.5
732	200
733	44.8
734	76.7
735	144.7
736	27.2
737	54
738	79
739	74.7
740	81.6
741	72.7
742	184.4
743	72.5
744	71.3
745	4.6
746	80.9
747	109.6
748	0.3
749	99
750	7.5
751	40.8
752	53.6
753	116.8
754	136.3
755	93.9
756	75.8
757	277.3
758	92
759	0.6
760	53.9
761	1
762	78.6
763	56.6
764	179.3
765	78.8
766	76.1
767	102.6
768	128
769	144.7
770	114.2
771	52.2
772	107.7
773	25.1
774	23.9
775	255.2
776	15.3
777	53.7
778	69.5
779	41.4
780	144.7
781	54.2
782	354.9
783	336.6
784	364.4
785	383.5
786	280.1
787	392.1
788	219.4
789	252.3
790	400.4
791	261.9
792	407.1
793	308.3
794	369.4
795	389.5
796	219.5
797	394.5
798	277.4
799	373.5
800	385.8
801	228.8
802	276.6
803	369.3
804	185
805	313.8
806	238.5
807	161.9
808	317.5
809	330.3
810	417.4
811	377.6
812	382.3
813	272.9
814	325.5
815	318.3
816	438
817	244.5
818	335.8
819	392.2
820	357.2
821	207.6
822	339.5
823	404.1
824	297.2
825	288.4
826	387.5
827	233.5
828	352.5
829	355.1
830	314
831	153.1
832	262.6
833	248.3
834	328.1
835	322.5
836	221.9
837	158.8
838	315.1
839	252.3
840	315.9
841	267.4
842	309.9
843	57.1
844	306.3
845	269.9
846	350.6
847	312.9
848	310.1
849	370
850	336.2
851	307.6
852	191.2
853	204.3
854	273.8
855	284.6
856	293.4
857	288.5
858	321.4
859	269.7
860	242.3
861	277.1
862	34.3
863	215.2
864	287.9
865	283.3
866	273.9
867	188.5
868	408.9
869	291.4
870	116.9
871	242.7
872	282
873	44.1
874	342.5
875	341.9
876	303.2
877	264.9
878	263.2
879	326.7
880	215.2
881	262.6
882	225.4
883	194.4
884	279.4
885	275.7
886	29.9
887	183.6
888	218.1
889	352.3
890	361.5
891	373.1
892	198.8
893	253.8
894	28.5
895	349.7
896	397.1
897	410.6
898	316.1
899	248.7
900	314.9
901	189.9
902	338.3
903	376.6
904	244.6
905	212.6
906	306.2
907	195.5
908	170.2
909	310.5
910	41.4
911	250.3
912	379.3
913	162.2
914	220.8
915	49.2
916	272.2
917	330.8
918	241
919	174.1
920	409
921	150.7
922	153.9
923	56.2
924	218.5
925	376.5
926	258.9
927	280
928	292.8
929	185.2
930	82.3
931	279.7
932	420.6
933	230.4
934	51.2
935	444.5
936	321.9
937	307.1
938	278.7
939	297.7
940	162.4
941	219.4
942	136.4
943	39.5
944	267.1
945	164.7
946	404.6
947	34.8
948	272.4
949	184.7
950	254.6
951	228.7
952	188.2
953	334.8
954	403.3
955	170.8
956	376.9
957	161.8
958	337.5
959	173.8
960	205.8
961	175.6
962	205.8
963	222.9
964	28.3
965	151.1
966	157.8
967	21.7
968	192.6
969	163
970	107.8
971	280.6
972	155.5
973	149.1
974	186.7
975	306.3
976	271.6
977	280.8
978	349.4
979	175.5
980	333.1
981	150.8
982	197.5
983	274.6
984	258.1
985	297.7
986	293
987	342.2
988	315.6
989	273.7
990	50.5
991	257.7
992	156.8
993	374
994	190.8
995	353
996	316.2
997	338.5
998	352
999	173.9
1000	24.8
1001	392.9
1002	347.3
1003	48
1004	318.7
1005	360.5
1006	246.5
1007	29.5
1008	390.6
1009	126.2
1010	166.9
1011	303.2
1012	269.3
1013	318.8
1014	301.4
1015	365
1016	31.3
1017	360
1018	308.2
1019	340.7
1020	178.8
1021	295.2
1022	179.9
1023	239.5
1024	310.9
1025	256.1
1026	236.6
1027	294.2
1028	283
1029	247.4
1030	373.5
1031	45.1
1032	52.2
1033	401.4
1034	139.4
1035	292.4
1036	226.6
1037	225.4
1038	253.1
1039	302.2
1040	239.7
1041	286.8
1042	260.4
1043	44.3
1044	274.6
1045	245.7
1046	306.7
1047	250.2
1048	291
1049	331.1
1050	31.6
1051	190.4
1052	229.4
1053	220.2
1054	209
