"COMID"	"Value"
1	0.7
2	0.2
3	0
4	0
5	1.2
6	0.3
7	66.9
8	0.2
9	0.5
10	0.4
11	0
12	0.4
13	1.3
14	0
15	0.3
16	1
17	2.5
18	34
19	10.1
20	0.3
21	0.4
22	0
23	0.7
24	0.6
25	0.1
26	0.1
27	0.1
28	1.1
29	0.7
30	0.1
31	0.4
32	1.1
33	0
34	0.6
35	0.4
36	0.5
37	0
38	0.5
39	0.7
40	0.5
41	0
42	0.9
43	1.2
44	1.1
45	0.2
46	1.5
47	5.4
48	0
49	0
50	0
51	0.4
52	1.8
53	0.6
54	0
55	0.1
56	0.2
57	0.8
58	0.4
59	0.4
60	0.3
61	0.6
62	0.4
63	7.5
64	0
65	0.4
66	1.8
67	0.3
68	3.3
69	0.2
70	0
71	0.3
72	0.5
73	0.1
74	24.3
75	0
76	0.1
77	1.2
78	0.6
79	0.3
80	0.2
81	0.9
82	0.5
83	0.2
84	0.6
85	0.8
86	5.4
87	0.2
88	0.3
89	0.2
90	0.1
91	0
92	0.2
93	0.4
94	0.2
95	52
96	0
97	0.1
98	0.8
99	0
100	0.1
101	2.5
102	0.5
103	0.2
104	0.3
105	0.1
106	0.2
107	0.2
108	0.7
109	0.2
110	0.1
111	0.5
112	0.4
113	0
114	0.4
115	0.5
116	5.5
117	0.3
118	0.3
119	0.6
120	0.3
121	1.1
122	0.1
123	0.3
124	0
125	9.3
126	0.3
127	0.2
128	0.3
129	0.3
130	0.1
131	1.4
132	0
133	0.4
134	0
135	0.1
136	8.1
137	0.5
138	0.2
139	0.1
140	0.1
141	0.2
142	0.1
143	0.3
144	0
145	0.1
146	0.4
147	2.6
148	0.6
149	0.2
150	0.8
151	0.5
152	0
153	0.1
154	0
155	0.1
156	0
157	0.8
158	0.1
159	1.4
160	0.1
161	0
162	0.2
163	0.8
164	0.2
165	0.7
166	0.2
167	0.5
168	1.1
169	0.4
170	0.4
171	7.7
172	0.2
173	0
174	0.1
175	0.8
176	1.6
177	1.1
178	0.1
179	0.3
180	0.1
181	0.1
182	0.2
183	0
184	0.2
185	0.3
186	0
187	0.6
188	0.1
189	0.1
190	0.5
191	0
192	0
193	0.1
194	2.9
195	0.3
196	0.2
197	1.4
198	0
199	0.2
200	0.1
201	0
202	0.4
203	0.2
204	0.1
205	0.3
206	0.3
207	0
208	1.7
209	0.2
210	5.8
211	2.3
212	1.1
213	0.2
214	0.4
215	0.3
216	0.2
217	1
218	0.3
219	0.1
220	0.2
221	0.9
222	0.4
223	1.7
224	0
225	0.9
226	0.4
227	0
228	0.1
229	0.2
230	0.4
231	2.6
232	0.1
233	1.3
234	1.1
235	0
236	0.1
237	0.7
238	0.3
239	0.9
240	10.9
241	0
242	0.1
243	1
244	1.9
245	0
246	1.1
247	0.3
248	0.3
249	0
250	1.8
251	0.3
252	4.4
253	0
254	0.2
255	0.2
256	0
257	0.3
258	0.1
259	0.2
260	0.2
261	0
262	0.1
263	0.1
264	0.1
265	0.1
266	0
267	1.3
268	1
269	1.7
270	0.1
271	6
272	0
273	0.8
274	1.2
275	0
276	0.8
277	0.1
278	0
279	0.1
280	0.1
281	0
282	0.7
283	0.1
284	0
285	0.2
286	0
287	4.6
288	0
289	0.1
290	0
291	0.1
292	0
293	1.9
294	1.4
295	0
296	0
297	0
298	0.2
299	2.8
300	0
301	0.2
302	0.1
303	0
304	0
305	0.1
306	0
307	0
308	5.6
309	0
310	0
311	0.1
312	0.1
313	0.1
314	0
315	0.1
316	0.1
317	1.7
318	0
319	0.9
320	0
321	0
322	0
323	0.1
324	0.1
325	0.7
326	0.5
327	0.2
328	0.2
329	0.1
330	0.4
331	0.4
332	0
333	0.2
334	0.2
335	3.2
336	0.3
337	0.6
338	0.2
339	0.3
340	0.4
341	0
342	2
343	0.4
344	0.4
345	0.5
346	1.2
347	0.4
348	0.3
349	0.2
350	0.3
351	0.6
352	0.2
353	6.4
354	0.4
355	0.7
356	0.2
357	1.3
358	0.2
359	0.9
360	0.8
361	0.1
362	0.7
363	1
364	1.9
365	3.3
366	0.4
367	3.1
368	2.4
369	0.9
370	11.3
371	1
372	0.6
373	0.1
374	3.3
375	0.7
376	13.7
377	19.5
378	0.2
379	2.7
380	15.1
381	1.3
382	1.7
383	19.4
384	0.9
385	1.7
386	1.5
387	1.8
388	1.3
389	1.3
390	2.5
391	0.3
392	1.8
393	1.1
394	0.2
395	1.7
396	2.4
397	1.1
398	0.2
