"COMID"	"Value"
1	166.8
2	112.3
3	221.3
4	195.9
5	176.5
6	15.4
7	189.7
8	118.2
9	4.3
10	4.4
11	192.9
12	11
13	63
14	347.2
15	143.5
16	105.2
17	118.9
18	197.2
19	216.8
20	206
21	330.8
22	249.7
23	0.7
24	3.3
25	169.3
26	136.2
27	131.9
28	227
29	78.2
30	73.3
31	211.4
32	175
33	270.7
34	3.3
35	230.4
36	26.4
37	239.3
38	4.1
39	1.8
40	233.5
41	306.8
42	230.7
43	235.9
44	201.2
45	138.9
46	88.4
47	171.3
48	218.6
49	175.6
50	53.3
51	2
52	118.8
53	30.7
54	276.3
55	272.5
56	188
57	237
58	2.4
59	171.3
60	2.6
61	15.7
62	19.7
63	193.6
64	150.3
65	8.3
66	79.6
67	187.8
68	151.2
69	124.1
70	11.5
71	9.9
72	225.6
73	2.8
74	265.3
75	22.2
76	19.5
77	59.6
78	103.5
79	276.3
80	9.1
81	165.7
82	31.3
83	186
84	2.1
85	174.3
86	172
87	3.3
88	3.7
89	42.6
90	138.9
91	98.1
92	217.4
93	155.4
94	21.9
95	236.7
96	9.2
97	255.4
98	0.7
99	63
100	264.4
101	141.1
102	166.2
103	2.7
104	49.8
105	22.6
106	253.7
107	99.1
108	0.8
109	8.6
110	2.7
111	11.7
112	234.7
113	13.3
114	241.6
115	130.1
116	220.5
117	262.1
118	198.7
119	16.2
120	88.5
121	67.3
122	147.1
123	15.6
124	231
125	321.4
126	221.5
127	91.2
128	299.1
129	1.6
130	41.1
131	107.7
132	8.2
133	244.5
134	121.5
135	205.9
136	200.4
137	361.2
138	1.7
139	0.9
140	142.8
141	133.1
142	17.5
143	3.7
144	93.8
145	4.9
146	199.7
147	177.4
148	417.3
149	223.3
150	305.8
151	47.8
152	200.3
153	0.9
154	220.7
155	17.8
156	35.5
157	392.5
158	2.9
159	76.9
160	186
161	26.4
162	5.5
163	67.9
164	35.5
165	9
166	3.5
167	264.3
168	25.6
169	338.3
170	161.5
171	70.4
172	24.3
173	35
174	1.9
175	77.1
176	299.7
177	44.7
178	175.6
179	198.7
180	2.3
181	11
182	93.3
183	22.2
184	2.5
185	5.4
186	118.1
187	139
188	2.9
189	2.4
190	151.4
191	2.2
192	219.9
193	9.6
194	272.5
195	26.3
196	2.5
197	27.9
198	2.3
199	214.1
200	2.3
201	1.7
202	6.8
203	2.2
204	0.9
205	9
206	80
207	58.7
208	213
209	206
210	87.8
211	178.1
212	257.8
213	242.5
214	1.3
215	301.7
216	170.3
217	42.5
218	81.6
219	106.5
220	2.1
221	37.1
222	283.2
223	240.9
224	6.1
225	122.2
226	231
227	20.4
228	256.2
229	0.6
230	76.7
231	50.9
232	216.4
233	243.8
234	43.6
235	31.9
236	237.5
237	63.6
238	130.9
239	245.2
240	198
241	239.4
242	3.1
243	10.1
244	187.5
245	277
246	227.4
247	13.2
248	6.8
249	2.7
250	210.6
251	271.8
252	205.4
253	146.3
254	1.3
255	0.7
256	77.1
257	1.1
258	61.2
259	14.8
260	3.5
261	274.7
262	249.5
263	24.4
264	0.5
265	0.3
266	231
267	215.4
268	156.3
269	256.8
270	0.3
271	100.4
272	269.7
273	204.2
274	12.8
275	191.9
276	45.7
277	0.4
278	198.7
279	0.6
280	157.6
281	234.4
282	158.5
283	0.4
284	27.3
285	3.3
286	143.5
287	292.1
288	16.7
289	0.3
290	0.1
291	126
292	10.6
293	14.6
294	187.8
295	0.1
296	140.1
297	141.3
298	0.2
299	46.2
300	151.8
301	0.1
302	183.2
303	134.1
304	8.5
305	156.3
306	40.4
307	178.8
308	50.4
309	1.4
310	124.2
311	182.5
312	157.8
313	135.7
314	25.3
315	0.6
316	0.1
317	16.8
318	93.2
319	36.4
320	175.7
321	0
322	96.5
323	142.4
324	1.3
325	38.8
326	144.8
327	1.1
328	0.9
329	0.1
330	2.2
331	0.7
332	0
333	0.1
