"COMID"	"Value"
1	30.6
2	0.1
3	18.5
4	9.5
5	30.3
6	0
7	1.9
8	0.4
9	0
10	0
11	11.9
12	0
13	0
14	14.8
15	0.4
16	0.7
17	31.1
18	1.2
19	4.6
20	23.7
21	1.8
22	17.9
23	0
24	0
25	4.9
26	4.6
27	3.2
28	38.3
29	0.3
30	0.5
31	20.9
32	29.9
33	12.3
34	0
35	3.3
36	0
37	7.1
38	0
39	0.1
40	18.5
41	10.3
42	1.6
43	16.7
44	36.5
45	0.3
46	0
47	0.2
48	9.4
49	1.7
50	0
51	0
52	0
53	0.1
54	12
55	10.6
56	20.8
57	10.2
58	0
59	0.3
60	0.1
61	0.1
62	0.1
63	2.5
64	0.3
65	0.2
66	0.2
67	4.9
68	0.3
69	0.9
70	0
71	0
72	2.5
73	0
74	2.7
75	0
76	0
77	0.5
78	0.7
79	4
80	0
81	0.7
82	0.1
83	1.2
84	0
85	2.3
86	0.4
87	0.1
88	0.2
89	0.3
90	0.1
91	0.1
92	3.2
93	3.5
94	0.1
95	3.9
96	0
97	7.9
98	0
99	0
100	4.4
101	1
102	2.4
103	0
104	0.1
105	0
106	11.8
107	0.2
108	0
109	0
110	0
111	0
112	19.1
113	0.1
114	17.8
115	0.5
116	0.3
117	25.4
118	3.1
119	0
120	0.3
121	0.1
122	2.8
123	0
124	10.6
125	0.5
126	6.4
127	0.2
128	38.6
129	0
130	0
131	0.1
132	0
133	22.8
134	1.3
135	5.7
136	1.3
137	38.1
138	0
139	0.1
140	1.5
141	0.6
142	0
143	0
144	0.1
145	0
146	26.4
147	1.7
148	35.1
149	4.9
150	40.5
151	0.1
152	13.7
153	0.2
154	5
155	0
156	0
157	46.8
158	0.1
159	0
160	4.3
161	0
162	0.1
163	0.2
164	0.1
165	0
166	0.1
167	18.2
168	0
169	24.3
170	1.2
171	1.1
172	0.1
173	0.1
174	0.1
175	0.2
176	44.7
177	0
178	2.5
179	6.8
180	0.1
181	0
182	0.4
183	0
184	0.1
185	0.1
186	0.2
187	1.5
188	0.1
189	0.1
190	0.8
191	0.1
192	3.2
193	0
194	45.8
195	0.1
196	0.1
197	0
198	0.1
199	4.8
200	0.1
201	0.1
202	0.1
203	0.3
204	0.2
205	0.1
206	0.1
207	0
208	33.5
209	4.7
210	0
211	1
212	40.7
213	3.7
214	0.1
215	18
216	1.4
217	0
218	0.3
219	0.3
220	0.2
221	0.3
222	19.5
223	27.3
224	0
225	0.6
226	19.2
227	0
228	8.3
229	0.3
230	0.2
231	0
232	0.7
233	16.5
234	0.1
235	0
236	5.1
237	0.2
238	0.3
239	13.1
240	0.3
241	11.9
242	0
243	0
244	21.5
245	10.1
246	9.5
247	0.1
248	0.1
249	0
250	14.8
251	11.7
252	3.3
253	2.9
254	0.4
255	0.3
256	0.1
257	0.3
258	0
259	0.1
260	0.1
261	8.4
262	6.9
263	0.1
264	0.5
265	0.5
266	7.9
267	8.7
268	0.5
269	10.8
270	0.4
271	0.3
272	7.4
273	7.3
274	0.1
275	4.4
276	0.3
277	0.5
278	4.5
279	0.4
280	3.7
281	5.9
282	6.1
283	0.3
284	1.5
285	0
286	2.6
287	6.5
288	0.2
289	0.1
290	0.3
291	0.1
292	0.7
293	0
294	1.4
295	0.5
296	6.9
297	1
298	0.1
299	0
300	0.3
301	0.5
302	2.5
303	2.3
304	0.5
305	1.7
306	1.3
307	0.5
308	0.1
309	0
310	0.5
311	0.4
312	0.6
313	0.5
314	0
315	0.3
316	0.3
317	0
318	0.1
319	0.2
320	0.7
321	0.2
322	0.3
323	1.2
324	0.1
325	0.3
326	0.6
327	0.1
328	0.2
329	0.1
330	0.1
331	0.2
332	0.3
333	0.8
334	0.3
335	0.2
336	0.7
337	0.3
338	0.9
339	0.2
340	0.5
341	0.8
342	0
343	1
344	0.2
345	0.3
346	0.1
347	1.1
348	0.3
349	0.4
350	0.7
351	0.3
352	0.2
353	0.5
354	0.4
355	0.2
356	0.3
357	0.2
358	0.4
359	0
360	0.3
361	0.1
362	0.3
363	0.4
364	0
365	0.2
366	0.3
367	0
368	4.9
369	0
370	0.4
371	0
372	0
373	0.1
374	0
375	1.6
376	0.7
377	0.3
378	0
379	0
380	0.2
381	0
382	0.1
383	0.1
384	0
385	0.2
386	0
387	6
388	0.1
389	0.1
390	7
391	0
392	0
393	0.2
394	0.1
395	0.1
396	0.1
397	0.2
398	0.2
399	0.2
400	0.1
401	0.3
402	0
403	0
404	0
405	0
406	4.1
407	0
408	0
409	0
410	3
411	0.6
412	0.1
413	7.7
414	0
415	0.1
416	0
417	0
418	0.1
419	0.6
420	0
421	0
422	0.2
423	1.4
424	2.6
425	2.6
426	0
427	16.1
428	2.3
429	0.8
430	21.8
431	0.1
432	0
433	3.9
434	0.1
435	0
436	0.5
437	0.1
438	13.7
439	0
440	1.8
441	10.8
442	0
443	1.6
444	0
445	18.5
446	0.1
447	23.4
448	16.9
449	0
450	0
451	0
452	33.5
453	0
454	0
455	0.1
456	0.1
457	6.4
458	23.5
459	31.4
460	0.1
461	7.6
462	21.1
463	0
464	0.2
465	17.2
466	0.3
467	8.3
468	0
469	0.3
470	0.1
471	0
472	1.5
473	0.9
474	0.2
475	0
476	0.8
477	21.2
478	0.2
479	1.2
480	1.9
481	0.1
482	0
483	7.9
484	0
485	0.4
486	0.4
487	1.9
488	0.3
489	0
490	0.1
491	4.7
492	3.1
493	0
494	5.3
495	0.1
496	0.1
497	1.7
498	0.5
499	0
500	0.3
501	10.4
502	5.9
503	0
504	0
505	0.1
506	1.2
507	1.9
508	0.1
509	0.5
510	9.7
511	0.4
512	1
513	0
514	0.3
515	0
516	0
517	2.8
518	0
519	0
520	0.4
521	2.4
522	0
523	0.1
524	3.4
525	2.2
526	0.1
527	3.6
528	0
529	0.1
530	5.6
531	2.9
532	6.4
533	3.2
534	0
535	6.7
536	2.7
537	0.4
538	0.1
539	0
540	0
541	1.2
542	2.7
543	0.2
544	0.2
545	0.7
546	3
547	1.9
548	0.4
549	0.5
550	0
551	1
552	3
553	0.4
554	0.2
555	0
556	2.7
557	0
558	0.1
559	1
560	1.7
561	0.4
562	1.9
563	0.1
564	0.2
565	1
566	1.7
567	0
568	2.6
569	0
570	0.1
571	0.4
572	1.1
573	0.1
574	1.4
575	0
576	0
577	0
578	0.4
579	1.5
580	2.4
581	0
582	0.5
583	0
584	0
585	0.5
586	0.8
587	4.8
588	0.2
589	1.8
590	0.1
591	0.6
592	1.6
593	3
594	0
595	0.4
596	0
597	0.1
598	0
