"COMID"	"Value"
1	10.8
2	3.5
3	12.4
4	32.4
5	2.1
6	2
7	33.9
8	3
9	0.1
10	0.5
11	41.6
12	0.2
13	27.2
14	18.9
15	2.2
16	0
17	24.2
18	19.2
19	27
20	11.8
21	5.8
22	10.6
23	0.4
24	0.1
25	8.2
26	11.4
27	5.8
28	4.1
29	0
30	5.2
31	11.3
32	4.8
33	15.4
34	0.2
35	13.2
36	0.3
37	14.2
38	0.5
39	0
40	0.1
41	15.3
42	3.8
43	0.1
44	4.6
45	1.8
46	30
47	18.6
48	12.4
49	5.5
50	12.5
51	0
52	33.3
53	0.5
54	7.9
55	11.7
56	10.8
57	0.1
58	0
59	2.3
60	0.1
61	0.4
62	0.3
63	24.7
64	3.1
65	0.2
66	7.8
67	12.3
68	18.7
69	1
70	3.4
71	1
72	8.2
73	0.1
74	31.9
75	4.4
76	2.5
77	7.4
78	1.1
79	12.5
80	1.9
81	6.6
82	3.3
83	4.5
84	0.3
85	6.6
86	19.4
87	0.1
88	0.1
89	0.4
90	3.9
91	9.1
92	13.1
93	9.1
94	0.2
95	35.1
96	0.9
97	9.4
98	0.2
99	1.1
100	10.1
101	16.3
102	3.8
103	0
104	4.5
105	2.4
106	9.5
107	1
108	0.1
109	2.6
110	1.8
111	0.7
112	10.8
113	0.1
114	11.6
115	2.7
116	19.8
117	4.6
118	3.6
119	11.9
120	1
121	29.6
122	6.5
123	0.9
124	2.6
125	20.9
126	15.8
127	12.3
128	4.9
129	0.1
130	2.4
131	14
132	0.5
133	4.8
134	4.4
135	2.3
136	20.6
137	6.8
138	1.5
139	1.7
140	2.7
141	1.2
142	1.3
143	24.1
144	0.3
145	0.9
146	3.9
147	22.2
148	9.3
149	2.2
150	7.6
151	7.3
152	1.9
153	2
154	1.2
155	0.9
156	1.2
157	8.5
158	2
159	12.6
160	8.3
161	0.6
162	3.2
163	29.1
164	3.8
165	19.8
166	3.9
167	3.9
168	23
169	4.7
170	3.5
171	10.6
172	4
173	0.9
174	3.1
175	29.3
176	22.7
177	10
178	0.7
179	2
180	3.9
181	0.4
182	1.2
183	1.7
184	4.7
185	1.7
186	1.4
187	0.7
188	4.5
189	4.6
190	2.2
191	4.8
192	1.1
193	0.3
194	22.2
195	4.1
196	3.2
197	9.4
198	5.4
199	1.6
200	3.9
201	5.8
202	1.3
203	2.2
204	1.3
205	1.5
206	9.3
207	2.1
208	20.2
209	1.6
210	10.4
211	18.8
212	5.4
213	1.3
214	1
215	3.4
216	0.7
217	12.4
218	0.3
219	0.3
220	2.7
221	18.6
222	3.3
223	16.3
224	0.2
225	0.6
226	2.4
227	1
228	1.5
229	1.2
230	3.6
231	12.3
232	0.4
233	12.6
234	29.3
235	1.2
236	1.1
237	29.9
238	0.2
239	3.3
240	13.5
241	1.8
242	0.2
243	17.2
244	13
245	1.8
246	7.9
247	1.7
248	1.5
249	0.1
250	10.1
251	3
252	1.7
253	0.5
254	1.7
255	1.8
256	4.3
257	1.5
258	5.1
259	1.7
260	1.3
261	1.7
262	2.6
263	1.5
264	1.3
265	2.2
266	1.2
267	6
268	1.2
269	8.8
270	1
271	14.9
272	1.6
273	5.6
274	16.7
275	2.2
276	19.4
277	1.9
278	2.1
279	1.6
280	1.5
281	1.2
282	3.8
283	1.4
284	4
285	0.2
286	1.4
287	1.9
288	1.2
289	0.7
290	2
291	0.8
292	2
293	32
294	1.3
295	2.1
296	2.3
297	1.6
298	0.3
299	37.2
300	1.1
301	2.5
302	1.9
303	1.1
304	1.6
305	2
306	3.6
307	1.1
308	35.5
309	1.8
310	0.4
311	0.9
312	1.1
313	0.5
314	2.7
315	1.6
316	1.8
317	35.3
318	2.1
319	23.2
320	1
321	1.6
322	0.3
323	1
324	2.5
325	22.6
326	1.1
327	3.4
328	3.4
329	2.1
330	0.5
331	5.2
332	3.1
333	10.7
334	3.2
335	31.1
336	8.4
337	21.3
338	10.2
339	5.9
340	9.2
341	9.8
342	38.9
343	10.7
344	12.4
345	6.8
346	29
347	10.6
348	3.8
349	4.9
350	10.1
351	9.6
352	7.6
353	36.2
354	5.6
355	17.6
356	6.6
357	19.7
358	6
359	28.7
360	5.5
361	6.6
362	5.4
363	5.5
364	38
365	31.5
366	0.4
367	53.4
368	71.3
369	28.6
370	35.2
371	22.4
372	0.2
373	0.5
374	51.6
375	1.7
376	0
377	35.5
378	0.5
379	40.2
380	37.3
381	34.6
382	15.6
383	36.6
384	27.4
385	20.8
386	43.2
387	69.8
388	30.4
389	13.6
390	69
391	0.4
392	15.9
393	44.7
394	0.2
395	9.4
396	21.4
397	41.1
398	0.7
399	29.8
400	0.2
401	40
402	37.7
403	10.1
404	17.6
405	0.2
406	3.6
407	22
408	11.9
409	27.5
410	1.9
411	44.9
412	1.3
413	5.2
414	1.1
415	30.6
416	3
417	10.5
418	6.3
419	0.7
420	4.6
421	18.7
422	24.2
423	11.9
424	2.6
425	500.6
426	10.7
427	0.5
428	3.3
429	38.2
430	1.7
431	13.6
432	0.1
433	413.5
434	0.2
435	0.1
436	397.1
437	25.9
438	457
439	8.4
440	30.4
441	1.4
442	0
443	2.7
444	0.2
445	517.8
446	0.1
447	548.7
448	527.8
449	0
450	0.8
451	9.8
452	21.9
453	12.3
454	0
455	0.2
456	0
457	42.4
458	12.3
459	2.6
460	0.5
461	9.7
462	53.5
463	2.6
464	0.3
465	9
466	12.8
467	0.6
468	2.6
469	0.2
470	1
471	0.5
472	30.8
473	0.6
474	1.5
475	1.3
476	5
477	51.6
478	6.3
479	0.2
480	32.9
