"COMID"	"Value"
1	54.9
2	0.8
3	54.7
4	23
5	23.1
6	0.3
7	28.7
8	1.4
9	0
10	0.1
11	33.9
12	0
13	0.1
14	32.2
15	1.3
16	0.3
17	70.4
18	9
19	33.5
20	69
21	4.6
22	43
23	0.2
24	0
25	8.4
26	11.3
27	4.8
28	30.7
29	0.1
30	3.2
31	68.5
32	37.2
33	45.8
34	0
35	15.1
36	0.1
37	16.9
38	0.2
39	0
40	1.2
41	31.4
42	4.3
43	1.3
44	39.3
45	1.4
46	0.1
47	0.9
48	41.7
49	3.9
50	5.1
51	0
52	0.1
53	0.2
54	43.3
55	48.2
56	60.3
57	1.2
58	0
59	1.6
60	0
61	0.2
62	0.1
63	26.5
64	1.8
65	0.1
66	2.7
67	28.7
68	0.5
69	2.1
70	2
71	0.2
72	13.9
73	0
74	12.8
75	3.1
76	2.7
77	1.6
78	1.9
79	34.5
80	2.2
81	8.5
82	0.6
83	4.9
84	0.1
85	9.9
86	1.2
87	0.1
88	0.1
89	0.6
90	2.2
91	8.2
92	25.8
93	10.6
94	0.1
95	26.3
96	0.5
97	43.3
98	0.2
99	0.8
100	29.5
101	10.4
102	4.5
103	0
104	0.8
105	1.5
106	38.7
107	0.6
108	0.5
109	1
110	0.8
111	0.2
112	45.6
113	0.2
114	50
115	2.6
116	1.4
117	27.4
118	10.3
119	0
120	1.4
121	0.1
122	4.6
123	0.2
124	12.9
125	3.6
126	14.6
127	13.7
128	26.5
129	0
130	4.1
131	0.2
132	0.6
133	22.3
134	1.9
135	8.1
136	4.5
137	24.5
138	1.4
139	1.3
140	1.2
141	1.3
142	1.3
143	0.1
144	0.3
145	0.4
146	15
147	29
148	21.7
149	3.9
150	27.7
151	1.5
152	8.8
153	1.2
154	4.1
155	0.2
156	2.5
157	23.4
158	1.1
159	0.4
160	7.4
161	1.4
162	1
163	0.1
164	2
165	0.1
166	1
167	15.2
168	0.2
169	18.3
170	4.5
171	4.4
172	1.9
173	2.2
174	1
175	0.2
176	48.5
177	0.5
178	1.8
179	7.3
180	0.8
181	0.1
182	0.5
183	0.2
184	0.5
185	0.8
186	1.3
187	1.1
188	0.7
189	0.7
190	3
191	0.6
192	2.9
193	0.4
194	77.9
195	0.6
196	0.4
197	0.7
198	0.6
199	5.2
200	0.3
201	0.5
202	0.9
203	0.5
204	0.2
205	0.9
206	1.9
207	5.2
208	63.3
209	4.2
210	4.7
211	16.8
212	29.7
213	2.9
214	0.4
215	15.4
216	1.2
217	0.5
218	0.3
219	0.3
220	0.4
221	0.2
222	16.4
223	49.3
224	0.1
225	0.5
226	10.4
227	0.3
228	7.7
229	0.2
230	12.9
231	1.6
232	0.7
233	30.7
234	0.2
235	5.2
236	3.6
237	0.5
238	0.2
239	17.1
240	7.2
241	9.7
242	0.3
243	0.1
244	41.4
245	11.8
246	26
247	2.4
248	1.3
249	0
250	37.5
251	10
252	8.6
253	1.4
254	0.4
255	0.3
256	15.1
257	0.6
258	1.7
259	2.8
260	0.7
261	11.5
262	9.3
263	5.6
264	0.2
265	0.2
266	7.8
267	30.7
268	2.1
269	34.6
270	0.1
271	3.8
272	12.6
273	23.8
274	0.1
275	9.7
276	0.1
277	0.1
278	10.3
279	0.3
280	10.6
281	13.3
282	24.6
283	0.2
284	10.7
285	0.2
286	11.3
287	9.1
288	3.5
289	0.2
290	0
291	0.4
292	4.3
293	0.1
294	2.2
295	0.1
296	9.5
297	13.9
298	0.2
299	1.3
300	12.5
301	0.3
302	13
303	6.3
304	2.9
305	13.1
306	9.2
307	9.5
308	2.7
309	0.5
310	2.2
311	7.5
312	6.9
313	3.3
314	3.2
315	0.3
316	0.3
317	0.1
318	8
319	0.1
320	5.6
321	0.2
322	2.3
323	5.2
324	0.6
325	0.2
326	0.8
327	0.6
328	0.7
329	0.3
330	0.5
331	0.7
332	0.4
333	1.2
334	0.5
335	1.6
336	1
337	0.3
338	1.2
339	2.6
340	2
341	1.2
342	0.1
343	1.4
344	2.7
345	3.3
346	0.6
347	1.5
348	9.1
349	4.6
350	1.2
351	1.4
352	0.8
353	4.5
354	2.7
355	0.4
356	1
357	0.7
358	2.6
359	0.1
360	2.2
361	0.6
362	2
363	2
364	0.1
365	2
366	0.2
367	0.1
368	37
369	0
370	6.8
371	0.2
372	0.2
373	0.1
374	0.1
375	3.1
376	0
377	9
378	0.1
379	0.1
380	10.3
381	0.1
382	0.2
383	3.3
384	0
385	0.7
386	0.1
387	45.4
388	0.1
389	0.1
390	37.4
391	0.2
392	0.3
393	0.5
394	0.1
395	0.5
396	0.8
397	0.6
398	0.2
399	1.9
400	0
401	26.5
402	0.4
403	0.7
404	0.2
405	0.1
406	2.9
407	1.2
408	0.3
409	0.2
410	5.3
411	15
412	0.2
413	7.4
414	0.1
415	1.4
416	0.3
417	0.5
418	0.5
419	0.3
420	0.4
421	1
422	1.8
423	6.2
424	1.6
425	171.3
426	0.7
427	4
428	1.5
429	4.9
430	4.9
431	1.1
432	0
433	127.2
434	0.1
435	0.1
436	44.9
437	2
438	257.2
439	0.5
440	6.4
441	1.9
442	0
443	1
444	0.1
445	434.1
446	0
447	436.6
448	341.9
449	0.1
450	0
451	0.7
452	95.7
453	0.9
454	0
455	0.2
456	0
457	21.5
458	59.4
459	24.6
460	0
461	9.4
462	91
463	1.7
464	0.5
465	51.3
466	1.1
467	1.1
468	0.6
469	0
470	0.5
471	0.7
472	5.3
473	1
474	0.1
475	5
476	0.1
477	91.2
478	0.7
479	0.1
480	10.3
481	0.4
482	0.5
483	26.6
484	0.1
485	0
486	1.1
487	0.2
488	3.1
489	0.1
490	1.6
491	0.5
492	14.9
493	0.2
494	3.2
495	1.5
496	0.1
497	4.4
498	0
499	0.2
500	2.1
501	0.4
502	5.7
503	0.1
504	0.1
505	0.7
506	2.2
507	4.6
508	0.6
509	1.7
510	0.6
511	0.3
512	0.9
513	0
514	0.9
515	0.1
516	0
517	3.7
518	0
519	0
520	2.8
521	0.1
522	0
523	0.1
524	15.6
525	0
526	0
527	0
528	0.1
529	0.3
530	12.8
531	8.8
532	28
533	0
534	0
535	15.4
536	13.6
537	1.8
538	0.4
539	0
540	0
541	2.2
542	8.1
543	0
544	0.3
545	2.7
546	5.8
547	0
548	1.7
549	3.7
550	0
551	1.7
552	0
553	1.5
554	0.3
555	0
556	0
557	0
558	1.6
559	0.1
560	3.4
561	4.1
562	8.8
563	0.7
564	1.1
565	0.2
566	8.3
567	0
568	5.7
569	0
570	0.2
571	4.9
572	2.8
573	0
574	0
575	0
576	9.5
577	0.5
578	0.2
579	0.9
580	5.6
581	0.8
582	0
583	0
584	0.1
585	14.3
586	0
587	11.3
588	0
589	9.8
590	0.4
591	0
592	0.7
593	6.8
594	0
595	0
596	0
597	0.2
598	0
599	14
600	0
601	0
602	0.2
603	159.6
604	0
605	0.6
606	0
607	0
608	0
609	1.7
610	0
611	0.4
612	2.4
613	0.1
614	93.5
615	0.1
616	1.2
617	8.1
618	109.7
619	0.1
620	0
621	0
622	91.7
623	81.4
624	99.9
625	0
626	0
627	9.6
628	0
629	0.2
630	26.3
631	0
632	156.9
633	12.4
634	0.1
635	0.2
636	0.3
637	0.1
638	0
639	108.4
640	0.1
641	14.9
642	0.8
643	78.3
644	2.9
645	151.7
646	13.5
647	0
648	235
649	83.3
650	0
651	26.5
652	0
653	0.3
654	0
655	0.1
656	0
657	74.9
658	0.5
659	83.8
660	3.7
661	0.3
662	16.2
663	74.6
664	0
665	0
666	0.1
667	0.6
668	34.1
669	1.8
670	0.1
671	0.1
672	0
673	21.3
674	0.2
675	10.8
676	62.6
677	11.8
678	0.1
679	0
680	0.1
681	16.7
682	65.4
683	17.2
684	72.8
685	0
686	13.9
687	0.1
688	8.8
689	0
690	23.2
691	0.2
692	8.8
693	0.1
694	0.1
695	0.2
696	26
697	0
698	48.3
699	70
700	7.7
701	0.2
702	19.8
703	6.8
704	68.6
705	38.8
706	0.1
707	14.2
708	13.8
709	31.3
710	69.4
711	0.1
712	5.4
713	66.3
714	0
715	48.8
716	0.4
717	196.6
718	16.5
719	55.4
720	6.5
721	0
722	25.3
723	11.7
724	90
725	0
726	0.2
727	0.1
728	33.8
729	0.2
730	69.8
731	0.1
732	0.1
733	49.3
734	4.6
735	3.4
736	0.1
737	82.7
738	7.8
739	88
740	85.1
741	32.7
742	342
743	63.8
744	0.2
745	0.1
746	3.1
747	7.5
748	0
749	49.5
750	0
751	4.3
752	61.7
753	7.6
754	13.8
755	66
756	7.7
757	15.5
758	34.1
759	0
760	2.8
761	0
762	33.2
763	61.3
764	8.1
765	4.7
766	0.5
767	48.7
768	30.6
769	30.8
770	27.6
771	16
772	26.7
773	2.6
774	1.6
775	0.2
776	0.1
777	24.6
778	8.7
779	0.2
780	39.1
781	53.7
782	741.1
783	745.6
784	718.2
