"COMID"	"Value"
1	32
2	0.2
3	30
4	20.5
5	14.4
6	1.1
7	76.3
8	0.8
9	0
10	0.4
11	28.2
12	0
13	0.4
14	15.1
15	0.7
16	0.9
17	40.5
18	28.7
19	49
20	40.2
21	3.2
22	25.5
23	0.2
24	0
25	5.9
26	9.8
27	3.7
28	11.5
29	0.4
30	2
31	35.1
32	14
33	23.5
34	0
35	13.7
36	0.1
37	8.9
38	0.3
39	0
40	0.6
41	14.8
42	2.5
43	0.8
44	11.8
45	0.5
46	0.4
47	4.1
48	22.9
49	3
50	4.4
51	0
52	0.7
53	0.2
54	28.6
55	27
56	29.8
57	0.3
58	0
59	0.9
60	0
61	0.1
62	0.1
63	40.5
64	1
65	0.1
66	6
67	14.3
68	2.6
69	0.9
70	2
71	0.8
72	6.4
73	0
74	41
75	3.3
76	3.3
77	4.2
78	0.7
79	18.5
80	2
81	7.7
82	2.1
83	2.9
84	0.3
85	4.4
86	5.5
87	0
88	0
89	0.1
90	1
91	11.3
92	14.8
93	4.3
94	0.1
95	73.6
96	0.7
97	18
98	0.3
99	0.2
100	17
101	19.6
102	2.1
103	0
104	2.7
105	2.7
106	12.8
107	0.2
108	0.5
109	1.3
110	0.6
111	0.7
112	17
113	0
114	19.9
115	1
116	6.2
117	11.8
118	4.1
119	0.1
120	0.4
121	0.5
122	1.9
123	0.9
124	3.3
125	14.9
126	6.9
127	12.2
128	10.9
129	0
130	4.4
131	1.3
132	0.6
133	8.8
134	1.1
135	2
136	13.1
137	8.2
138	0.7
139	0.4
140	1.2
141	0.8
142	1.2
143	0.1
144	0.6
145	0.6
146	5
147	39.2
148	6.6
149	1.2
150	7.2
151	5.9
152	1.5
153	0.4
154	1
155	1.2
156	4.6
157	6.3
158	0.8
159	2
160	3.3
161	4.3
162	0.9
163	0.7
164	2.2
165	0.1
166	0.8
167	5.5
168	0.2
169	5.6
170	1.6
171	12.3
172	2.2
173	6
174	0.6
175	0.9
176	16
177	2.6
178	0.5
179	1.9
180	0.7
181	0.8
182	0.6
183	1.7
184	0.6
185	0.9
186	0.8
187	0.2
188	0.7
189	0.6
190	1
191	0.7
192	0.8
193	1.8
194	18.5
195	3
196	0.6
197	3.3
198	0.6
199	1.6
200	0.6
201	0.5
202	1.2
203	0.8
204	0.4
205	1.2
206	7.4
207	8.4
208	17.2
209	1.2
210	15.3
211	38.2
212	6.7
213	0.7
214	0.8
215	4.2
216	0.3
217	2.4
218	0
219	0
220	0.8
221	0.3
222	3.8
223	14.3
224	0.5
225	0.1
226	2.2
227	1.5
228	1.8
229	0.4
230	12.4
231	6.4
232	0.2
233	9.8
234	0.3
235	4.6
236	0.7
237	1.9
238	0.1
239	3.9
240	24.2
241	2.2
242	0.3
243	0.2
244	11.8
245	3.1
246	8
247	3.3
248	2
249	0.3
250	10.4
251	2.3
252	26.9
253	0.2
254	1.2
255	0.7
256	16.6
257	0.7
258	4.9
259	3.5
260	1.5
261	2.4
262	2
263	6.1
264	0.5
265	0.6
266	1.4
267	9.4
268	8
269	9.8
270	0.3
271	13.3
272	2.2
273	7.9
274	0.2
275	1.8
276	0.3
277	0.4
278	1.7
279	0.5
280	1.8
281	1.7
282	7.2
283	0.3
284	8.6
285	0.4
286	1.4
287	28.6
288	4
289	0.6
290	0.1
291	3.9
292	5.2
293	0.2
294	12.9
295	0.2
296	1.8
297	2.7
298	0.2
299	4.3
300	2.4
301	0.6
302	2.6
303	1.4
304	4.2
305	2.7
306	7.6
307	1.9
308	8.2
309	1.2
310	0.5
311	1.8
312	1.3
313	0.7
314	3.7
315	0.6
316	0.7
317	0.2
318	6.1
319	0.3
320	1.2
321	0.3
322	0.5
323	1.6
324	1.4
325	0.4
326	8
327	1.4
328	1.3
329	0.7
330	0.9
331	1.1
332	0.5
333	1.5
334	0.8
335	4
336	1.2
337	0.7
338	1.4
339	2.4
340	1.8
341	1.5
342	0.2
343	1.8
344	7.5
345	2.6
346	1.7
347	1.8
348	7.6
349	4.8
350	1.5
351	1.6
352	1.3
353	12.6
