"COMID"	"Value"
1	11.5
2	0.8
3	17.4
4	32
5	1.2
6	0.6
7	17.5
8	1.7
9	0.1
10	0.2
11	43.8
12	0
13	0.5
14	17.8
15	1.8
16	0.3
17	15.4
18	7.3
19	20.8
20	9.9
21	6
22	17.3
23	0.1
24	0.1
25	8.5
26	13.5
27	5.9
28	1.8
29	0.2
30	3.4
31	10.4
32	1.8
33	18.9
34	0
35	20.4
36	0.1
37	14.3
38	0.2
39	0.1
40	0
41	16.7
42	5.6
43	0
44	1.9
45	1.1
46	0.6
47	1.2
48	18
49	6.8
50	4.9
51	0
52	0.9
53	0.1
54	15.7
55	16
56	9
57	0
58	0
59	2.1
60	0.1
61	0.1
62	0.1
63	18
64	3.3
65	0.1
66	3.2
67	15.3
68	1
69	1.9
70	1.2
71	0.3
72	10.8
73	0
74	10.2
75	2.3
76	1.7
77	2.7
78	2
79	14.7
80	1.1
81	11.5
82	1.1
83	7.2
84	0.2
85	9.3
86	1.5
87	0.1
88	0.1
89	0.5
90	3.7
91	11.2
92	17.4
93	12
94	0.1
95	16.5
96	0.6
97	11.2
98	0.3
99	1.1
100	14.2
101	9.6
102	6.9
103	0
104	1.7
105	1.7
106	11
107	0.9
108	0.2
109	1.1
110	0.6
111	0.3
112	11.7
113	0.1
114	11.6
115	4.1
116	1.5
117	3.6
118	3.1
119	0.2
120	1.8
121	0.7
122	8.2
123	0.4
124	2.4
125	3.5
126	19.2
127	19.8
128	4.6
129	0
130	3.9
131	0.3
132	0.7
133	3.7
134	4.8
135	2
136	3.7
137	5.4
138	0.5
139	0.6
140	4.1
141	2.8
142	1.6
143	0.3
144	1.2
145	0.6
146	3.6
147	16
148	6.5
149	2.3
150	5.4
151	3
152	2
153	0.6
154	1.4
155	0.4
156	3.2
157	6.2
158	0.7
159	0.6
160	10.4
161	2.4
162	1.3
163	0.7
164	2.8
165	0.2
166	1.4
167	3.1
168	0.2
169	3.7
170	4.5
171	2.2
172	2.4
173	3.7
174	1
175	0.8
176	20.3
177	0.6
178	0.7
179	1.7
180	1.2
181	0.2
182	1.6
183	0.9
184	1.4
185	1
186	2
187	0.6
188	1.4
189	1.3
190	3.2
191	1.4
192	1
193	0.8
194	19.5
195	1.9
196	1
197	0.7
198	1.5
199	1.6
200	1.3
201	1.8
202	1
203	1
204	0.3
205	1
206	3.7
207	6.6
208	17
209	1.6
210	1.6
211	12.6
212	4.2
213	1.3
214	0.5
215	2.9
216	0.6
217	0.6
218	0.2
219	0.3
220	0.9
221	0.3
222	2.7
223	14.1
224	0.2
225	0.3
226	1.9
227	0.8
228	1.9
229	0.4
230	7.7
231	1
232	0.4
233	11.5
234	0.4
235	2.6
236	1.3
237	1.2
238	0.1
239	1.9
240	3.2
241	1.7
242	0.3
243	0.2
244	11.1
245	2.5
246	9.3
247	2.7
248	1.6
249	0.1
250	9.4
251	1.7
252	4.3
253	0.6
254	0.7
255	0.6
256	14.1
257	0.9
258	2.2
259	3
260	1
261	2.3
262	1.6
263	3.1
264	0.5
265	0.5
266	1.7
267	7.4
268	1.4
269	8.5
270	0.3
271	2.7
272	1.7
273	8.1
274	0.2
275	1.6
276	0.3
277	0.3
278	1.6
279	0.4
280	1.4
281	1.6
282	6.8
283	0.2
284	7.3
285	0.3
286	1.3
287	5.9
288	2.4
289	0.1
290	0.2
291	0.5
292	2.9
293	0.3
294	1.5
295	0.2
296	3.7
297	6
298	0.3
299	1.5
300	5.7
301	0.4
302	5.9
303	2.1
304	1.8
305	5.9
306	6
307	5.1
308	3.3
309	0.3
310	0.7
311	4.3
312	3.2
313	1.4
314	2.2
315	0.4
316	0.3
317	0.2
318	4.8
319	0.3
320	3.2
321	0.2
322	0.8
323	3.3
324	0.5
325	0.3
326	0.8
327	0.6
328	0.7
329	0.4
330	0.6
331	1
332	0.4
333	1.3
334	0.6
335	1.6
336	1.2
337	0.4
338	1.3
339	2.2
340	2
341	1.2
342	0.3
343	1.9
344	5.9
345	2.3
346	0.6
347	1.8
348	5.3
349	3.1
350	1.3
351	1.8
352	1.3
353	5.9
354	2.6
355	0.4
356	1.5
357	0.6
358	2.4
359	0.2
360	2.3
361	0.9
362	2.1
363	2.1
364	0.2
365	2.1
366	0.5
367	0.4
368	63.7
369	0.2
370	6.9
371	0.2
372	0.2
373	0.4
374	0.3
375	2.9
376	0
377	7.1
378	0.2
379	0.3
380	6.8
381	0.2
382	0.4
383	4.8
384	0.4
385	0.7
386	0.3
387	72.6
388	0.9
389	0.2
390	62.1
391	0.1
392	0.5
393	0.7
394	0.1
395	0.5
396	0.9
397	0.7
398	0.2
399	1.9
400	0.1
401	11.5
402	0.5
403	0.5
404	0.3
405	0.3
406	4.6
407	1.1
408	0.3
409	0.3
410	4.5
411	11.2
412	1.7
413	7.5
414	0.4
415	1.1
416	0.2
417	0.4
418	0.4
419	0.7
420	0.3
421	0.8
422	1.3
423	6.5
424	2.7
425	261.3
426	0.3
427	3.2
428	2.1
429	5.8
430	3.8
431	0.6
432	0.2
433	189.8
434	0.2
435	0
436	68.7
437	1.6
438	327.5
439	0.4
440	6.9
441	0.9
442	0
443	1.1
444	0.3
445	455
446	0.2
447	476.4
448	407.8
449	0
450	0.2
451	0.4
452	15.9
453	0.5
454	0
455	0.1
456	0.1
457	20.6
458	10.7
459	1.1
460	0.1
461	8.7
462	51.6
463	1.9
464	0.4
465	8.8
466	1.1
467	0.7
468	1
469	0
470	0.6
471	1.1
472	6.4
473	0.4
474	0.4
475	3.5
476	0.6
477	45.6
478	0.8
479	0.1
480	11.4
481	0.5
482	0.2
483	23.9
484	0.1
485	0.1
486	1.7
487	0.2
488	3.9
489	0.3
490	2.3
491	0.4
492	11.2
493	0.4
494	2.5
495	2.8
496	0.3
497	1.2
498	0
499	0.5
500	1
501	0.2
502	2.8
503	0
504	0.1
505	0.7
506	1.5
507	2
508	0.6
509	1.1
510	0.2
511	0.4
512	0.9
513	0.5
514	1.3
515	0.8
516	0.1
517	4.5
518	0.1
519	0.1
520	7
521	0.1
522	0.2
523	0.8
524	20.8
525	0
526	0.1
527	0
528	0.4
529	1.2
530	6.9
531	4.3
532	28.7
533	0
534	0
535	7.9
536	13.5
537	3.6
538	1.6
539	0
540	0.1
541	2.3
542	5.3
543	0
544	1.8
545	4.7
