"COMID"	"Value"
1	104.1
2	18.1
3	120
4	144.3
5	53.4
6	2.3
7	87.1
8	14.4
9	0.3
10	0.7
11	130
12	0.3
13	0.2
14	146.8
15	14.8
16	3.4
17	96.9
18	43.4
19	108.5
20	99.6
21	58.9
22	140.3
23	0.3
24	0.2
25	77.1
26	87.9
27	68.4
28	56
29	2.3
30	15.4
31	95.5
32	54.3
33	133.5
34	0.1
35	87.1
36	0.7
37	108.2
38	0.6
39	0.1
40	1.6
41	129.8
42	50.5
43	1.5
44	64.1
45	21.1
46	0.2
47	4.2
48	129.2
49	75.6
50	27
51	0.1
52	0.4
53	0.7
54	124.7
55	118.2
56	92.2
57	1.4
58	0.1
59	30.5
60	0.1
61	0.2
62	0.3
63	79.8
64	47
65	0.1
66	15.9
67	112.4
68	2.4
69	37.1
70	10.8
71	1.5
72	92.4
73	0
74	49
75	11.4
76	5.8
77	19.1
78	23.5
79	100.3
80	3
81	49.1
82	6.2
83	72.6
84	0.2
85	83.5
86	4.4
87	0.1
88	0.1
89	11.5
90	38.4
91	38.7
92	103.2
93	84.3
94	0.6
95	85.7
96	3.5
97	107.2
98	0.2
99	16.4
100	98.8
101	39.6
102	74.8
103	0
104	9.6
105	5.8
106	103.1
107	9.6
108	0.8
109	2.9
110	2.1
111	1.2
112	110
113	3.1
114	105.5
115	35.9
116	4.8
117	69.3
118	63.6
119	0.1
120	11.9
121	0.3
122	56.9
123	1.3
124	49.8
125	15.2
126	108
127	55.6
128	79
129	0
130	12.5
131	0.7
132	3
133	73.4
134	37.9
135	75.4
136	15.5
137	84.5
138	1.1
139	0.6
140	31.7
141	39.7
142	4.7
143	0.2
144	11.9
145	1.6
146	65.6
147	82.1
148	85.9
149	87.6
150	84.2
151	9.3
152	60.6
153	0.6
154	73.4
155	1.2
156	10.3
157	83.5
158	2.7
159	1.9
160	79.1
161	8.7
162	2.4
163	0.3
164	8.2
165	0.1
166	2.2
167	70
168	0.1
169	79.6
170	50.7
171	13
172	6.3
173	13.4
174	1.6
175	0.5
176	117.9
177	2.1
178	42.7
179	59.4
180	1.8
181	0.5
182	10.9
183	2.9
184	2
185	2.2
186	17.6
187	35.8
188	2
189	1.9
190	39.6
191	2
192	51.8
193	3.9
194	124.1
195	6
196	1.6
197	2.5
198	2.1
199	55.4
200	1.7
201	2.4
202	2.5
203	1.4
204	0.7
205	2.6
206	16.2
207	23.7
208	108.2
209	61.2
210	11.6
211	87.7
212	68.7
213	57.2
214	1.7
215	69.8
216	35.1
217	1.5
218	12.8
219	11.9
220	1.4
221	0.1
222	66.1
223	96.6
224	0.5
225	22.5
226	58.9
227	3.2
228	62.8
229	0.9
230	52.1
231	3.9
232	31.4
233	83.7
234	0.2
235	21.6
236	46.2
237	1.1
238	14.6
239	49.8
240	18.8
241	56.4
242	0.2
243	0.2
244	82.9
245	63.3
246	67.2
247	8.7
248	5.4
249	0.2
250	79.6
251	48.6
252	46.3
253	25.2
254	2
255	1.2
256	50.4
257	1.7
258	14.4
259	9.3
260	3.7
261	64.3
262	46.1
263	22.4
264	0.7
265	0.7
266	54.2
267	77.6
268	23.5
269	82.2
270	0.6
271	10.1
272	49.2
273	63.8
274	0.1
275	43.6
276	0.1
277	0.8
278	40.4
279	0.9
280	44.8
281	46.9
282	65.3
283	0.8
284	27.3
285	0.4
286	41.3
287	49.2
288	13.3
289	1.6
290	0.2
291	10.3
292	14
293	0.1
294	25
295	0.3
296	40.5
297	70.3
298	0.1
299	3.1
300	66.6
301	0.6
302	68.6
303	33.4
304	14.1
305	68.2
306	34.6
307	66.7
308	7.5
309	4.6
310	24.3
311	59.5
312	57.2
313	37.3
314	19.8
315	1.2
316	1.1
317	0.1
318	39.1
319	0.1
320	50.5
321	0.4
322	24.8
323	44.2
324	3.7
325	0.2
326	15.5
327	2.9
328	2.7
329	0.5
330	0.8
331	2.6
332	0.7
333	2.2
334	1.5
335	3.9
336	1.6
337	0.3
338	1.9
339	12.1
340	5.8
341	1.9
342	0.1
343	2.2
344	13.9
345	10.7
346	1
347	2.2
348	27.4
349	13
350	2.1
351	2.5
352	1.6
353	12.7
354	7.3
355	0.3
356	2
357	0.9
358	6.6
359	0.1
360	5.2
361	1.4
362	4.7
363	4.1
364	0.1
365	4.8
366	4.7
367	0.1
368	135.2
369	0.1
370	16
371	0.2
372	0.7
373	5.7
374	0.1
375	30.6
376	0
377	19.6
378	5
379	0.1
380	21
381	0
382	0.2
383	13.8
384	0.2
385	0.9
386	0.1
387	150.5
388	0.5
389	0.4
390	126.9
391	1
392	1.3
393	0.6
394	1.3
395	0.3
396	1.4
397	0.7
398	0.3
399	4.7
400	0.5
401	42.3
402	0.5
403	2.7
404	0.2
405	0.6
406	47.3
407	3.2
408	0.3
409	0.2
410	31
411	29.8
412	0.7
413	67.3
414	0.6
415	1.3
416	0.2
417	0.5
418	0.4
419	6.4
420	0.3
421	2.2
422	2.3
423	44.3
424	28.4
425	257
426	0.9
427	20.1
428	30
429	10.4
430	15
431	1.8
432	0.9
433	186.2
434	1.9
435	0.2
436	80.8
437	4.2
438	330
439	0.8
440	8.3
441	12.6
442	0.1
443	24.1
444	1.7
445	504.1
446	0.1
447	520.9
448	432.9
449	0.1
450	5
451	1.1
452	112.3
453	1.3
454	0.1
455	11.2
456	0.1
457	33.9
458	111.1
459	53.6
460	2.3
461	105.1
462	129.2
463	11.6
464	9.5
465	117
466	3
467	9.2
468	1.6
469	2.1
470	1.8
471	5.5
472	15
473	24.2
474	0.8
475	17.5
476	0.7
477	129.9
478	1.4
479	4.1
480	35.5
481	2.3
482	1.1
483	58.8
484	0.3
485	0.7
486	7.4
487	2.6
488	13.5
489	2.4
490	10.9
491	5.1
492	42.7
493	2.9
494	32.4
495	9.6
496	1
497	29
498	1.2
499	2.7
500	11.4
501	1.9
502	41.9
503	0.1
504	0.3
505	4.5
506	13.7
507	24.4
508	4.3
509	9.4
510	2
511	14.8
512	19.7
513	0.3
514	4.3
515	1.2
516	0.6
517	18.6
518	1
519	2.4
520	10.9
521	1
522	0.3
523	0.7
524	51.6
525	0.8
526	2.7
527	1.2
528	0.1
529	1.4
530	51.3
531	31.9
532	79.6
533	1.3
534	0.1
535	50.8
536	43.8
537	8
538	2.3
539	0
540	0.1
541	16.6
542	35.2
543	0.2
544	1.5
545	10.4
546	37.5
547	0
548	7.6
549	16.6
550	0
551	14.8
552	0
553	3.2
554	0.7
555	0.1
556	0
557	1.4
558	10.4
559	14
560	23.1
561	7.8
562	43.9
563	1.3
564	8.2
565	14.3
566	35.7
567	0.1
568	30.6
569	3.3
570	0.4
571	8.7
572	15.1
573	1.3
574	0
575	0.1
576	26
577	3.7
578	11.9
579	31.3
580	23.1
581	3.9
582	0
583	0.1
584	0.1
585	36
586	0
587	29.8
588	0
589	22.1
590	0.6
591	0
592	39.1
593	20.2
594	3.6
595	0
596	0.1
597	0.4
598	0.4
599	33.8
600	2.1
601	0.5
602	0.6
603	304.7
604	0
605	2.3
606	0
607	0.1
608	1.1
609	7
610	0.1
611	0.7
612	6.9
613	0.3
614	148.2
615	0.2
616	3.5
617	30
618	260.2
619	7.2
620	3.1
621	0
622	176
623	181.2
624	152
625	0.1
626	0.1
627	27.8
628	0.3
629	5.3
630	64.5
631	0.1
632	316.4
633	62.7
634	0.3
635	9.9
636	5.8
637	4.3
638	0.1
639	301.9
640	0.3
641	45
642	2.5
643	139.2
644	11
645	331.9
646	68.5
647	0.1
648	427.1
649	124.7
650	0.1
651	71.9
652	0.3
653	0.4
654	0.1
655	0.7
656	0.3
657	153.2
658	1.2
659	132.7
660	17.3
661	0.8
662	81.4
663	131.1
664	0
665	0.1
666	0.1
667	2.7
668	52.3
669	4.3
670	0.1
671	0.1
672	0.1
673	92.2
674	0.3
675	89.1
676	101.3
677	48.9
678	4.2
679	0.2
680	0.1
681	112.4
682	129.6
683	44.4
684	115.8
685	0.1
686	54.7
687	0.9
688	113.6
689	0.1
690	89.3
691	0.7
692	41.8
693	3.9
694	0.1
695	0.5
696	139.4
697	0.2
698	119.6
699	132.5
700	74.5
701	0.4
702	142.2
703	85.2
704	135
705	66
706	4.3
707	65.7
708	115.9
709	67.3
710	107.9
711	0.1
712	27.5
713	98.1
714	1.4
715	93.2
716	3.6
717	360.3
718	127.1
719	88.4
720	80
721	0.1
722	60.8
723	120.9
724	163.5
725	0.1
726	1
727	0.2
728	78.5
729	0.4
730	105.7
731	5.4
732	0.1
733	75.7
734	45.3
735	22.4
