"COMID"	"Value"
1	123.4
2	20.8
3	138.5
4	79.8
5	62.3
6	5
7	71.7
8	34.5
9	2.1
10	1.5
11	104
12	3.5
13	7.5
14	163.3
15	42.2
16	5.6
17	82.4
18	48.2
19	124.4
20	105
21	34.1
22	148.3
23	0.2
24	1
25	54.1
26	28.4
27	28.9
28	63.8
29	4.3
30	38.4
31	117.3
32	48.9
33	146.5
34	1
35	38.7
36	6
37	110.3
38	1.3
39	0.5
40	3.5
41	141.7
42	18.9
43	3.2
44	58.8
45	14
46	8.3
47	45.4
48	131
49	41.2
50	25
51	0.7
52	21.1
53	7.9
54	137.7
55	130.6
56	107.4
57	3
58	0.7
59	20.5
60	1.1
61	4.4
62	4.1
63	84.4
64	18.7
65	2.1
66	22.2
67	101.2
68	50.3
69	5.5
70	11.4
71	3.7
72	76
73	1.4
74	74
75	20.8
76	23
77	26.8
78	4.5
79	123.1
80	14.6
81	26.1
82	12.6
83	47.2
84	0.7
85	59
86	52.9
87	1.4
88	1.7
89	3.3
90	21
91	33.6
92	118.5
93	65
94	4.1
95	78.9
96	3.3
97	113.4
98	0.3
99	5.6
100	126.2
101	50.7
102	41.7
103	0.7
104	16.5
105	10
106	117.7
107	9
108	0.9
109	4.4
110	2.3
111	4.1
112	117.5
113	1
114	114.6
115	20.7
116	66.6
117	80.2
118	71
119	2.8
120	11.4
121	14
122	59
123	5
124	67.6
125	97.2
126	116.6
127	31.5
128	88.1
129	0.4
130	13.2
131	36
132	0.9
133	82.1
134	33.9
135	59.6
136	82.3
137	90.4
138	3.3
139	1.6
140	29.6
141	18.3
142	2.5
143	3.7
144	7.5
145	0.9
146	66.2
147	81.1
148	91.7
149	58.5
150	77
151	18.9
152	54.6
153	1
154	46
155	4.8
156	11.5
157	82.8
158	3.3
159	52.2
160	75.3
161	8.7
162	0.9
163	22.5
164	8.8
165	2.6
166	1.1
167	83.1
168	3
169	87.4
170	41.2
171	50
172	7.7
173	12
174	1.7
175	33.2
176	122.8
177	59.8
178	24.7
179	51.5
180	1.2
181	2.4
182	13.1
183	7
184	0.2
185	1.1
186	18.9
187	15.4
188	0.6
189	0.7
190	24.5
191	0.6
192	34.6
193	4.1
194	118.9
195	10.3
196	0.4
197	53.1
198	0.5
199	44.4
200	0.3
201	0.3
202	2.4
203	0.5
204	0.4
205	2.2
206	28.5
207	19.3
208	109.4
209	43.4
210	53.3
211	76.6
212	63.2
213	38.7
214	1
215	70
216	21
217	44.5
218	4.6
219	6.5
220	0.4
221	8.3
222	61.9
223	100.7
224	1.1
225	8.1
226	46.9
227	4.6
228	44.3
229	0.2
230	27.8
231	49
232	19.5
233	98.7
234	5.7
235	9.5
236	32.5
237	43.2
238	6.6
239	48.7
240	68
241	46
242	0.4
243	2.9
244	86.5
245	50.1
246	77.6
247	5.8
248	3.1
249	0.2
250	85.4
251	45.8
252	41.8
253	16.6
254	1.1
255	0.4
256	31.7
257	0.7
258	21.3
259	6.6
260	2.1
261	50.6
262	41.9
263	9.9
264	0.3
265	0.2
266	39.9
267	77.8
268	27.5
269	92.6
270	0.2
271	47.2
272	48.3
273	67.3
274	3.1
275	36.6
276	12.7
277	0.2
278	36.9
279	0.3
280	32.8
281	45.4
282	57.4
283	0.2
284	19.9
285	0.3
286	30.1
287	52.4
288	7.7
289	0.1
290	0.1
291	16.8
292	8.9
293	3
294	29.3
295	0.1
296	35.8
297	46.8
298	0.1
299	37.3
300	44
301	0.2
302	56.4
303	26
304	9.3
305	48.7
306	22.4
307	45.8
308	31
309	1.7
310	13.3
311	38.9
312	43.9
313	19.7
314	8.5
315	0.2
316	0.3
317	3
318	13.5
319	8.3
320	44
321	0.2
322	11.5
323	37.4
324	2.1
325	11.6
326	24.3
327	1.6
328	1.3
329	0.3
330	0.2
331	0.6
332	0.2
333	0.4
334	0.4
335	13.5
336	0.3
337	16.6
338	0.4
339	3.6
340	1.5
341	0.5
342	2.7
343	0.3
344	15.2
345	4
346	17.4
347	0.3
348	18.2
349	10.1
350	0.3
351	0.6
352	0.3
353	29.5
354	5.8
355	8.8
356	0.5
357	5.4
358	4.6
359	2.7
360	3.9
361	0.6
362	3.8
363	2.9
364	2.8
365	13.7
366	6.1
367	2.9
368	153.1
369	1.7
370	31.1
371	3.5
372	0.2
373	7.4
374	3
375	34.1
376	0
