"COMID"	"Value"
1	52.1
2	13.7
3	57.1
4	95.8
5	13
6	2.6
7	49.3
8	19.3
9	0.4
10	0.7
11	109.3
12	0.3
13	5.9
14	53.2
15	17.8
16	0
17	56.5
18	26.4
19	47.9
20	43.1
21	36.8
22	54.5
23	0.5
24	0.2
25	33.8
26	63.7
27	27.8
28	16.7
29	0
30	30.2
31	44.4
32	17.4
33	59.4
34	0.2
35	93
36	0.6
37	49.2
38	0.7
39	0.1
40	0.3
41	50.8
42	35.7
43	0.4
44	16.3
45	11.9
46	6.5
47	10.1
48	58.3
49	30.7
50	50.5
51	0.1
52	12.5
53	0.8
54	50.5
55	53.5
56	38.2
57	0.2
58	0.1
59	20.3
60	0.1
61	0.5
62	0.6
63	46.9
64	20.8
65	0.3
66	16
67	48.7
68	10.1
69	13.6
70	20.3
71	1.3
72	37.7
73	0.1
74	38.8
75	23.9
76	18.1
77	11.3
78	12.1
79	50.5
80	9.7
81	79
82	4.6
83	31.4
84	0.3
85	33.1
86	12.1
87	0.1
88	0.1
89	4.2
90	23.4
91	77.4
92	51.9
93	37.3
94	0.5
95	48.2
96	3.6
97	43.4
98	0
99	6.5
100	48.3
101	35.7
102	27.4
103	0.1
104	10.7
105	9.7
106	42.2
107	11.4
108	0.2
109	2.8
110	1.8
111	0.9
112	40.8
113	1.1
114	40.9
115	23.7
116	12.5
117	15.1
118	15.3
119	1
120	15
121	10.7
122	30.2
123	1.8
124	13.5
125	18.9
126	44.8
127	71.2
128	15.3
129	0.1
130	29.9
131	4.2
132	2.6
133	15.7
134	19.1
135	11.1
136	17.8
137	16.6
138	2.6
139	1.5
140	20.1
141	18.4
142	5.6
143	1.4
144	12.2
145	1.5
146	14.8
147	45.2
148	17.5
149	10.1
150	20.4
151	26.3
152	10.9
153	0.9
154	7.8
155	2.7
156	26.8
157	17.8
158	4.2
159	6.7
160	32.8
161	19.6
162	2.3
163	11.4
164	17.7
165	1.1
166	1.9
167	13.6
168	1.5
169	13.7
170	27
171	12.3
172	11.2
173	27.8
174	1.5
175	11.7
176	54.5
177	7.2
178	5.8
179	10.1
180	1.5
181	1.1
182	11
183	8.4
184	1.5
185	3
186	19.6
187	4.7
188	1.7
189	1.3
190	26.2
191	1.1
192	7.9
193	8.4
194	57.6
195	15.5
196	1.2
197	7.7
198	1
199	8.9
200	1.1
201	1.3
202	5.8
203	1.8
204	1.4
205	5.5
206	24.7
207	61.4
208	51
209	9
210	12.8
211	40.6
212	13.9
213	8.5
214	1.9
215	10.9
216	6.2
217	6.6
218	2.9
219	4.4
220	1.5
221	2.1
222	10.3
223	41.3
224	1.3
225	3.5
226	8.5
227	7.2
228	8.4
229	0.7
230	66.5
231	9.1
232	6.4
233	35.7
234	4.2
235	35.2
236	7.5
237	14.1
238	2.2
239	9.5
240	19.4
241	7.8
242	0.5
243	1.2
244	31.3
245	9.1
246	30.2
247	20.6
248	10.4
249	1.3
250	29
251	8.4
252	7.1
253	5.4
254	2.2
255	0.9
256	107.8
257	2.2
258	16.7
259	24.1
260	4.9
261	9
262	8.3
263	33.8
264	0.8
265	0.5
266	6.2
267	26.6
268	3.8
269	27.9
270	0.4
271	14.7
272	7.3
273	26.8
274	1
275	7.8
276	2.5
277	0.5
278	7.6
279	1.3
280	6.7
281	6.7
282	23.6
283	1.4
284	42.8
285	0.9
286	6.6
287	8.5
288	24.4
289	4.9
290	0.1
291	2.8
292	24.4
293	1.4
294	4.7
295	0.3
296	16.3
297	23.3
298	0.3
299	15.7
300	25.3
301	0.9
302	25.3
303	15.7
304	15.2
305	22.8
306	37.8
307	24.1
308	22.1
309	2.7
310	11.1
311	23.2
312	17
313	14.8
314	18.5
315	2.5
316	2.3
317	1.4
318	45.9
319	1.6
320	18.5
321	0.9
322	11.3
323	20.8
324	4.4
325	2.1
326	3.6
327	4.9
328	5.2
329	1.4
330	1.3
331	3.2
332	2.3
333	6.8
334	3.4
335	12.4
336	5.5
337	3.9
338	6.2
339	12.2
340	6.4
341	6.1
342	1.5
343	4.2
344	33.2
345	12.7
346	6.4
347	4.5
348	34
349	17.9
350	5.5
351	4.1
352	3.9
353	30.5
354	10.6
355	2
356	4
357	2.4
358	9.7
359	1.3
360	8.5
361	3.5
362	7.9
363	6.9
364	1.5
365	15.5
366	1.6
367	2.1
368	143
369	1.1
370	32.5
371	1.1
372	0.8
373	1.8
374	2.1
375	7.2
376	0
377	32.7
378	1.7
379	1.8
380	32.7
381	1.5
382	1
383	30.5
384	1.9
385	2.8
386	1.8
387	147
388	12
389	3.7
390	126.5
391	0.5
392	6
393	2.9
394	0.5
395	1.5
396	7.3
397	2.7
398	0.4
399	17.5
400	0.2
401	47.6
402	1.9
403	9.2
404	1.5
405	0.2
406	7.2
407	15.9
408	2
409	1.5
410	3.8
411	47.5
412	2.2
413	8.1
414	1.1
415	9.8
416	1.6
417	4.4
418	3.1
419	2.3
420	2.8
421	13.1
422	19
423	22.3
424	5.9
425	491.5
426	9.2
427	0.4
428	7.4
429	32.5
430	0.9
431	10.4
432	0.5
433	375.9
434	0.9
435	0.1
436	298.2
437	18.8
438	449.2
439	7.9
440	24.2
441	0.4
442	0
443	7
444	0.7
445	554.1
446	0.2
447	571.3
448	526.1
449	0
450	2.8
451	6.9
452	65.9
453	9.2
454	0
455	2.3
456	0.1
457	44.5
458	38.7
459	12.4
460	0.7
461	35.4
462	71.8
463	19.2
464	2.3
465	37.1
466	9.6
467	0.3
468	1.7
469	0.1
470	2.8
471	11.9
472	26.2
473	4.9
474	1.2
475	43.2
476	0.6
477	69.8
478	5.2
479	0.1
480	42.2
481	6.4
482	3.6
483	55.9
484	0.1
485	0.1
486	16
487	0.1
488	26.2
489	7.2
490	22.5
491	0.1
492	38.3
493	7.8
494	6.6
495	23.8
496	2.1
497	2.3
498	0.1
499	3.5
500	1.8
501	0
502	6.9
503	0
504	0.1
505	0.7
506	1.1
507	2.3
508	0.4
509	0.9
510	0
511	4.2
512	5.3
513	1.7
514	0.8
515	2.7
516	0.4
517	3.7
518	0.8
519	1.6
520	16.7
521	0
522	0.3
523	1.2
524	42.9
525	0
526	1
527	0
528	0.2
529	1.6
530	10
531	6.8
532	56.2
533	0
534	0
535	11.4
536	30.9
537	6.6
538	2.3
539	0
540	0.1
541	2.5
542	6.5
543	0
544	2.5
545	8.4
546	4.3
547	0
548	6.9
549	11.1
550	0
551	1.6
552	0
553	31.5
554	2.1
555	0.1
556	0
557	0.8
558	6.1
559	4.6
560	2.4
561	35.4
562	6.8
563	2.6
564	0.8
565	6
566	6.3
567	0.1
568	4
569	1.8
570	2
571	38.2
572	1.7
573	0.4
574	0
575	0.1
576	18.6
577	2.5
578	5.4
579	5.4
580	3.2
581	2.3
582	0
583	0.1
584	0.3
585	34
586	0
587	7.5
588	0
589	20.8
590	1.7
591	0
592	6.1
593	3.9
594	1.3
595	0
596	0.1
597	1.7
598	0.1
599	9
600	0.6
601	0.1
602	1.7
603	582.3
604	0
605	1.8
606	0
607	0.2
608	0.3
609	4.4
610	0.2
611	20
612	3.8
613	1
614	83.5
615	14.5
616	1.8
617	20.9
618	529.6
619	2
620	0.9
621	0
622	87.8
623	92.4
624	87.4
625	0.1
626	0.1
627	4.2
628	0.1
629	2.6
630	11.8
631	0.2
632	551.8
633	107.7
634	0.7
635	2.1
636	2.9
637	1.2
638	0
639	653.5
640	15.9
641	5.4
642	1.3
643	61.5
644	4.8
645	586.8
646	123.8
647	0.2
648	622.3
649	73.9
650	0.2
651	13.3
652	0
653	0.4
654	0.2
655	0.6
656	0.1
657	71.8
658	23.2
659	60.5
660	10.2
661	21.8
662	118.2
663	52.6
664	0.1
665	0
666	0.3
667	26.8
668	29.6
669	32
670	0.3
671	0.2
672	0.1
673	122.6
674	15.7
675	41.3
676	47.9
677	6
678	1.4
679	0
680	5
681	139
682	66.3
683	26.1
684	44.8
685	0.1
686	7.4
687	0.8
688	36.3
689	0.1
690	133.1
691	18.7
692	4.9
693	1.2
694	13.5
695	17.3
696	49.6
697	0.1
698	44.1
699	53.1
700	40.6
701	15.1
702	48.9
703	33.4
704	46.7
705	16
706	1.2
707	7.9
708	43.3
709	15
710	43.6
711	4.4
712	22.1
713	46.8
714	0.5
715	37.3
716	3.8
717	639.9
718	45.7
719	47.5
720	32.4
721	0.2
722	13.5
723	40.5
724	62
725	0.1
726	1.6
727	11.6
728	16.7
729	15
730	38.7
731	2.3
732	11.7
733	41.5
734	32.4
735	25.2
736	1.1
737	52.8
738	33.8
739	58.8
740	63.6
741	15.3
742	610.9
743	45.6
744	2.5
745	1
746	29.5
747	37.4
748	0.7
749	47.7
750	0.4
751	23.9
752	51
753	35.5
754	42.2
755	50.8
756	70.6
757	40.5
758	109.6
759	0.2
760	27.2
761	0.2
762	16.1
763	52.8
764	5.3
765	28.5
766	3.6
767	115.3
768	44.2
769	59.9
770	40
771	85.9
772	119.7
773	18.9
774	20.1
775	16
776	0.7
777	13.1
778	71.7
779	2.3
780	59.1
781	41.1
782	715.3
783	698
784	731.6
785	729.9
786	686.3
787	737.3
788	682.9
789	712.7
790	712.3
791	686.7
792	698.4
793	671.8
794	747.5
795	756.2
796	662
797	756
798	670.8
799	699.5
800	731
801	664
802	683.1
803	720.9
804	653.5
805	676.7
806	718.6
807	607.8
808	694.2
809	730.4
810	761.3
811	671.2
812	731.3
813	719.3
814	706.7
815	728.5
816	666.1
817	657.5
818	716.3
819	750.8
820	688.8
821	850.6
822	984.9
823	677.9
824	732
825	840.8
826	734.5
827	1040.1
828	1004.8
829	864.6
830	997.2
831	813.5
832	1037.5
833	851.6
834	1028.2
835	951.3
836	994.8
837	825.1
838	889.7
839	859
840	952.3
