"COMID"	"Value"
1	148.2
2	53.8
3	163.4
4	194.4
5	70.5
6	9.2
7	123.9
8	67.1
9	0.6
10	2.8
11	216.4
12	1.1
13	1
14	205.2
15	70.1
16	13.2
17	98.3
18	96.7
19	183.4
20	143.3
21	114.2
22	172.9
23	0.6
24	0.2
25	133.9
26	88
27	92.6
28	80.2
29	12.4
30	44.4
31	162.4
32	67.6
33	182.9
34	0.1
35	113.9
36	3.4
37	169.3
38	2.6
39	0.2
40	3.8
41	192
42	62.2
43	3.5
44	76.4
45	51.5
46	1.7
47	24.5
48	161.7
49	122.1
50	40.4
51	0.2
52	3.4
53	4.4
54	166.7
55	167.7
56	143.7
57	3.5
58	0.1
59	47.4
60	0.1
61	1.5
62	2.3
63	155.9
64	81
65	0.5
66	59.9
67	152
68	20.9
69	30.1
70	14.8
71	6.9
72	151
73	0.1
74	120.1
75	21.8
76	15.6
77	67.1
78	23.4
79	166.4
80	6.1
81	63.8
82	29.3
83	125.5
84	1.2
85	136.4
86	35.2
87	0.1
88	0.2
89	14.3
90	82.4
91	45.4
92	163.5
93	141.2
94	3.6
95	135.2
96	6
97	155.7
98	0.3
99	28.2
100	161.9
101	123.6
102	121.1
103	0.1
104	56.5
105	11.1
106	169.5
107	32.8
108	0.8
109	3.7
110	1.8
111	9.7
112	162.2
113	4.9
114	155.7
115	79.5
116	42.2
117	100.7
118	109.2
119	0.5
120	48.2
121	2
122	126.7
123	17.1
124	111.7
125	91.6
126	185.9
127	80.5
128	106.1
129	0.2
130	27.6
131	8.3
132	4.2
133	103.6
134	102.1
135	115.1
136	78
137	111.6
138	2.2
139	1.4
140	96.2
141	86.6
142	9.4
143	0.6
144	58.9
145	2.3
146	108.1
147	155
148	114.4
149	116.9
150	109.3
151	82
152	115.3
153	1.1
154	115
155	24.1
156	27.7
157	113.6
158	4.3
159	28.7
160	162.6
161	21.3
162	2.3
163	3.1
164	16.1
165	0.2
166	1.1
167	106.7
168	0.4
169	111.8
170	130.4
171	61.5
172	11.4
173	25.4
174	1.5
175	5
176	176.9
177	42.2
178	94.8
179	117.1
180	1.1
181	9.4
182	56.6
183	25.9
184	0.7
185	2.3
186	79.5
187	71
188	0.9
189	0.9
190	106
191	0.9
192	116.7
193	7
194	176.5
195	30.6
196	0.6
197	39.5
198	0.9
199	118.1
200	0.6
201	0.9
202	4.2
203	0.6
204	0.3
205	4.7
206	63.9
207	47.8
208	164.1
209	116.3
210	61.2
211	146.1
212	99.6
213	119.3
214	0.8
215	111.9
216	94.9
217	17.9
218	25.6
219	44.1
220	0.5
221	1
222	107.3
223	150.7
224	2.8
225	47.3
226	92
227	9
228	118.8
229	0.3
230	44
231	31.6
232	98
233	147.8
234	0.8
235	14
236	115.9
237	8.3
238	38.2
239	89.1
240	74.8
241	98.4
242	1.2
243	0.5
244	132.3
245	115.8
246	131.1
247	12.5
248	5.6
249	0.2
250	133.5
251	96.4
252	81.8
253	83.8
254	1.2
255	0.7
256	82.8
257	1.1
258	33.9
259	15.5
260	2.7
261	111.8
262	94.4
263	18.5
264	0.6
265	0.7
266	105.9
267	125.5
268	63
269	146.6
270	0.5
271	31.4
272	100.5
273	121.6
274	0.6
275	82.5
276	1.8
277	0.4
278	83.4
279	0.8
280	70.4
281	95.4
282	101
283	0.6
284	47.1
285	0.4
286	69.1
287	90.8
288	22.1
289	1.4
290	0.4
291	35.6
292	23.3
293	0.8
294	69.3
295	0.4
296	117.9
297	98.3
298	0
299	7.8
300	108.4
301	0.5
302	129.2
303	93.4
304	20.6
305	103.4
306	59.4
307	122.9
308	11.5
309	4.8
310	63.7
311	129.5
312	119.6
313	82.4
314	25.7
315	1.1
316	1
317	0.8
318	56
319	1.6
320	130.5
321	0.4
322	54.2
323	117.1
324	5.2
325	1.9
326	48.8
327	4.3
328	3.8
329	0.6
330	0.3
331	2.2
332	0.7
333	1.7
334	1.5
335	3.8
336	1.4
337	2.5
338	1.7
339	12.7
340	4.9
341	1.8
342	0.7
343	1.9
344	24
345	11.6
346	2.3
347	1.8
348	43.9
349	25.5
350	1.8
351	2.4
352	1.9
353	15.5
354	15.5
355	1.4
356	2.6
357	1.5
358	13
359	0.6
360	10.3
361	2.3
362	9.3
363	7.1
364	0.7
365	5.1
366	11.9
367	0.9
368	262.3
369	0.4
370	23.9
371	1
372	0.5
373	18.2
374	1.2
375	94.1
376	0
377	34.6
378	19.4
379	1.8
380	38.4
381	0.4
382	1.4
383	49.5
384	0.8
385	2.1
386	1
387	263.6
388	4.7
389	5.6
390	220.7
391	1.7
392	17.1
393	2.1
394	4.2
395	1.9
396	4
397	3
398	0.2
399	12
400	0.7
401	62.4
402	2.7
403	3.8
404	2.4
405	1.2
406	110.8
407	8.8
408	2.6
409	2.4
410	75.1
411	49.8
412	3.9
413	115.7
414	1
415	8.8
416	1.5
417	3.7
418	2.1
419	26
420	1.8
421	7.4
422	9.3
423	108.1
424	101.1
425	378.5
426	3.8
427	29.7
428	103.8
429	35.8
430	28.3
431	6.7
432	4.5
433	315.7
434	13.5
435	0.6
436	183.9
437	16.4
438	453.7
439	4.3
440	42.7
441	26.7
442	0.3
443	86.6
444	8.9
445	614.6
446	0.8
447	655.2
448	581.9
449	0.1
450	34.4
451	10.1
452	144.4
453	6.1
454	0.3
455	19.3
456	0.2
457	124.3
458	154
459	65
460	8.9
461	171.1
462	190.5
463	15.1
464	9.9
465	145.3
466	17
467	26.8
468	0.8
469	9.7
470	1.5
471	5.1
472	72.6
473	62.7
474	0.3
475	23.9
476	1.5
477	193.2
478	1.6
479	13.8
480	142.5
481	7
482	3.8
483	173.3
484	0.7
485	3.3
486	34
487	17.3
488	73.7
489	4.2
490	58.8
491	23.5
492	121.1
493	9.8
494	106.1
495	48.7
496	1.3
497	59.4
498	15
499	5.4
500	53
501	3.7
