"COMID"	"Value"
1	46
2	2.2
3	64.5
4	100.6
5	7.7
6	1.5
7	31.3
8	6.2
9	0.1
10	0.5
11	119.9
12	0.1
13	0.6
14	56.8
15	8.6
16	0
17	55.5
18	16.5
19	39.6
20	47.8
21	25.9
22	63.6
23	0.3
24	0.1
25	39.4
26	52.5
27	31.6
28	14.5
29	0
30	12
31	50.9
32	15.3
33	61.7
34	0.1
35	67.5
36	0.4
37	47.8
38	0.5
39	0.1
40	0.1
41	53.5
42	20.9
43	0.2
44	15.6
45	4.2
46	0.6
47	3.5
48	58.7
49	33.1
50	12.3
51	0
52	1.4
53	0.5
54	57.9
55	60.1
56	49.5
57	0.3
58	0
59	9.4
60	0.1
61	0.4
62	0.4
63	33.4
64	17.5
65	0.2
66	9.7
67	49.3
68	3.7
69	10.5
70	6.2
71	1.3
72	36.8
73	0
74	24.5
75	9.7
76	9.1
77	10.3
78	8.2
79	59
80	5
81	43.1
82	4.5
83	27.3
84	0.4
85	31
86	4.4
87	0.1
88	0.1
89	2.7
90	12.4
91	41.7
92	57
93	35.9
94	0.2
95	28.4
96	3.5
97	52.7
98	0.1
99	3.8
100	54.9
101	22
102	24.2
103	0
104	8.3
105	9.8
106	53.3
107	5.9
108	0.3
109	4.1
110	1.8
111	1.1
112	51.6
113	0.8
114	50.4
115	15.3
116	4.9
117	16.9
118	17.3
119	0.1
120	9.5
121	0.6
122	25.6
123	2
124	17.6
125	10.4
126	52.2
127	46
128	17.9
129	0
130	24.6
131	0.8
132	3.1
133	17.4
134	19.3
135	14.8
136	9.7
137	18.8
138	1.2
139	0.8
140	20.5
141	15.7
142	6.5
143	0.3
144	13.8
145	2.4
146	18.9
147	36.1
148	19.1
149	13.4
150	19
151	14.6
152	17.9
153	0.7
154	11.4
155	2.4
156	26
157	19.6
158	2
159	1.3
160	37.2
161	27.6
162	2.8
163	0.9
164	11.2
165	0.2
166	2.3
167	15.9
168	0.2
169	16.4
170	25.9
171	3.9
172	9.1
173	40.1
174	1.6
175	1
176	62.6
177	1.3
178	7
179	13.5
180	1.9
181	0.8
182	12.3
183	2.8
184	1.7
185	3.8
186	14.3
187	5.4
188	1.9
189	1.8
190	18.5
191	1.4
192	9.2
193	11.3
194	59.9
195	4.6
196	1.7
197	1.4
198	1.6
199	10.4
200	1.4
201	1.3
202	5.7
203	2.3
204	1.4
205	5.7
206	10.9
207	31.2
208	58.4
209	9.9
210	3.7
211	37.5
212	17.8
213	8.1
214	2
215	14.1
216	4.4
217	0.8
218	1.1
219	1.8
220	2.3
221	0.2
222	13.8
223	50
224	0.3
225	2.1
226	10.9
227	1.5
228	10.6
229	0.9
230	26.4
231	2
232	2
233	39.8
234	0.3
235	13.7
236	6.9
237	1
238	0.4
239	12.6
240	8.3
241	10.4
242	0.2
243	0.3
244	36.2
245	12.8
246	40.6
247	9.8
248	5.3
249	0.1
250	36.6
251	10.8
252	7
253	2.9
254	2
255	1.1
256	52.4
257	1.3
258	8.3
259	10.7
260	3.1
261	12.5
262	10.5
263	11
264	0.5
265	0.7
266	10.1
267	33.3
268	3.3
269	34.8
270	0.3
271	6
272	9.7
273	35.9
274	0.2
275	10.4
276	0.2
277	0.8
278	9.9
279	0.8
280	9.1
281	8.7
282	31.8
283	0.8
284	24
285	0.2
286	8.8
287	8.9
288	8.7
289	4.1
290	0.4
291	1.5
292	14.9
293	0.4
294	4.3
295	0.3
296	21.1
297	29.2
298	0.2
299	2
300	29.8
301	0.9
302	29.7
303	15.7
304	14.6
305	29.6
306	34.5
