"COMID"	"Value"
1	27.6
2	12.1
3	45.9
4	78.2
5	8.4
6	1
7	27.3
8	15.3
9	0.5
10	0.4
11	90.9
12	0.5
13	6.5
14	45.4
15	13.8
16	0
17	53.8
18	12.5
19	28.6
20	37
21	31.8
22	42.9
23	0.3
24	0.4
25	31.1
26	53.1
27	31.2
28	14
29	0
30	20.8
31	31.3
32	16.7
33	46.8
34	0.4
35	74.2
36	0.8
37	44
38	0.4
39	0.1
40	0.5
41	41.9
42	32.2
43	0.7
44	15.7
45	12.9
46	8.5
47	4.7
48	43.4
49	33.6
50	34.2
51	0.1
52	10
53	0.9
54	35.8
55	42.1
56	33.6
57	0.5
58	0.2
59	17.4
60	0.2
61	0.6
62	0.6
63	25.4
64	21.7
65	0.3
66	6.6
67	39.3
68	4.3
69	17.2
70	12.4
71	0.9
72	33.8
73	0.2
74	17
75	15.4
76	11.6
77	6.6
78	15.3
79	43.6
80	7.3
81	53.8
82	3.2
83	31.9
84	0.3
85	32.1
86	4.9
87	0.2
88	0.2
89	5
90	20.5
91	48.7
92	46
93	34.6
94	0.5
95	25.1
96	4.9
97	40.8
98	0.3
99	8.6
100	38.4
101	14.8
102	23.8
103	0.1
104	3.8
105	9.9
106	39.3
107	6.7
108	0.4
109	6.4
110	4.2
111	0.8
112	44.5
113	2
114	47.8
115	21.4
116	4.7
117	22.8
118	13.7
119	0.7
120	12.4
121	8.9
122	23.8
123	1
124	11.4
125	6.2
126	42.1
127	63.9
128	23.6
129	0.3
130	21.3
131	2
132	5.8
133	22.5
134	15.1
135	10.5
136	6.1
137	29.5
138	3
139	2.7
140	14.6
141	15.8
142	9.1
143	1.1
144	11.2
145	4.7
146	17.8
147	22
148	37
149	11.6
150	31.1
151	6.5
152	10.9
153	2.8
154	9.8
155	1
156	19.4
157	31.8
158	4.4
159	2.9
160	32.6
161	17.2
162	5.8
163	7.5
164	12.7
165	1
166	5.3
167	18.1
168	2.2
169	21
170	30
171	4.5
172	10.9
173	27
174	4.3
175	6.9
176	67.5
177	3.4
178	8.9
179	12.8
180	4.6
181	0.7
182	8.6
183	1.8
184	3.8
185	4.9
186	15.8
187	8.9
188	4.5
189	4
190	25.6
191	3.8
192	11.5
193	6.6
194	67.2
195	3.6
196	2.9
197	3.5
198	3
199	14.2
200	2.6
201	3
202	4.4
203	2.7
204	1.1
205	4.8
206	8.3
207	38.4
208	61.2
209	17.5
210	4.7
211	19.1
212	20.5
213	18.5
214	2.3
215	16.5
216	13
217	3.3
218	4.8
219	4.8
220	3
221	2.3
222	14.5
223	51.3
224	0.4
225	8.4
226	10.9
227	1.5
228	16.6
229	1.3
230	41.8
231	3.8
232	10.7
233	35.1
234	5.7
235	19.7
236	16.1
237	7.8
238	4.3
239	13.5
240	6.8
241	10.8
242	0.6
243	2.4
244	35.4
245	15.8
246	37.6
247	14.1
248	8.2
249	0.3
250	34.1
251	11.1
252	2.3
253	9.3
254	2.4
255	1.7
256	68.1
257	2.8
258	6.2
259	15
260	4.6
261	14.2
262	11.4
263	21.3
264	1.3
